

This is a high resolution (resolving power=4000) Kurucz Vega model wavelength-extended to 303.2 microns.

Column 2 is the line blanketted emergent spectrum.

Column 3 is the unblanketted atmosphere's spectrum

A total error of 1.46% (global bias) can be assigned to the 2nd Column.


M. Cohen
26/05/1996
KURUCZ VEGA MODEL                       
TEFF  9400.K   log(GRAV)  3.900 TITLE SDSC GRID  [-0.5] i.e. metal poor
VTURB 0.0 KM/S      RESOLVING POWER 4000  Absolutely calibrated by M. Cohen (provided 01/06/96)

  Wavelength   F-lambda      F-lambda 
                (model)     (continuum)
   (microns)   W/cm2/um      W/cm2/um
   2.667380  1.915678E-14  1.963710E-14
   2.668090  1.907320E-14  1.961730E-14
   2.668800  1.897692E-14  1.959753E-14
   2.669510  1.886483E-14  1.957742E-14
   2.670230  1.873440E-14  1.955754E-14
   2.670940  1.858284E-14  1.953747E-14
   2.671650  1.840485E-14  1.951777E-14
   2.672370  1.819621E-14  1.949793E-14
   2.673080  1.795206E-14  1.947792E-14
   2.673800  1.766737E-14  1.945813E-14
   2.674510  1.733937E-14  1.943815E-14
   2.675230  1.713655E-14  1.941840E-14
   2.675940  1.738725E-14  1.939880E-14
   2.676660  1.766919E-14  1.937874E-14
   2.677380  1.790373E-14  1.935904E-14
   2.678090  1.809932E-14  1.933950E-14
   2.678810  1.826093E-14  1.931949E-14
   2.679530  1.839285E-14  1.929984E-14
   2.680250  1.849958E-14  1.928021E-14
   2.680970  1.858529E-14  1.926026E-14
   2.681680  1.865631E-14  1.924082E-14
   2.682400  1.871101E-14  1.922124E-14
   2.683120  1.875436E-14  1.920134E-14
   2.683840  1.878809E-14  1.918181E-14
   2.684560  1.881254E-14  1.916229E-14
   2.685280  1.882329E-14  1.914244E-14
   2.686010  1.884312E-14  1.912282E-14
   2.686730  1.884634E-14  1.910336E-14
   2.687450  1.885330E-14  1.908391E-14
   2.688170  1.885888E-14  1.906415E-14
   2.688890  1.885765E-14  1.904473E-14
   2.689620  1.885320E-14  1.902520E-14
   2.690340  1.884549E-14  1.900583E-14
   2.691070  1.883765E-14  1.898599E-14
   2.691790  1.883097E-14  1.896666E-14
   2.692510  1.882090E-14  1.894734E-14
   2.693240  1.880799E-14  1.892789E-14
   2.693970  1.879678E-14  1.890813E-14
   2.694690  1.878368E-14  1.888887E-14
   2.695420  1.876944E-14  1.886948E-14
   2.696140  1.875637E-14  1.885026E-14
   2.696870  1.874214E-14  1.883056E-14
   2.697600  1.872692E-14  1.881123E-14
   2.698330  1.871171E-14  1.879192E-14
   2.699060  1.869585E-14  1.877262E-14
   2.699780  1.867979E-14  1.875348E-14
   2.700510  1.866327E-14  1.873389E-14
   2.701240  1.864677E-14  1.871464E-14
   2.701970  1.863029E-14  1.869542E-14
   2.702700  1.861314E-14  1.867622E-14
   2.703430  1.859601E-14  1.865703E-14
   2.704160  1.857856E-14  1.863786E-14
   2.704900  1.856099E-14  1.861857E-14
   2.705630  1.854357E-14  1.859910E-14
   2.706360  1.852414E-14  1.857998E-14
   2.707090  1.844892E-14  1.856089E-14
   2.707830  1.846304E-14  1.854167E-14
   2.708560  1.847190E-14  1.852261E-14
   2.709290  1.845389E-14  1.850357E-14
   2.710030  1.843576E-14  1.848440E-14
   2.710760  1.841711E-14  1.846540E-14
   2.711500  1.839567E-14  1.844594E-14
   2.712230  1.838007E-14  1.842697E-14
   2.712970  1.836268E-14  1.840788E-14
   2.713700  1.834444E-14  1.838894E-14
   2.714440  1.832575E-14  1.836989E-14
   2.715180  1.830707E-14  1.835085E-14
   2.715920  1.828841E-14  1.833183E-14
   2.716650  1.826990E-14  1.831297E-14
   2.717390  1.825095E-14  1.829399E-14
   2.718130  1.823200E-14  1.827503E-14
   2.718870  1.821374E-14  1.825608E-14
   2.719610  1.819484E-14  1.823714E-14
   2.720350  1.817629E-14  1.821824E-14
   2.721090  1.815675E-14  1.819935E-14
   2.721830  1.813790E-14  1.818047E-14
   2.722570  1.811873E-14  1.816161E-14
   2.723310  1.809859E-14  1.814245E-14
   2.724050  1.808046E-14  1.812362E-14
   2.724800  1.806088E-14  1.810469E-14
   2.725540  1.804146E-14  1.808591E-14
   2.726280  1.802073E-14  1.806714E-14
   2.727020  1.799968E-14  1.804872E-14
   2.727770  1.798250E-14  1.802985E-14
   2.728510  1.796249E-14  1.801114E-14
   2.729260  1.794236E-14  1.799231E-14
   2.730000  1.792272E-14  1.797363E-14
   2.730750  1.790230E-14  1.795484E-14
   2.731490  1.788171E-14  1.793620E-14
   2.732240  1.785935E-14  1.791744E-14
   2.732990  1.783569E-14  1.789870E-14
   2.733730  1.781779E-14  1.788011E-14
   2.734480  1.779616E-14  1.786141E-14
   2.735230  1.777389E-14  1.784272E-14
   2.735980  1.775098E-14  1.782405E-14
   2.736730  1.772809E-14  1.780540E-14
   2.737480  1.770424E-14  1.778677E-14
   2.738230  1.767943E-14  1.776815E-14
   2.738980  1.765070E-14  1.774955E-14
   2.739730  1.762823E-14  1.773098E-14
   2.740480  1.760153E-14  1.771274E-14
   2.741230  1.757288E-14  1.769420E-14
   2.741980  1.754295E-14  1.767567E-14
   2.742730  1.751207E-14  1.765716E-14
   2.743480  1.747859E-14  1.763867E-14
   2.744240  1.744307E-14  1.762007E-14
   2.744990  1.740443E-14  1.760161E-14
   2.745740  1.736290E-14  1.758318E-14
   2.746500  1.731736E-14  1.756495E-14
   2.747250  1.726775E-14  1.754655E-14
   2.748010  1.721252E-14  1.752804E-14
   2.748760  1.715096E-14  1.750967E-14
   2.749520  1.708183E-14  1.749119E-14
   2.750280  1.700366E-14  1.747273E-14
   2.751030  1.691300E-14  1.745474E-14
   2.751790  1.681027E-14  1.743631E-14
   2.752550  1.669367E-14  1.741790E-14
   2.753300  1.655945E-14  1.739964E-14
   2.754060  1.640315E-14  1.738127E-14
   2.754820  1.622138E-14  1.736324E-14
   2.755580  1.600865E-14  1.734490E-14
   2.756340  1.575692E-14  1.732658E-14
   2.757100  1.545036E-14  1.730827E-14
   2.757860  1.506249E-14  1.728999E-14
   2.758620  1.503606E-14  1.727205E-14
   2.759380  1.537662E-14  1.725380E-14
   2.760140  1.565988E-14  1.723557E-14
   2.760910  1.588194E-14  1.721723E-14
   2.761670  1.606380E-14  1.719935E-14
   2.762430  1.621285E-14  1.718117E-14
   2.763190  1.632979E-14  1.716301E-14
   2.763960  1.640100E-14  1.714506E-14
   2.764720  1.648450E-14  1.712693E-14
   2.765490  1.656198E-14  1.710870E-14
   2.766250  1.663370E-14  1.709061E-14
   2.767020  1.667594E-14  1.707273E-14
   2.767780  1.670891E-14  1.705467E-14
   2.768550  1.673208E-14  1.703650E-14
   2.769320  1.675137E-14  1.701868E-14
   2.770080  1.676627E-14  1.700067E-14
   2.770850  1.677524E-14  1.698256E-14
   2.771620  1.678036E-14  1.696478E-14
   2.772390  1.678194E-14  1.694671E-14
   2.773160  1.678095E-14  1.692865E-14
   2.773930  1.677836E-14  1.691093E-14
   2.774690  1.677429E-14  1.689302E-14
   2.775460  1.676690E-14  1.687501E-14
   2.776240  1.675908E-14  1.685722E-14
   2.777010  1.675075E-14  1.683925E-14
   2.777780  1.673986E-14  1.682129E-14
   2.778550  1.672803E-14  1.680367E-14
   2.779320  1.671781E-14  1.678575E-14
   2.780090  1.670568E-14  1.676785E-14
   2.780870  1.669217E-14  1.675015E-14
   2.781640  1.667815E-14  1.673229E-14
   2.782420  1.666371E-14  1.671463E-14
   2.783190  1.665067E-14  1.669680E-14
   2.783960  1.663638E-14  1.667898E-14
   2.784740  1.662102E-14  1.666138E-14
   2.785520  1.660600E-14  1.664347E-14
   2.786290  1.659048E-14  1.662602E-14
   2.787070  1.657516E-14  1.660815E-14
   2.787840  1.655935E-14  1.659073E-14
   2.788620  1.654343E-14  1.657290E-14
   2.789400  1.652754E-14  1.655540E-14
   2.790180  1.651165E-14  1.653760E-14
   2.790960  1.649515E-14  1.651982E-14
   2.791740  1.647866E-14  1.650237E-14
   2.792520  1.646219E-14  1.648462E-14
   2.793300  1.644573E-14  1.646720E-14
   2.794080  1.642929E-14  1.644949E-14
   2.794860  1.641255E-14  1.643211E-14
   2.795640  1.639551E-14  1.641443E-14
   2.796420  1.637881E-14  1.639708E-14
   2.797200  1.636212E-14  1.637944E-14
   2.797990  1.634501E-14  1.636200E-14
   2.798770  1.632804E-14  1.634440E-14
   2.799550  1.631139E-14  1.632711E-14
   2.800340  1.629434E-14  1.630942E-14
   2.801120  1.627741E-14  1.629217E-14
   2.801910  1.626039E-14  1.627451E-14
   2.802690  1.624318E-14  1.625730E-14
   2.803480  1.622620E-14  1.623999E-14
   2.804260  1.620871E-14  1.622250E-14
   2.805050  1.619206E-14  1.620522E-14
   2.805840  1.617450E-14  1.618764E-14
   2.806620  1.615738E-14  1.617051E-14
   2.807410  1.614078E-14  1.615297E-14
   2.808200  1.612358E-14  1.613577E-14
   2.808990  1.610639E-14  1.611857E-14
   2.809780  1.608953E-14  1.610108E-14
   2.810570  1.607238E-14  1.608392E-14
   2.811360  1.605524E-14  1.606647E-14
   2.812150  1.603812E-14  1.604934E-14
   2.812940  1.602040E-14  1.603223E-14
   2.813730  1.600113E-14  1.601483E-14
   2.814520  1.598375E-14  1.599775E-14
   2.815320  1.596907E-14  1.598027E-14
   2.816110  1.595173E-14  1.596322E-14
   2.816900  1.593502E-14  1.594620E-14
   2.817700  1.591759E-14  1.592877E-14
   2.818490  1.589968E-14  1.591177E-14
   2.819280  1.588302E-14  1.589480E-14
   2.820080  1.586533E-14  1.587741E-14
   2.820870  1.584871E-14  1.586047E-14
   2.821670  1.583168E-14  1.584344E-14
   2.822470  1.581404E-14  1.582610E-14
   2.823260  1.579623E-14  1.580921E-14
   2.824060  1.577863E-14  1.579222E-14
   2.824860  1.575827E-14  1.577525E-14
   2.825660  1.574472E-14  1.575799E-14
   2.826460  1.572779E-14  1.574105E-14
   2.827250  1.571068E-14  1.572424E-14
   2.828050  1.569316E-14  1.570702E-14
   2.828850  1.567536E-14  1.569014E-14
   2.829650  1.565819E-14  1.567327E-14
   2.830460  1.564092E-14  1.565630E-14
   2.831260  1.562348E-14  1.563916E-14
   2.832060  1.560605E-14  1.562234E-14
   2.832860  1.558865E-14  1.560553E-14
   2.833660  1.557125E-14  1.558874E-14
   2.834470  1.555376E-14  1.557155E-14
   2.835270  1.553610E-14  1.555480E-14
   2.836070  1.551846E-14  1.553806E-14
   2.836880  1.550072E-14  1.552123E-14
   2.837680  1.548280E-14  1.550422E-14
   2.838490  1.546509E-14  1.548742E-14
   2.839300  1.544679E-14  1.547063E-14
   2.840100  1.540877E-14  1.545398E-14
   2.840910  1.537923E-14  1.543723E-14
   2.841720  1.539182E-14  1.542019E-14
   2.842520  1.537401E-14  1.540359E-14
   2.843330  1.535519E-14  1.538689E-14
   2.844140  1.533670E-14  1.537021E-14
   2.844950  1.531792E-14  1.535354E-14
   2.845760  1.529886E-14  1.533689E-14
   2.846570  1.527951E-14  1.531995E-14
   2.847380  1.525927E-14  1.530334E-14
   2.848190  1.523966E-14  1.528674E-14
   2.849000  1.521946E-14  1.527015E-14
   2.849810  1.519837E-14  1.525358E-14
   2.850630  1.517689E-14  1.523693E-14
   2.851440  1.515554E-14  1.522039E-14
   2.852250  1.513361E-14  1.520387E-14
   2.853070  1.511068E-14  1.518696E-14
   2.853880  1.508668E-14  1.517048E-14
   2.854700  1.506169E-14  1.515390E-14
   2.855510  1.503562E-14  1.513745E-14
   2.856330  1.500826E-14  1.512091E-14
   2.857140  1.497863E-14  1.510449E-14
   2.857960  1.494831E-14  1.508798E-14
   2.858780  1.491502E-14  1.507149E-14
   2.859590  1.487945E-14  1.505511E-14
   2.860410  1.484021E-14  1.503866E-14
   2.861230  1.479769E-14  1.502221E-14
   2.862050  1.475041E-14  1.500578E-14
   2.862870  1.469777E-14  1.498937E-14
   2.863690  1.463858E-14  1.497298E-14
   2.864510  1.457164E-14  1.495660E-14
   2.865330  1.449458E-14  1.494024E-14
   2.866150  1.440621E-14  1.492389E-14
   2.866970  1.430324E-14  1.490726E-14
   2.867790  1.418331E-14  1.489095E-14
   2.868620  1.404216E-14  1.487455E-14
   2.869440  1.387524E-14  1.485857E-14
   2.870260  1.367590E-14  1.484230E-14
   2.871090  1.343425E-14  1.482595E-14
   2.871910  1.312068E-14  1.480972E-14
   2.872740  1.270049E-14  1.479340E-14
   2.873560  1.283975E-14  1.477720E-14
   2.874390  1.320481E-14  1.476091E-14
   2.875220  1.345589E-14  1.474464E-14
   2.876040  1.365048E-14  1.472849E-14
   2.876870  1.380634E-14  1.471225E-14
   2.877700  1.393197E-14  1.469604E-14
   2.878530  1.403307E-14  1.467983E-14
   2.879360  1.411413E-14  1.466364E-14
   2.880180  1.417887E-14  1.464757E-14
   2.881010  1.423037E-14  1.463141E-14
   2.881840  1.426935E-14  1.461527E-14
   2.882680  1.429779E-14  1.459904E-14
   2.883510  1.432483E-14  1.458294E-14
   2.884340  1.434206E-14  1.456714E-14
   2.885170  1.435423E-14  1.455107E-14
   2.886000  1.436195E-14  1.453501E-14
   2.886840  1.436482E-14  1.451886E-14
   2.887670  1.436691E-14  1.450283E-14
   2.888500  1.436545E-14  1.448682E-14
   2.889340  1.436300E-14  1.447073E-14
   2.890170  1.435888E-14  1.445475E-14
   2.891010  1.435231E-14  1.443898E-14
   2.891840  1.434495E-14  1.442303E-14
   2.892680  1.433073E-14  1.440700E-14
   2.893520  1.426738E-14  1.439098E-14
   2.894360  1.430969E-14  1.437498E-14
   2.895190  1.430678E-14  1.435910E-14
   2.896030  1.429525E-14  1.434343E-14
   2.896870  1.428344E-14  1.432748E-14
   2.897710  1.427046E-14  1.431154E-14
   2.898550  1.425809E-14  1.429562E-14
   2.899390  1.424543E-14  1.427972E-14
   2.900230  1.423191E-14  1.426413E-14
   2.901070  1.421869E-14  1.424825E-14
   2.901920  1.420480E-14  1.423230E-14
   2.902760  1.419102E-14  1.421647E-14
   2.903600  1.417668E-14  1.420064E-14
   2.904440  1.416264E-14  1.418513E-14
   2.905290  1.414822E-14  1.416924E-14
   2.906130  1.413246E-14  1.415346E-14
   2.906980  1.411836E-14  1.413761E-14
   2.907820  1.410496E-14  1.412216E-14
   2.908670  1.409002E-14  1.410633E-14
   2.909510  1.407403E-14  1.409062E-14
   2.910360  1.405592E-14  1.407512E-14
   2.911210  1.404248E-14  1.405934E-14
   2.912060  1.402760E-14  1.404358E-14
   2.912900  1.401283E-14  1.402793E-14
   2.913750  1.400031E-14  1.401249E-14
   2.914600  1.398547E-14  1.399678E-14
   2.915450  1.393094E-14  1.398108E-14
   2.916300  1.391297E-14  1.396569E-14
   2.917150  1.394018E-14  1.395002E-14
   2.918000  1.392512E-14  1.393438E-14
   2.918860  1.390997E-14  1.391893E-14
   2.919710  1.389465E-14  1.390332E-14
   2.920560  1.387963E-14  1.388772E-14
   2.921410  1.386463E-14  1.387242E-14
   2.922270  1.384781E-14  1.385675E-14
   2.923120  1.383226E-14  1.384120E-14
   2.923980  1.381836E-14  1.382585E-14
   2.924830  1.379650E-14  1.381033E-14
   2.925690  1.378552E-14  1.379501E-14
   2.926540  1.377290E-14  1.377952E-14
   2.927400  1.375705E-14  1.376395E-14
   2.928260  1.374208E-14  1.374869E-14
   2.929120  1.372683E-14  1.373315E-14
   2.929970  1.371226E-14  1.371801E-14
   2.930830  1.369705E-14  1.370250E-14
   2.931690  1.368185E-14  1.368701E-14
   2.932550  1.366637E-14  1.367182E-14
   2.933410  1.365120E-14  1.365636E-14
   2.934270  1.363605E-14  1.364120E-14
   2.935130  1.361948E-14  1.362577E-14
   2.936000  1.360483E-14  1.361055E-14
   2.936860  1.358972E-14  1.359515E-14
   2.937720  1.357520E-14  1.357977E-14
   2.938580  1.355955E-14  1.356469E-14
   2.939450  1.354383E-14  1.354925E-14
   2.940310  1.352793E-14  1.353420E-14
   2.941180  1.351423E-14  1.351879E-14
   2.942040  1.349921E-14  1.350377E-14
   2.942910  1.348384E-14  1.348839E-14
   2.943770  1.346885E-14  1.347340E-14
   2.944640  1.345407E-14  1.345805E-14
   2.945510  1.343874E-14  1.344300E-14
   2.946380  1.342343E-14  1.342769E-14
   2.947240  1.340595E-14  1.341276E-14
   2.948110  1.339322E-14  1.339747E-14
   2.948980  1.337852E-14  1.338249E-14
   2.949850  1.336355E-14  1.336723E-14
   2.950720  1.334831E-14  1.335228E-14
   2.951590  1.333309E-14  1.333734E-14
   2.952470  1.331780E-14  1.332204E-14
   2.953340  1.330317E-14  1.330713E-14
   2.954210  1.328800E-14  1.329195E-14
   2.955080  1.327312E-14  1.327707E-14
   2.955960  1.325817E-14  1.326183E-14
   2.956830  1.324304E-14  1.324699E-14
   2.957700  1.322793E-14  1.323215E-14
   2.958580  1.321274E-14  1.321696E-14
   2.959460  1.319785E-14  1.320207E-14
   2.960330  1.318307E-14  1.318700E-14
   2.961210  1.316793E-14  1.317214E-14
   2.962090  1.315308E-14  1.315730E-14
   2.962960  1.313835E-14  1.314227E-14
   2.963840  1.312297E-14  1.312746E-14
   2.964720  1.310817E-14  1.311238E-14
   2.965600  1.309339E-14  1.309759E-14
   2.966480  1.307862E-14  1.308282E-14
   2.967360  1.306247E-14  1.306779E-14
   2.968240  1.304858E-14  1.305305E-14
   2.969120  1.303386E-14  1.303833E-14
   2.970000  1.301859E-14  1.302334E-14
   2.970890  1.300270E-14  1.300856E-14
   2.971770  1.298886E-14  1.299388E-14
   2.972650  1.297420E-14  1.297894E-14
   2.973540  1.295919E-14  1.296420E-14
   2.974420  1.294456E-14  1.294957E-14
   2.975300  1.292939E-14  1.293468E-14
   2.976190  1.291470E-14  1.291999E-14
   2.977080  1.290003E-14  1.290531E-14
   2.977960  1.288491E-14  1.289074E-14
   2.978850  1.286971E-14  1.287582E-14
   2.979740  1.285537E-14  1.286119E-14
   2.980630  1.284048E-14  1.284658E-14
   2.981510  1.282569E-14  1.283207E-14
   2.982400  1.281084E-14  1.281721E-14
   2.983290  1.279600E-14  1.280264E-14
   2.984180  1.278145E-14  1.278809E-14
   2.985070  1.276664E-14  1.277355E-14
   2.985970  1.275176E-14  1.275867E-14
   2.986860  1.273698E-14  1.274416E-14
   2.987750  1.272194E-14  1.272967E-14
   2.988640  1.270720E-14  1.271519E-14
   2.989540  1.269210E-14  1.270037E-14
   2.990430  1.267738E-14  1.268592E-14
   2.991330  1.266259E-14  1.267140E-14
   2.992220  1.264764E-14  1.265699E-14
   2.993120  1.263067E-14  1.264250E-14
   2.994010  1.261767E-14  1.262812E-14
   2.994910  1.260295E-14  1.261339E-14
   2.995810  1.258796E-14  1.259895E-14
   2.996700  1.257116E-14  1.258460E-14
   2.997600  1.255758E-14  1.257019E-14
   2.998500  1.254319E-14  1.255580E-14
   2.999400  1.252772E-14  1.254142E-14
   3.000300  1.251309E-14  1.252678E-14
   3.001200  1.249957E-14  1.251243E-14
   3.002100  1.248442E-14  1.249809E-14
   3.003000  1.246929E-14  1.248377E-14
   3.003910  1.245382E-14  1.246938E-14
   3.004810  1.243872E-14  1.245509E-14
   3.005710  1.242336E-14  1.244081E-14
   3.006610  1.240802E-14  1.242655E-14
   3.007520  1.239207E-14  1.241222E-14
   3.008420  1.237567E-14  1.239772E-14
   3.009330  1.235023E-14  1.238342E-14
   3.010230  1.234312E-14  1.236922E-14
   3.011140  1.232887E-14  1.235495E-14
   3.012050  1.231245E-14  1.234070E-14
   3.012960  1.229579E-14  1.232646E-14
   3.013860  1.227895E-14  1.231232E-14
   3.014770  1.226178E-14  1.229811E-14
   3.015680  1.224436E-14  1.228391E-14
   3.016590  1.222072E-14  1.226973E-14
   3.017500  1.220226E-14  1.225557E-14
   3.018410  1.218868E-14  1.224142E-14
   3.019320  1.216918E-14  1.222729E-14
   3.020240  1.214853E-14  1.221308E-14
   3.021150  1.212744E-14  1.219898E-14
   3.022060  1.210476E-14  1.218489E-14
   3.022970  1.208103E-14  1.217081E-14
   3.023890  1.205509E-14  1.215667E-14
   3.024800  1.202737E-14  1.214263E-14
   3.025720  1.199745E-14  1.212852E-14
   3.026630  1.196414E-14  1.211450E-14
   3.027550  1.192757E-14  1.210042E-14
   3.028470  1.188567E-14  1.208635E-14
   3.029390  1.183899E-14  1.207230E-14
   3.030300  1.178599E-14  1.205834E-14
   3.031220  1.172333E-14  1.204432E-14
   3.032140  1.165030E-14  1.203031E-14
   3.033060  1.156314E-14  1.201632E-14
   3.033980  1.146031E-14  1.200234E-14
   3.034900  1.133566E-14  1.198838E-14
   3.035820  1.118415E-14  1.197443E-14
   3.036740  1.099703E-14  1.196076E-14
   3.037670  1.075719E-14  1.194676E-14
   3.038590  1.038214E-14  1.193286E-14
   3.039510  1.024998E-14  1.191897E-14
   3.040440  1.062485E-14  1.190502E-14
   3.041360  1.087041E-14  1.189115E-14
   3.042290  1.104639E-14  1.187723E-14
   3.043210  1.118231E-14  1.186340E-14
   3.044140  1.128822E-14  1.184950E-14
   3.045070  1.137061E-14  1.183589E-14
   3.045990  1.143464E-14  1.182210E-14
   3.046920  1.148393E-14  1.180825E-14
   3.047850  1.151989E-14  1.179441E-14
   3.048780  1.154812E-14  1.178059E-14
   3.049710  1.156889E-14  1.176679E-14
   3.050640  1.158276E-14  1.175326E-14
   3.051570  1.159342E-14  1.173948E-14
   3.052500  1.159958E-14  1.172572E-14
   3.053440  1.160222E-14  1.171189E-14
   3.054370  1.160229E-14  1.169816E-14
   3.055300  1.160051E-14  1.168470E-14
   3.056230  1.159661E-14  1.167100E-14
   3.057170  1.158948E-14  1.165723E-14
   3.058100  1.158270E-14  1.164356E-14
   3.059040  1.157689E-14  1.162982E-14
   3.059980  1.156900E-14  1.161636E-14
   3.060910  1.156065E-14  1.160273E-14
   3.061850  1.155119E-14  1.158903E-14
   3.062790  1.154016E-14  1.157535E-14
   3.063730  1.152993E-14  1.156195E-14
   3.064660  1.151900E-14  1.154838E-14
   3.065600  1.150879E-14  1.153474E-14
   3.066540  1.149676E-14  1.152112E-14
   3.067480  1.148526E-14  1.150778E-14
   3.068430  1.147292E-14  1.149411E-14
   3.069370  1.146170E-14  1.148053E-14
   3.070310  1.144946E-14  1.146723E-14
   3.071250  1.143775E-14  1.145368E-14
   3.072200  1.142545E-14  1.144007E-14
   3.073140  1.141299E-14  1.142656E-14
   3.074090  1.139968E-14  1.141324E-14
   3.075030  1.138776E-14  1.139975E-14
   3.075980  1.137500E-14  1.138619E-14
   3.076920  1.135217E-14  1.137299E-14
   3.077870  1.134881E-14  1.135947E-14
   3.078820  1.133687E-14  1.134596E-14
   3.079770  1.132390E-14  1.133273E-14
