WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,sbc,f140lp
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 2.718165E-17
PIVWV    r 1527.006
BANDW    r 124.8822
TPEAK    r 0.04167033
EQUVW    r 10.54067
RECTW    r 252.9538
EMFLX    r 1.055689E-14
     3855.162   1.474228E-9
     3855.774   1.469382E-9
     3856.384   1.464549E-9
     3856.995   1.459701E-9
     3857.607   1.454850E-9
     3858.219   1.449998E-9
     3858.827   1.445179E-9
      3859.44   1.440325E-9
     3860.052   1.435471E-9
     3860.664   1.430615E-9
     3861.275   1.425773E-9
     3861.887   1.420915E-9
       3862.5   1.416054E-9
     3863.113   1.411194E-9
     3863.724   1.406348E-9
     3864.337   1.401484E-9
      3864.95   1.396618E-9
     3865.563   1.391752E-9
     3866.175   1.386903E-9
     3866.788   1.382034E-9
     3867.402   1.377164E-9
     3868.015   1.372295E-9
     3868.627   1.367440E-9
     3869.239   1.362583E-9
     3869.853   1.357708E-9
     3870.467   1.352832E-9
     3871.081   1.347956E-9
     3871.693   1.343095E-9
     3872.307   1.338216E-9
     3872.921   1.333335E-9
     3873.534   1.328471E-9
     3874.148   1.323587E-9
     3874.763   1.318703E-9
     3875.378   1.313818E-9
     3875.993   1.308933E-9
     3876.606   1.304061E-9
     3877.221   1.299174E-9
     3877.836   1.294284E-9
     3878.451   1.289393E-9
     3879.064   1.284518E-9
     3879.678   1.279642E-9
     3880.293   1.274746E-9
     3880.909   1.269850E-9
     3881.523   1.264970E-9
     3882.139   1.260071E-9
     3882.755   1.255172E-9
     3883.371   1.250272E-9
     3883.987   1.245369E-9
     3884.601   1.240484E-9
     3885.217   1.235579E-9
     3885.834   1.230674E-9
     3886.448   1.225783E-9
     3887.065   1.220877E-9
     3887.682   1.215967E-9
     3888.298   1.211058E-9
     3888.915   1.206146E-9
     3889.528   1.201268E-9
     3890.145   1.196354E-9
     3890.762   1.191439E-9
      3891.38   1.186521E-9
     3891.995   1.181621E-9
     3892.613   1.176701E-9
      3893.23   1.171782E-9
     3893.848   1.166859E-9
     3894.464   1.161956E-9
     3895.082   1.157032E-9
       3895.7   1.152106E-9
     3896.318   1.147180E-9
     3896.934   1.142271E-9
     3897.552   1.137341E-9
     3898.171   1.132412E-9
     3898.789   1.127482E-9
     3899.406   1.122567E-9
     3900.022   1.117651E-9
     3900.641   1.112717E-9
      3901.26   1.107781E-9
     3901.877   1.102860E-9
     3902.496   1.097921E-9
     3903.115   1.092982E-9
     3903.734   1.088041E-9
     3904.354   1.083099E-9
     3904.971   1.078173E-9
     3905.591   1.073230E-9
      3906.21   1.068283E-9
     3906.828   1.063354E-9
     3907.448   1.058406E-9
     3908.068   1.053458E-9
     3908.688   1.048508E-9
     3909.308   1.043557E-9
     3909.926   1.038622E-9
     3910.544   1.033685E-9
     3911.165   1.028729E-9
     3911.786   1.023772E-9
     3912.404   1.018832E-9
     3913.025   1.013872E-9
     3913.646   1.008912E-9
     3914.267   1.003952E-9
     3914.886  9.990048E-10
     3915.507  9.940420E-10
     3916.128  9.890784E-10
      3916.75  9.841106E-10
     3917.371  9.791444E-10
      3917.99  9.741935E-10
     3918.612  9.692224E-10
     3919.234  9.642532E-10
     3919.854  9.592973E-10
     3920.475  9.543251E-10
     3921.095  9.493678E-10
     3921.717  9.443927E-10
      3922.34  9.394151E-10
      3922.96  9.344530E-10
     3923.582  9.294747E-10
     3924.205  9.244940E-10
     3924.827  9.195132E-10
     3925.448  9.145473E-10
     3926.071  9.095638E-10
     3926.694  9.045778E-10
     3927.317  8.995914E-10
     3927.938  8.946203E-10
     3928.561  8.896333E-10
     3929.184  8.846439E-10
     3929.808  8.796521E-10
     3930.429  8.746772E-10
     3931.053  8.696822E-10
     3931.675  8.647046E-10
     3932.298  8.597090E-10
     3932.922  8.547131E-10
     3933.544  8.497302E-10
     3934.168  8.447316E-10
     3934.792  8.397305E-10
     3935.415  8.347465E-10
     3936.039  8.297430E-10
     3936.664  8.247388E-10
     3937.288  8.197344E-10
     3937.913  8.147276E-10
     3938.536  8.097360E-10
      3939.16  8.047284E-10
     3939.785  7.997186E-10
     3940.408  7.947234E-10
     3941.034  7.897104E-10
     3941.657  7.847143E-10
     3942.282  7.796986E-10
     3942.908  7.746824E-10
     3943.531  7.696814E-10
     3944.157  7.646625E-10
     3944.783  7.596432E-10
     3945.409  7.546216E-10
     3946.032  7.496173E-10
     3946.658  7.445949E-10
     3947.285  7.395703E-10
     3947.911  7.345433E-10
     3948.535  7.295336E-10
     3949.162  7.245058E-10
     3949.788  7.194778E-10
     3950.415  7.144470E-10
     3951.042  7.094136E-10
     3951.667  7.043976E-10
     3952.292  6.993812E-10
     3952.918  6.943468E-10
     3953.546  6.893099E-10
     3954.171  6.842886E-10
     3954.798  6.792492E-10
     3955.426  6.742094E-10
     3956.053  6.691674E-10
     3956.679  6.641426E-10
     3957.307  6.590997E-10
     3957.935  6.540547E-10
     3958.562  6.490090E-10
     3959.188  6.439790E-10
     3959.817  6.389307E-10
     3960.445  6.338799E-10
     3961.073  6.288285E-10
       3961.7  6.237945E-10
     3962.328  6.187405E-10
     3962.955  6.137037E-10
     3963.584  6.086472E-10
      3964.21  6.036079E-10
     3964.839  5.985505E-10
     3965.469  5.934906E-10
     3966.098  5.884306E-10
     3966.727  5.833701E-10
     3967.354  5.783252E-10
     3967.984  5.732601E-10
     3968.613  5.681947E-10
     3969.241  5.631465E-10
     3969.871  5.580785E-10
       3970.5  5.530096E-10
      3971.13  5.479403E-10
      3971.76  5.428687E-10
     3972.388  5.378144E-10
     3973.017  5.327577E-10
     3973.647  5.276832E-10
     3974.275  5.226239E-10
     3974.906  5.175486E-10
     3975.537  5.124689E-10
     3976.167  5.073910E-10
     3976.798  5.023087E-10
     3977.427  4.972457E-10
     3978.058  4.921627E-10
     3978.689  4.870794E-10
     3979.321  4.819937E-10
      3979.95  4.769254E-10
     3980.581  4.718368E-10
     3981.213  4.667478E-10
     3981.844  4.616584E-10
     3982.474  4.565845E-10
     3983.106  4.514923E-10
     3983.736  4.464157E-10
     3984.368  4.413210E-10
        3985.  4.362241E-10
      3985.63  4.311444E-10
     3986.263  4.260467E-10
     3986.895  4.209487E-10
     3987.528  4.158464E-10
     3988.158  4.107634E-10
     3988.791  4.056604E-10
     3989.424  4.005571E-10
     3990.057  3.954513E-10
     3990.688  3.903627E-10
     3991.321  3.852541E-10
     3991.954  3.801451E-10
     3992.588  3.750358E-10
     3993.219  3.699418E-10
     3993.853  3.648299E-10
     3994.484  3.597333E-10
     3995.118  3.546187E-10
      3995.75  3.495214E-10
     3996.384  3.444042E-10
     3997.018  3.392866E-10
     3997.652  3.341666E-10
     3998.284  3.290642E-10
     3998.918  3.239416E-10
     3999.553  3.188187E-10
     4000.187  3.150958E-10
     4000.822  3.147110E-10
     4001.455  3.143275E-10
      4002.09  3.139427E-10
     4002.725  3.135577E-10
     4003.358  3.131738E-10
     4003.993  3.127888E-10
     4004.628  3.124035E-10
     4005.261  3.120195E-10
     4005.897  3.116342E-10
      4006.53  3.112500E-10
     4007.166  3.108644E-10
     4007.802  3.104788E-10
     4008.438  3.100931E-10
     4009.072  3.097087E-10
     4009.708  3.093229E-10
     4010.344  3.089368E-10
      4010.98  3.085506E-10
     4011.614  3.081655E-10
     4012.251  3.077791E-10
     4012.887  3.073925E-10
     4013.524  3.070059E-10
     4014.161  3.066193E-10
     4014.796  3.062339E-10
     4015.433  3.058471E-10
     4016.068  3.054614E-10
     4016.703  3.050758E-10
      4017.34  3.046888E-10
     4017.977  3.043016E-10
     4018.615  3.039145E-10
     4019.252  3.035271E-10
     4019.888  3.031411E-10
     4020.526  3.027534E-10
     4021.164  3.023656E-10
     4021.802  3.019777E-10
     4022.438  3.015911E-10
     4023.076  3.012031E-10
     4023.714  3.008150E-10
     4024.353  3.004268E-10
     4024.989  3.000399E-10
     4025.628  2.996515E-10
     4026.266  2.992632E-10
     4026.903  2.988760E-10
      4027.54  2.984887E-10
     4028.179  2.981001E-10
     4028.818  2.977114E-10
     4029.457  2.973225E-10
     4030.096  2.969337E-10
     4030.734  2.965459E-10
     4031.373  2.961566E-10
     4032.013  2.957673E-10
      4032.65  2.953793E-10
      4033.29  2.949898E-10
      4033.93  2.946003E-10
      4034.57  2.942106E-10
      4035.21  2.938209E-10
     4035.849  2.934324E-10
     4036.489  2.930427E-10
     4037.127  2.926540E-10
     4037.765  2.922654E-10
     4038.406  2.918752E-10
     4039.047  2.914851E-10
     4039.688  2.910949E-10
     4040.329  2.907045E-10
     4040.968  2.903153E-10
     4041.609  2.899246E-10
      4042.25  2.895338E-10
     4042.891  2.891430E-10
     4043.531  2.887534E-10
     4044.172  2.883625E-10
     4044.814  2.879714E-10
     4045.456  2.875802E-10
     4046.095  2.871903E-10
     4046.737  2.867991E-10
     4047.379  2.864078E-10
     4048.019  2.860177E-10
     4048.662  2.856262E-10
     4049.302  2.852360E-10
     4049.944  2.848443E-10
     4050.587  2.844523E-10
      4051.23  2.840601E-10
      4051.87  2.836694E-10
     4052.513  2.832771E-10
     4053.156  2.828849E-10
     4053.799  2.824924E-10
      4054.44  2.821013E-10
     4055.083  2.817088E-10
     4055.727  2.813162E-10
      4056.37  2.809235E-10
     4057.012  2.805322E-10
     4057.656  2.801392E-10
     4058.299  2.797463E-10
     4058.941  2.793548E-10
     4059.583  2.789630E-10
     4060.227  2.785697E-10
     4060.871  2.781764E-10
     4061.516  2.777827E-10
     4062.158  2.773905E-10
     4062.802  2.769969E-10
     4063.447  2.766032E-10
     4064.092  2.762093E-10
     4064.737  2.758153E-10
     4065.379  2.754228E-10
     4066.024  2.750287E-10
     4066.669  2.746345E-10
     4067.312  2.742418E-10
     4067.958  2.738474E-10
     4068.603  2.734530E-10
     4069.249  2.730587E-10
     4069.892  2.726656E-10
     4070.536  2.722722E-10
     4071.182  2.718772E-10
     4071.827  2.714824E-10
     4072.471  2.710886E-10
     4073.117  2.706937E-10
     4073.764  2.702985E-10
      4074.41  2.699032E-10
     4075.057  2.695079E-10
     4075.701  2.691139E-10
     4076.348  2.687185E-10
     4076.994  2.683229E-10
     4077.641  2.679273E-10
     4078.286  2.675329E-10
     4078.933  2.671373E-10
      4079.58  2.667414E-10
     4080.228  2.663454E-10
     4080.871  2.659520E-10
     4081.518  2.655558E-10
     4082.166  2.651594E-10
     4082.813  2.647631E-10
     4083.461  2.643667E-10
     4084.107  2.639715E-10
     4084.755  2.635749E-10
     4085.403  2.631782E-10
     4086.051  2.627815E-10
     4086.697  2.623860E-10
     4087.346  2.619891E-10
     4087.994  2.615922E-10
     4088.643  2.611951E-10
     4089.289  2.607993E-10
     4089.938  2.604021E-10
     4090.587  2.600047E-10
     4091.236  2.596073E-10
     4091.881  2.592123E-10
      4092.53  2.588147E-10
     4093.179  2.584170E-10
     4093.829  2.580192E-10
     4094.476  2.576226E-10
     4095.126  2.572246E-10
     4095.776  2.568266E-10
     4096.425  2.564286E-10
     4097.073  2.560317E-10
     4097.723  2.556335E-10
     4098.374  2.552351E-10
     4099.024  2.548365E-10
     4099.674  2.544381E-10
     4100.322  2.540410E-10
     4100.973  2.536419E-10
     4101.624  2.532433E-10
     4102.272  2.528457E-10
     4102.921  2.524479E-10
     4103.572  2.520488E-10
     4104.223  2.516495E-10
     4104.874  2.512504E-10
     4105.523  2.508522E-10
     4106.175  2.504529E-10
     4106.826  2.500534E-10
     4107.478  2.496540E-10
     4108.127  2.492555E-10
     4108.779  2.488561E-10
     4109.431  2.484560E-10
     4110.083  2.480562E-10
     4110.733  2.476574E-10
     4111.385  2.472572E-10
     4112.038  2.468569E-10
      4112.69  2.464566E-10
      4113.34  2.460575E-10
     4113.991  2.456583E-10
     4114.644  2.452577E-10
     4115.296  2.448570E-10
     4115.947  2.444579E-10
       4116.6  2.440569E-10
     4117.253  2.436562E-10
     4117.906  2.432552E-10
      4118.56  2.428539E-10
     4119.211  2.424544E-10
     4119.865  2.420531E-10
     4120.519  2.416516E-10
     4121.172  2.412504E-10
     4121.824  2.408501E-10
     4122.478  2.404485E-10
     4123.132  2.400466E-10
     4123.786  2.396448E-10
     4124.436  2.392456E-10
      4125.09  2.388438E-10
     4125.745  2.384418E-10
     4126.399  2.380396E-10
     4127.052  2.376389E-10
     4127.707  2.372367E-10
     4128.362  2.368342E-10
     4129.017  2.364319E-10
     4129.672  2.360294E-10
     4130.325  2.356282E-10
      4130.98  2.352255E-10
     4131.636  2.348225E-10
     4132.289  2.344210E-10
     4132.944  2.340182E-10
       4133.6  2.336152E-10
     4134.256  2.332118E-10
     4134.912  2.328087E-10
     4135.563  2.324083E-10
      4136.22  2.320049E-10
     4136.876  2.316015E-10
      4137.53  2.311993E-10
     4138.187  2.307959E-10
     4138.843  2.303921E-10
       4139.5  2.299884E-10
     4140.157  2.295846E-10
     4140.812  2.291819E-10
     4141.468  2.287781E-10
     4142.125  2.283739E-10
     4142.783  2.279697E-10
     4143.438  2.275666E-10
     4144.095  2.271624E-10
     4144.753  2.267579E-10
     4145.411  2.263534E-10
     4146.066  2.259504E-10
     4146.722  2.255470E-10
     4147.379  2.251424E-10
     4148.038  2.247376E-10
     4148.696  2.243327E-10
     4149.352  2.239293E-10
      4150.01  2.235241E-10
     4150.668  2.231191E-10
     4151.325  2.227152E-10
     4151.983  2.223099E-10
     4152.642  2.219046E-10
     4153.301  2.214989E-10
      4153.96  2.210935E-10
     4154.617  2.206891E-10
     4155.276  2.202833E-10
     4155.936  2.198777E-10
     4156.595  2.194719E-10
     4157.252  2.190674E-10
      4157.91  2.186626E-10
     4158.569  2.182566E-10
     4159.229  2.178505E-10
     4159.887  2.174457E-10
     4160.547  2.170392E-10
     4161.207  2.166328E-10
     4161.867  2.162263E-10
     4162.525  2.158210E-10
     4163.186  2.154145E-10
     4163.846  2.150077E-10
     4164.507  2.146009E-10
     4165.167  2.141941E-10
     4165.826  2.137884E-10
     4166.487  2.133813E-10
     4167.148  2.129742E-10
     4167.807  2.125686E-10
     4168.468  2.121614E-10
     4169.127  2.117554E-10
     4169.789  2.113479E-10
     4170.451  2.109404E-10
      4171.11  2.105339E-10
     4171.772  2.101263E-10
     4172.434  2.097183E-10
     4173.094  2.093119E-10
     4173.756  2.089039E-10
     4174.418  2.084959E-10
      4175.08  2.080880E-10
     4175.743  2.076797E-10
     4176.403  2.072729E-10
     4177.066  2.068643E-10
     4177.729  2.064559E-10
     4178.391  2.060476E-10
     4179.052  2.056402E-10
     4179.715  2.052315E-10
     4180.376  2.048243E-10
     4181.039  2.044155E-10
       4181.7  2.040079E-10
     4182.364  2.035988E-10
     4183.027  2.031897E-10
     4183.691  2.027803E-10
     4184.355  2.023712E-10
     4185.017  2.019633E-10
     4185.681  2.015538E-10
     4186.345  2.011443E-10
     4187.009  2.007349E-10
     4187.671  2.003266E-10
     4188.335  1.999168E-10
        4189.  1.995070E-10
     4189.665  1.990972E-10
     4190.327  1.986886E-10
     4190.992  1.982784E-10
     4191.655  1.978697E-10
      4192.32  1.974594E-10
     4192.983  1.970504E-10
     4193.648  1.966401E-10
     4194.313  1.962296E-10
     4194.979  1.958190E-10
     4195.642  1.954100E-10
     4196.308  1.949991E-10
     4196.974  1.945885E-10
      4197.64  1.941776E-10
     4198.303  1.937682E-10
      4198.97  1.933570E-10
     4199.636  1.929461E-10
     4200.302  1.925348E-10
     4200.969  1.921234E-10
     4201.633  1.917136E-10
     4202.297  1.913035E-10
     4202.964  1.908921E-10
     4203.628  1.904819E-10
     4204.295  1.900703E-10
     4204.962  1.896586E-10
      4205.63  1.892466E-10
     4206.297  1.888349E-10
     4206.962  1.884244E-10
     4207.629  1.880124E-10
     4208.297  1.876001E-10
     4208.965  1.871881E-10
      4209.63  1.867772E-10
     4210.298  1.863649E-10
     4210.966  1.859524E-10
     4211.635  1.855397E-10
       4212.3  1.851287E-10
     4212.969  1.847160E-10
     4213.635  1.843044E-10
     4214.304  1.838916E-10
      4214.97  1.834803E-10
     4215.639  1.830672E-10
     4216.308  1.826541E-10
     4216.977  1.822410E-10
     4217.644  1.818291E-10
     4218.313  1.814160E-10
     4218.982  1.810026E-10
     4219.651  1.805891E-10
     4220.321  1.801757E-10
     4220.988  1.797633E-10
     4221.658  1.793498E-10
     4222.328  1.789360E-10
     4222.998  1.785222E-10
     4223.666  1.781095E-10
     4224.335  1.776957E-10
     4225.003  1.772830E-10
     4225.674  1.768689E-10
     4226.342  1.764562E-10
     4227.013  1.760418E-10
     4227.683  1.756276E-10
     4228.354  1.752131E-10
     4229.022  1.748001E-10
     4229.694  1.743853E-10
     4230.365  1.739708E-10
     4231.036  1.735559E-10
     4231.708  1.731410E-10
     4232.376  1.727276E-10
     4233.048  1.723127E-10
      4233.72  1.718975E-10
     4234.389  1.714838E-10
     4235.061  1.710685E-10
     4235.733  1.706533E-10
     4236.403  1.702392E-10
     4237.075  1.698240E-10
     4237.745  1.694100E-10
     4238.417  1.689944E-10
      4239.09  1.685785E-10
      4239.76  1.681645E-10
     4240.433  1.677486E-10
     4241.105  1.673326E-10
     4241.778  1.669166E-10
     4242.452  1.665003E-10
     4243.122  1.660858E-10
     4243.795  1.656695E-10
     4244.469  1.652532E-10
     4245.142  1.648369E-10
     4245.813  1.644218E-10
     4246.487  1.640051E-10
     4247.161  1.635885E-10
     4247.833  1.631734E-10
     4248.504  1.627580E-10
     4249.178  1.623413E-10
     4249.853  1.619243E-10
     4250.527  1.615073E-10
     4251.199  1.610918E-10
     4251.874  1.606745E-10
     4252.548  1.602572E-10
     4253.223  1.598401E-10
     4253.896  1.594240E-10
      4254.57  1.590066E-10
     4255.246  1.585890E-10
      4255.92  1.581716E-10
     4256.596  1.577540E-10
     4257.269  1.573375E-10
     4257.944  1.569198E-10
      4258.62  1.565018E-10
     4259.293  1.560854E-10
     4259.967  1.556689E-10
     4260.643  1.552508E-10
     4261.319  1.548324E-10
     4261.995  1.544143E-10
     4262.669  1.539971E-10
     4263.345  1.535788E-10
     4264.021  1.531604E-10
     4264.698  1.527417E-10
     4265.373  1.523245E-10
     4266.049  1.519057E-10
     4266.726  1.514870E-10
     4267.403  1.510680E-10
      4268.08  1.506492E-10
     4268.755  1.502317E-10
     4269.433  1.498124E-10
      4270.11  1.493933E-10
     4270.783  1.489769E-10
      4271.46  1.485575E-10
     4272.138  1.481381E-10
     4272.816  1.477187E-10
     4273.494  1.472993E-10
     4274.169  1.468810E-10
     4274.848  1.464613E-10
     4275.526  1.460415E-10
     4276.202  1.456230E-10
      4276.88  1.452033E-10
     4277.559  1.447832E-10
     4278.238  1.443631E-10
     4278.917  1.439430E-10
     4279.593  1.435242E-10
     4280.272  1.431038E-10
     4280.951  1.426836E-10
     4281.631  1.422629E-10
     4282.305  1.418454E-10
     4282.985  1.414246E-10
     4283.665  1.410039E-10
     4284.344  1.405831E-10
     4285.021  1.401638E-10
     4285.701  1.397431E-10
     4286.381  1.393220E-10
     4287.062  1.389009E-10
     4287.739  1.384813E-10
     4288.419  1.380602E-10
       4289.1  1.376388E-10
     4289.781  1.372173E-10
     4290.461  1.367959E-10
      4291.14  1.363759E-10
      4291.82  1.359544E-10
     4292.501  1.355325E-10
      4293.18  1.351123E-10
     4293.859  1.346919E-10
     4294.541  1.342698E-10
     4295.222  1.338480E-10
     4295.903  1.334258E-10
     4296.583  1.330052E-10
     4297.264  1.325831E-10
     4297.946  1.321606E-10
     4298.628  1.317385E-10
     4299.308  1.313175E-10
      4299.99  1.308951E-10
     4300.672  1.304722E-10
     4301.354  1.300497E-10
     4302.035  1.296284E-10
     4302.717  1.292056E-10
       4303.4  1.287828E-10
     4304.083  1.283596E-10
     4304.763  1.279383E-10
     4305.444  1.275167E-10
     4306.127  1.270935E-10
     4306.811  1.266701E-10
     4307.491  1.262484E-10
     4308.175  1.258250E-10
     4308.858  1.254015E-10
     4309.542  1.249780E-10
     4310.226  1.245542E-10
     4310.907  1.241322E-10
     4311.591  1.237084E-10
     4312.275  1.232846E-10
     4312.959  1.228608E-10
     4313.642  1.224381E-10
     4314.326  1.220140E-10
     4315.011  1.215898E-10
     4315.695  1.211657E-10
     4316.375  1.207442E-10
      4317.06  1.203201E-10
     4317.745  1.198956E-10
      4318.43  1.194712E-10
     4319.113  1.190479E-10
     4319.798  1.186234E-10
     4320.484  1.181986E-10
     4321.169  1.177739E-10
     4321.853  1.173506E-10
     4322.538  1.169258E-10
     4323.224  1.165007E-10
      4323.91  1.160756E-10
     4324.596  1.156505E-10
      4325.28  1.152269E-10
     4325.966  1.148015E-10
     4326.653  1.143761E-10
     4327.337  1.139521E-10
     4328.021  1.135282E-10
     4328.708  1.131028E-10
     4329.395  1.126771E-10
     4330.082  1.122513E-10
     4330.766  1.118270E-10
     4331.453  1.114013E-10
     4332.141  1.109752E-10
     4332.828  1.105491E-10
     4333.513  1.101245E-10
     4334.201  1.096984E-10
     4334.888  1.092723E-10
     4335.576  1.088459E-10
     4336.264  1.084195E-10
      4336.95  1.079946E-10
     4337.638  1.075682E-10
     4338.326  1.071415E-10
      4339.01  1.067178E-10
     4339.698  1.062911E-10
     4340.387  1.058643E-10
     4341.075  1.054376E-10
     4341.764  1.050105E-10
     4342.451  1.045850E-10
      4343.14  1.041579E-10
     4343.829  1.037308E-10
     4344.516  1.033049E-10
     4345.205  1.028776E-10
     4345.895  1.024502E-10
     4346.584  1.020228E-10
     4347.273  1.015954E-10
     4347.961  1.011692E-10
     4348.651  1.007415E-10
     4349.341  1.003138E-10
     4350.031  9.988607E-11
     4350.716  9.946105E-11
     4351.407  9.903300E-11
     4352.097  9.860493E-11
     4352.788  9.817686E-11
     4353.476  9.774999E-11
     4354.167  9.732191E-11
     4354.857  9.689354E-11
     4355.548  9.646516E-11
     4356.237  9.603800E-11
     4356.928  9.560960E-11
      4357.62  9.518090E-11
     4358.311  9.475220E-11
        4359.  9.432500E-11
     4359.692  9.389600E-11
     4360.384  9.346696E-11
     4361.076  9.303790E-11
     4361.765  9.261035E-11
     4362.455  9.218280E-11
     4363.147  9.175340E-11
     4363.839  9.132402E-11
     4364.532  9.089465E-11
     4365.222  9.046678E-11
     4365.914  9.003738E-11
     4366.607  8.960770E-11
       4367.3  8.917800E-11
      4367.99  8.874982E-11
     4368.684  8.831981E-11
     4369.376  8.789011E-11
      4370.07  8.746010E-11
     4370.761  8.703158E-11
     4371.455  8.660123E-11
     4372.148  8.617117E-11
     4372.842  8.574084E-11
     4373.533  8.531199E-11
     4374.225  8.488317E-11
     4374.919  8.445249E-11
     4375.613  8.402214E-11
     4376.305  8.359298E-11
     4376.999  8.316230E-11
     4377.694  8.273135E-11
     4378.388  8.230066E-11
     4379.083  8.186969E-11
     4379.775  8.144022E-11
      4380.47  8.100925E-11
     4381.166  8.057795E-11
     4381.858  8.014846E-11
     4382.553  7.971716E-11
     4383.249  7.928586E-11
     4383.944  7.885424E-11
      4384.64  7.842294E-11
     4385.331  7.799437E-11
     4386.026  7.756274E-11
     4386.722  7.713113E-11
     4387.418  7.669920E-11
     4388.112  7.626879E-11
     4388.809  7.583686E-11
     4389.505  7.540493E-11
     4390.201  7.497299E-11
     4390.896  7.454226E-11
     4391.592  7.411000E-11
     4392.289  7.367774E-11
     4392.986  7.324548E-11
      4393.68  7.281473E-11
     4394.377  7.238216E-11
     4395.075  7.194960E-11
     4395.772  7.151702E-11
      4396.47  7.108415E-11
     4397.163  7.065429E-11
      4397.86  7.022170E-11
     4398.558  6.978883E-11
     4399.256  6.935564E-11
     4399.951  6.892427E-11
     4400.649  6.849107E-11
     4401.348  6.805787E-11
     4402.046  6.762468E-11
     4402.742  6.719270E-11
     4403.441  6.675919E-11
     4404.139  6.632598E-11
     4404.838  6.589218E-11
     4405.535  6.546018E-11
     4406.234  6.502636E-11
     4406.933  6.459284E-11
     4407.632  6.415903E-11
     4408.329  6.372641E-11
     4409.026  6.329410E-11
     4409.726  6.285997E-11
     4410.425  6.242584E-11
     4411.125  6.199170E-11
     4411.823  6.155878E-11
     4412.522  6.112464E-11
     4413.223  6.069020E-11
      4413.92  6.025726E-11
     4414.621  5.982281E-11
     4415.321  5.938806E-11
     4416.022  5.895330E-11
     4416.723  5.851855E-11
     4417.421  5.808530E-11
     4418.122  5.765054E-11
     4418.823  5.721547E-11
     4419.524  5.678039E-11
     4420.223  5.634683E-11
     4420.922  5.591294E-11
     4421.623  5.547786E-11
     4422.325  5.504246E-11
     4423.024  5.460857E-11
     4423.726  5.417317E-11
     4424.428  5.373746E-11
      4425.13  5.330175E-11
     4425.829  5.286786E-11
     4426.532  5.243184E-11
     4427.234  5.199612E-11
     4427.937  5.156010E-11
     4428.637  5.112559E-11
     4429.339  5.068957E-11
     4430.042  5.025354E-11
     4430.745  4.981719E-11
     4431.445  4.938266E-11
     4432.148  4.894631E-11
      4432.85  4.851117E-11
     4433.553  4.807481E-11
     4434.256  4.763816E-11
     4434.958  4.720301E-11
     4435.661  4.676634E-11
     4436.365  4.632968E-11
     4437.069  4.589271E-11
     4437.771  4.545726E-11
     4438.475  4.502028E-11
     4439.179  4.458331E-11
     4439.883  4.414633E-11
     4440.585  4.371056E-11
      4441.29  4.327327E-11
     4441.994  4.283596E-11
     4442.699  4.239836E-11
     4443.404  4.196076E-11
     4444.106  4.152498E-11
      4444.81  4.108858E-11
     4445.515  4.065098E-11
     4446.217  4.021489E-11
     4446.923  3.977697E-11
     4447.628  3.933906E-11
     4448.334  3.890084E-11
      4449.04  3.846292E-11
     4449.744  3.802622E-11
      4450.45  3.758799E-11
     4451.156  3.714976E-11
     4451.859  3.671305E-11
     4452.566  3.627451E-11
     4453.272  3.583598E-11
     4453.979  3.539744E-11
     4454.686  3.495891E-11
      4455.39  3.452158E-11
     4456.095  3.408425E-11
     4456.802  3.364541E-11
     4457.509  3.320656E-11
     4458.213  3.276923E-11
     4458.921  3.233008E-11
     4459.628  3.189093E-11
     4460.336  3.145177E-11
     4461.041  3.101413E-11
     4461.749  3.057466E-11
     4462.457  3.013519E-11
     4463.165  2.969572E-11
     4463.871  2.925777E-11
     4464.579  2.881800E-11
     4465.288  2.837822E-11
     4465.996  2.793845E-11
     4466.702  2.750019E-11
     4467.411  2.706041E-11
     4468.117  2.662184E-11
     4468.826  2.618176E-11
     4469.535  2.574168E-11
     4470.242  2.530311E-11
     4470.951  2.486272E-11
     4471.661  2.442233E-11
      4472.37  2.398194E-11
     4473.077  2.354306E-11
     4473.787  2.310236E-11
     4474.497  2.266197E-11
     4475.207  2.222127E-11
     4475.915  2.178178E-11
     4476.625  2.134108E-11
     4477.335  2.090008E-11
     4478.045  2.045907E-11
     4478.753  2.001958E-11
     4479.464  1.957857E-11
     4480.172  1.913877E-11
     4480.883  1.869746E-11
     4481.594  1.825615E-11
     4482.303  1.781636E-11
     4483.014  1.737504E-11
     4483.725  1.693343E-11
     4484.434  1.649332E-11
     4485.146  1.605170E-11
     4485.857  1.560978E-11
     4486.569  1.516816E-11
     4487.281  1.472623E-11
      4487.99  1.428582E-11
     4488.703  1.384358E-11
     4489.415  1.340165E-11
     4490.125  1.296093E-11
     4490.837  1.251869E-11
      4491.55  1.207615E-11
      4492.26  1.163543E-11
     4492.973  1.119288E-11
     4493.683  1.075185E-11
     4494.396  1.030930E-11
     4495.109  9.866452E-12
     4495.822  9.423903E-12
     4496.533  8.982566E-12
     4497.247  8.539709E-12
      4497.96  8.096552E-12
     4498.674  7.653694E-12
     4499.385  7.212048E-12
     4500.099  6.829094E-12
     4500.813  6.819561E-12
     4501.527  6.810022E-12
     4502.239  6.800514E-12
     4502.954  6.790974E-12
     4503.668  6.781435E-12
      4504.38  6.771927E-12
