WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t nicmos,2,f222m
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 4.931192E-20
PIVWV    r 22175.11
BANDW    r 511.4591
TPEAK    r 0.2713668
EQUVW    r 401.4564
RECTW    r 1479.387
EMFLX    r 8.132304E-17
      20852.5   0.005298573
     20852.82   0.005518967
     20853.14   0.005739395
     20853.48   0.005975992
     20853.83   0.006212628
     20854.15   0.006318892
     20854.47    0.00628955
     20854.79   0.006260205
     20855.13   0.006228704
     20855.45   0.006199345
     20855.77   0.006169983
     20856.12   0.006149322
     20856.46   0.006150188
     20856.78   0.006150994
      20857.1   0.006151794
     20857.42   0.006152597
     20857.76   0.006153462
     20858.08   0.006176888
      20858.4   0.006263969
     20858.75   0.006357438
     20859.07   0.006445086
     20859.39   0.006532211
     20859.73   0.006625726
     20860.05   0.006679324
      20860.4   0.006561929
     20860.72   0.006452524
     20861.04   0.006343096
     20861.38   0.006225646
      20861.7   0.006116179
     20862.05   0.006018052
     20862.37   0.006040893
     20862.69    0.00606374
     20863.03   0.006088261
     20863.35   0.006111255
     20863.67   0.006134112
     20864.02   0.006161225
     20864.34   0.006231105
     20864.66   0.006300994
       20865.   0.006376015
     20865.32   0.006445928
     20865.67   0.006520975
     20865.99   0.006590912
     20866.31   0.006619207
     20866.65   0.006647407
     20866.97   0.006673683
     20867.29   0.006699965
     20867.64   0.006728179
     20867.96   0.006754473
      20868.3   0.006664534
     20868.62   0.006564979
     20868.94   0.006464801
     20869.29   0.006357929
     20869.61   0.006258329
     20869.93   0.006158705
     20870.27   0.006127535
     20870.59   0.006117283
     20870.91   0.006106964
     20871.26   0.006095954
     20871.58   0.006085691
     20871.92   0.006074678
     20872.24   0.006088514
     20872.56    0.00611013
     20872.91   0.006133326
     20873.23    0.00615508
     20873.55   0.006176702
     20873.89   0.006199914
     20874.21   0.006206225
     20874.56   0.006204701
     20874.88   0.006203276
      20875.2   0.006201856
     20875.54   0.006200335
     20875.86   0.006198916
     20876.18   0.006262288
     20876.53   0.006382772
     20876.85   0.006494424
     20877.17   0.006606097
     20877.51   0.006725959
     20877.83   0.006837669
     20878.18   0.007004936
      20878.5   0.007199901
     20878.82     0.0073949
     20879.14   0.007589932
     20879.49   0.007800456
     20879.81   0.007995551
     20880.15   0.008115643
     20880.47   0.008120545
     20880.81   0.008125804
     20881.14   0.008130737
     20881.46   0.008135643
     20881.78   0.008140549
     20882.12   0.008127999
     20882.44   0.008085525
     20882.76   0.008043301
     20883.11   0.007997979
     20883.45   0.007952646
     20883.77   0.007910143
     20884.09   0.007840884
     20884.41   0.007706339
     20884.76   0.007561104
     20885.08   0.007426507
      20885.4   0.007291893
     20885.74   0.007147408
     20886.09    0.00705811
     20886.41   0.007125081
     20886.73   0.007191662
     20887.05   0.007258656
      20887.4   0.007330132
     20887.72   0.007396744
     20888.04   0.007413923
     20888.38   0.007046711
      20888.7   0.006704484
     20889.02   0.006362199
     20889.37   0.005992721
     20889.69    0.00565032
     20890.03   0.005359029
     20890.36   0.005754316
     20890.68   0.006147272
     20891.02    0.00656905
     20891.34   0.006964534
     20891.66   0.007357683
     20892.01   0.007770284
     20892.33   0.007649553
     20892.67   0.007520758
     20892.99    0.00740072
     20893.31    0.00727993
     20893.66   0.007151067
     20893.98   0.007030971
      20894.3   0.007016787
     20894.64   0.007009779
     20894.96   0.007003251
     20895.31   0.006996242
     20895.63   0.006989669
     20895.95   0.006983135
      20896.3   0.006798174
     20896.62    0.00659965
     20896.94   0.006399883
     20897.28   0.006186762
      20897.6    0.00598814
     20897.95   0.005774949
     20898.27   0.005948695
     20898.59   0.006194081
     20898.94   0.006458959
     20899.26   0.006704428
     20899.58    0.00695143
     20899.92   0.007214951
     20900.24   0.007225374
     20900.56   0.007159538
     20900.91   0.007089302
     20901.23   0.007023843
     20901.57   0.006953183
     20901.89   0.006887701
     20902.22    0.00684314
     20902.56   0.006806665
     20902.88   0.006772674
      20903.2    0.00673847
     20903.55   0.006701977
     20903.87    0.00666776
     20904.21   0.006683229
     20904.54   0.006727681
     20904.86   0.006771868
      20905.2     0.0068193
     20905.52   0.006863771
     20905.84   0.006907983
     20906.19   0.007022381
     20906.51   0.007180532
     20906.83   0.007339669
     20907.17   0.007509442
      20907.5   0.007668632
     20907.84   0.007838457
     20908.16   0.007978297
     20908.48   0.008100467
      20908.8   0.008222655
     20909.15   0.008353007
     20909.47   0.008474493
     20909.81   0.008605627
     20910.13   0.008624686
     20910.48   0.008492981
      20910.8    0.00837093
     20911.12   0.008248119
     20911.47   0.008117095
     20911.79   0.007994243
     20912.11   0.007876564
     20912.46   0.007758795
     20912.78   0.007649653
      20913.1   0.007539836
     20913.44   0.007422674
     20913.76   0.007312821
     20914.11   0.007274456
     20914.43   0.007401079
     20914.75   0.007526957
     20915.07   0.007653618
     20915.42    0.00778875
     20915.76   0.007924667
     20916.08   0.008050281
      20916.4   0.008175673
     20916.75   0.008309447
     20917.07   0.008434881
     20917.39   0.008559573
     20917.71   0.008685046
     20918.06   0.008768106
     20918.38    0.00860458
      20918.7   0.008441027
     20919.04   0.008266547
     20919.39    0.00809104
     20919.71   0.007928403
     20920.03   0.007785199
     20920.35   0.007819832
      20920.7   0.007857217
     20921.02   0.007892073
     20921.34   0.007926717
     20921.69   0.007964117
     20922.01   0.007999148
     20922.35   0.008052996
     20922.67   0.008102901
       20923.   0.008153113
     20923.34   0.008206684
     20923.66   0.008256915
     20923.98   0.008307151
     20924.33   0.008131527
     20924.65   0.007956618
     20924.97   0.007781682
     20925.32   0.007595052
     20925.64   0.007420064
     20925.98   0.007233375
      20926.3   0.007299649
     20926.63   0.007379849
     20926.97   0.007465412
     20927.29   0.007545641
     20927.64    0.00763123
     20927.96   0.007711484
     20928.28   0.007663526
     20928.63   0.007592416
     20928.95    0.00752574
     20929.27   0.007459055
     20929.61   0.007387912
     20929.94   0.007321206
     20930.26    0.00740935
      20930.6    0.00754649
     20930.92   0.007674353
     20931.27   0.007810759
     20931.59   0.007938664
     20931.91   0.008066588
     20932.26   0.008367955
     20932.58   0.008703634
      20932.9    0.00903937
     20933.24   0.009397542
     20933.57   0.009733379
     20933.91    0.01009167
     20934.23    0.01002817
     20934.55   0.009810253
      20934.9   0.009577774
     20935.22   0.009359787
     20935.54   0.009141772
     20935.89   0.008907857
     20936.21   0.008795412
     20936.53   0.008738181
     20936.85   0.008680938
      20937.2   0.008619877
     20937.54   0.008558451
     20937.87   0.008501184
     20938.19   0.008497898
     20938.53   0.008536407
     20938.85   0.008572305
     20939.18   0.008608213
     20939.52   0.008646518
     20939.84   0.008682435
     20940.19   0.008707487
     20940.51   0.008720165
     20940.83    0.00873292
     20941.18   0.008746606
      20941.5   0.008759364
     20941.82   0.008772046
     20942.16   0.008852332
     20942.49   0.008995928
     20942.81   0.009139539
     20943.15   0.009292759
     20943.47   0.009436418
     20943.82   0.009590548
     20944.14   0.009638002
     20944.46   0.009563126
     20944.79   0.009488241
     20945.13   0.009407898
     20945.47   0.009327992
      20945.8   0.009253067
     20946.12   0.009312292
     20946.46   0.009621217
     20946.79   0.009909241
     20947.11    0.01019557
     20947.45    0.01050463
     20947.78    0.01079279
      20948.1    0.01091847
     20948.42    0.01067037
     20948.76    0.01040567
     20949.11    0.01013944
     20949.43    0.00989121
     20949.75   0.009642946
     20950.08   0.009477717
     20950.42    0.00958775
     20950.74   0.009690922
     20951.06   0.009794119
     20951.41   0.009904829
     20951.75    0.01001493
     20952.08    0.01007687
      20952.4    0.01000536
     20952.74   0.009928635
     20953.07   0.009857109
     20953.39   0.009785563
     20953.71   0.009714009
     20954.05   0.009661406
     20954.38    0.00972968
      20954.7    0.00979797
     20955.04    0.00987124
     20955.39   0.009944106
     20955.71    0.01001242
     20956.03     0.0100572
     20956.36   0.009896867
      20956.7   0.009724854
     20957.02   0.009564472
     20957.37   0.009392398
     20957.69   0.009231967
     20958.01   0.009085567
     20958.36    0.00929918
     20958.68   0.009498353
       20959.   0.009697556
     20959.35   0.009911271
     20959.67    0.01011054
     20959.99    0.01030983
     20960.34    0.01028194
     20960.66    0.01025056
       20961.    0.01021688
     20961.33    0.01018548
     20961.65    0.01015408
     20961.99    0.01012039
     20962.32    0.01014167
     20962.64    0.01016394
     20962.98    0.01018782
     20963.31     0.0102101
     20963.65    0.01023387
     20963.97    0.01025614
     20964.29    0.01013016
     20964.64    0.00998024
     20964.96   0.009840465
     20965.29   0.009700672
     20965.63   0.009550678
     20965.95    0.00941084
     20966.28   0.009552895
     20966.62   0.009756785
     20966.94   0.009946881
     20967.29    0.01015084
     20967.61    0.01034099
     20967.93    0.01053118
     20968.28    0.01061955
      20968.6    0.01067669
     20968.92    0.01073384
     20969.27    0.01079517
     20969.59    0.01085233
     20969.94    0.01091368
     20970.26    0.01097147
     20970.58    0.01102942
     20970.93    0.01109161
     20971.25    0.01114958
     20971.57    0.01120755
     20971.92    0.01126976
     20972.24    0.01122112
     20972.56     0.0111349
     20972.88    0.01104865
     20973.23    0.01095612
     20973.57    0.01086358
      20973.9    0.01077729
     20974.22    0.01077491
     20974.56    0.01081496
     20974.89     0.0108523
     20975.23    0.01089236
     20975.55    0.01092971
     20975.88    0.01096707
     20976.22    0.01097356
     20976.54     0.0109623
     20976.87    0.01095104
     20977.21    0.01093896
     20977.54     0.0109277
     20977.86    0.01091643
     20978.18    0.01091086
     20978.53    0.01090975
     20978.85    0.01090872
     20979.19    0.01090761
     20979.52    0.01090657
     20979.84    0.01090553
     20980.18     0.0108136
     20980.51    0.01065313
     20980.83    0.01049263
     20981.17    0.01032043
     20981.52    0.01014821
     20981.84   0.009987648
     20982.17    0.01002648
     20982.51    0.01027016
     20982.83    0.01050002
     20983.16    0.01072854
     20983.48    0.01095709
     20983.82     0.0112023
     20984.15    0.01139508
     20984.47    0.01154488
     20984.81    0.01170559
     20985.14    0.01185544
     20985.48     0.0120162
      20985.8     0.0121661
     20986.13    0.01218513
     20986.47    0.01198952
      20986.8    0.01180605
     20987.12    0.01162365
     20987.46    0.01142796
     20987.81    0.01123223
     20988.13      0.011163
     20988.46    0.01125533
     20988.78    0.01134767
     20989.12    0.01144674
     20989.45    0.01153911
     20989.77    0.01163206
     20990.12     0.0117124
     20990.44    0.01175231
     20990.76    0.01179222
     20991.11    0.01183504
     20991.45    0.01187787
     20991.77     0.0119178
      20992.1     0.0119442
     20992.42    0.01193855
     20992.77    0.01193252
     20993.09     0.0119269
     20993.43    0.01192087
     20993.76    0.01191525
     20994.08    0.01192905
     20994.42      0.012009
     20994.75    0.01208398
     20995.07    0.01215854
     20995.42    0.01223852
     20995.74    0.01231309
     20996.06    0.01234919
     20996.41    0.01220947
     20996.73    0.01207841
     20997.08    0.01193865
      20997.4    0.01180834
     20997.72    0.01167802
     20998.07    0.01159464
     20998.39    0.01173912
     20998.71    0.01188275
     20999.06    0.01203684
     20999.38    0.01218052
     20999.73    0.01233467
     21000.05    0.01247433
     21000.37    0.01258682
     21000.72    0.01270749
     21001.04    0.01281997
     21001.36    0.01293247
     21001.71    0.01305383
     21002.03     0.0131452
     21002.36    0.01305267
      21002.7     0.0129534
     21003.03     0.0128603
     21003.37    0.01276103
     21003.69    0.01266849
     21004.02    0.01258009
     21004.36    0.01257254
     21004.69    0.01256547
     21005.01    0.01255843
     21005.35    0.01255089
     21005.68    0.01254385
     21006.02      0.012534
     21006.35    0.01249583
     21006.67    0.01245767
     21007.01    0.01241673
     21007.34    0.01237834
     21007.66    0.01234017
     21008.01    0.01230141
     21008.33    0.01238349
     21008.65    0.01246607
       21009.    0.01255413
     21009.32    0.01263621
     21009.67    0.01272427
     21009.99    0.01280685
     21010.31    0.01291658
     21010.66    0.01303521
     21010.98    0.01314648
     21011.33    0.01326512
     21011.65    0.01337572
     21011.97    0.01348699
     21012.32     0.0130914
     21012.64    0.01268463
     21012.97    0.01227538
     21013.31    0.01183901
     21013.63    0.01143221
     21013.96     0.0110254
     21014.28    0.01127416
     21014.63    0.01164661
     21014.97    0.01201906
      21015.3    0.01236837
     21015.62    0.01271559
     21015.94    0.01306282
     21016.29    0.01305201
     21016.61    0.01296956
     21016.93    0.01288712
     21017.28    0.01279818
     21017.63    0.01270974
     21017.95     0.0126273
     21018.27    0.01266547
     21018.62    0.01273016
     21018.94    0.01279047
     21019.27    0.01285114
     21019.59    0.01291145
     21019.93    0.01297615
     21020.26    0.01317917
     21020.58    0.01341742
     21020.93    0.01367444
     21021.25     0.0139127
      21021.6     0.0141683
