WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,nuvmama,25mama
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 5.229004E-18
PIVWV    r 2265.048
BANDW    r 511.7854
TPEAK    r 0.02941846
EQUVW    r 36.17458
RECTW    r 1229.656
EMFLX    r 6.443280E-15
     1471.296    0.01049918
     1471.614    0.01050086
     1471.932    0.01050254
      1472.25    0.01050422
     1472.569    0.01050591
     1472.887    0.01050759
     1473.207    0.01050928
     1473.525    0.01051097
     1473.844    0.01051265
     1474.163    0.01051434
     1474.482    0.01051602
     1474.801    0.01051771
      1475.12    0.01051939
     1475.439    0.01052108
     1475.758    0.01052277
     1476.077    0.01052445
     1476.397    0.01052614
     1476.716    0.01052783
     1477.035    0.01052952
     1477.355    0.01053121
     1477.675     0.0105329
     1477.994    0.01053458
     1478.314    0.01053627
     1478.634    0.01053797
     1478.954    0.01053966
     1479.273    0.01054134
     1479.594    0.01054304
     1479.914    0.01054473
     1480.234    0.01054599
     1480.554     0.0105471
     1480.874     0.0105482
     1481.195    0.01054931
     1481.516    0.01055042
     1481.836    0.01055152
     1482.157    0.01055263
     1482.477    0.01055373
     1482.798    0.01055484
     1483.119    0.01055595
     1483.439    0.01055705
     1483.761    0.01055816
     1484.082    0.01055927
     1484.402    0.01056037
     1484.724    0.01056148
     1485.045    0.01056259
     1485.366     0.0105637
     1485.687    0.01056481
     1486.009    0.01056592
      1486.33    0.01056703
     1486.652    0.01056814
     1486.973    0.01056924
     1487.295    0.01057036
     1487.617    0.01057146
     1487.939    0.01057257
      1488.26    0.01057369
     1488.582     0.0105748
     1488.904    0.01057591
     1489.227    0.01057702
     1489.549    0.01057813
     1489.871    0.01057924
     1490.193    0.01058007
     1490.516    0.01058074
     1490.839    0.01058139
     1491.161    0.01058205
     1491.483     0.0105827
     1491.806    0.01058335
     1492.128    0.01058401
     1492.451    0.01058466
     1492.774    0.01058532
     1493.098    0.01058598
     1493.421    0.01058663
     1493.744    0.01058729
     1494.067    0.01058794
      1494.39     0.0105886
     1494.713    0.01058926
     1495.037    0.01058991
      1495.36    0.01059057
     1495.684    0.01059123
     1496.006    0.01059188
     1496.331    0.01059254
     1496.654     0.0105932
     1496.978    0.01059386
     1497.302    0.01059451
     1497.626    0.01059517
      1497.95    0.01059583
     1498.274    0.01059649
     1498.598    0.01059714
     1498.922     0.0105978
     1499.247    0.01059846
     1499.571    0.01059912
     1499.895    0.01059978
      1500.22    0.01060064
     1500.544    0.01060158
     1500.869    0.01060253
     1501.193    0.01060348
     1501.518    0.01060443
     1501.843    0.01060538
     1502.169    0.01060633
     1502.494    0.01060728
     1502.819    0.01060823
     1503.144    0.01060919
     1503.469    0.01061014
     1503.794    0.01061109
     1504.119    0.01061204
     1504.444    0.01061299
      1504.77    0.01061394
     1505.096     0.0106149
     1505.421    0.01061585
     1505.747     0.0106168
     1506.073    0.01061775
     1506.399     0.0106187
     1506.724    0.01061966
      1507.05    0.01062061
     1507.376    0.01062157
     1507.702    0.01062252
     1508.029    0.01062347
     1508.355    0.01062443
     1508.681    0.01062538
     1509.007    0.01062633
     1509.334    0.01062729
      1509.66    0.01062825
     1509.987    0.01062915
     1510.314    0.01062973
     1510.641    0.01063024
     1510.968    0.01063074
     1511.294    0.01063125
     1511.621    0.01063176
     1511.948    0.01063227
     1512.275    0.01063277
     1512.602    0.01063328
     1512.929    0.01063379
     1513.257     0.0106343
     1513.584    0.01063481
     1513.911    0.01063532
      1514.24    0.01063583
     1514.567    0.01063634
     1514.895    0.01063685
     1515.223    0.01063736
      1515.55    0.01063787
     1515.877    0.01063837
     1516.206    0.01063888
     1516.534     0.0106394
     1516.862     0.0106399
      1517.19    0.01064042
     1517.518    0.01064092
     1517.847    0.01064144
     1518.175    0.01064195
     1518.504    0.01064246
     1518.832    0.01064297
     1519.161    0.01064348
     1519.489    0.01064399
     1519.818     0.0106445
     1520.147    0.01064441
     1520.475    0.01064389
     1520.804    0.01064328
     1521.133    0.01064266
     1521.462    0.01064205
     1521.792    0.01064143
     1522.121    0.01064081
     1522.451     0.0106402
      1522.78    0.01063958
      1523.11    0.01063896
     1523.439    0.01063835
     1523.768    0.01063773
     1524.097    0.01063712
     1524.427     0.0106365
     1524.757    0.01063588
     1525.087    0.01063526
     1525.417    0.01063465
     1525.747    0.01063403
     1526.078    0.01063341
     1526.408    0.01063279
     1526.738    0.01063217
     1527.068    0.01063155
     1527.398    0.01063094
     1527.729    0.01063032
     1528.059     0.0106297
      1528.39    0.01062908
      1528.72    0.01062846
     1529.051    0.01062784
     1529.382    0.01062723
     1529.713    0.01062661
     1530.044     0.0106259
     1530.375    0.01062497
     1530.706      0.010624
     1531.037    0.01062304
     1531.368    0.01062207
     1531.699     0.0106211
     1532.031    0.01062013
     1532.362    0.01061916
     1532.693    0.01061819
     1533.025    0.01061722
     1533.357    0.01061625
     1533.688    0.01061528
      1534.02    0.01061432
     1534.353    0.01061334
     1534.685    0.01061237
     1535.017     0.0106114
     1535.349    0.01061043
      1535.68    0.01060946
     1536.012    0.01060849
     1536.345    0.01060752
     1536.677    0.01060655
     1537.009    0.01060558
     1537.342     0.0106046
     1537.674    0.01060363
     1538.008    0.01060265
     1538.341    0.01060168
     1538.673    0.01060071
     1539.006    0.01059974
     1539.339    0.01059876
     1539.672    0.01059779
     1540.005    0.01059679
     1540.338    0.01059565
     1540.672    0.01059449
     1541.005    0.01059333
     1541.338    0.01059216
     1541.672      0.010591
     1542.005    0.01058984
     1542.339    0.01058868
     1542.672    0.01058751
     1543.006    0.01058635
      1543.34    0.01058519
     1543.674    0.01058402
     1544.008    0.01058286
     1544.342    0.01058169
     1544.676    0.01058053
      1545.01    0.01057936
     1545.344     0.0105782
     1545.678    0.01057703
     1546.013    0.01057587
     1546.348     0.0105747
     1546.682    0.01057353
     1547.017    0.01057236
     1547.352     0.0105712
     1547.686    0.01057003
     1548.021    0.01056886
     1548.356    0.01056769
      1548.69    0.01056653
     1549.025    0.01056536
      1549.36    0.01056419
     1549.695    0.01056302
     1550.031    0.01056179
     1550.367    0.01056018
     1550.702    0.01055856
     1551.038    0.01055693
     1551.373     0.0105553
     1551.709    0.01055368
     1552.044    0.01055205
      1552.38    0.01055042
     1552.716    0.01054879
     1553.052    0.01054716
     1553.388    0.01054553
     1553.724     0.0105439
      1554.06    0.01054227
     1554.396    0.01054064
     1554.732    0.01053901
     1555.069    0.01053738
     1555.405    0.01053575
     1555.742    0.01053412
     1556.078    0.01053249
     1556.416    0.01053085
     1556.752    0.01052922
     1557.088    0.01052759
     1557.425    0.01052595
     1557.762    0.01052432
     1558.099    0.01052269
     1558.437    0.01052105
     1558.774    0.01051941
     1559.111    0.01051778
     1559.448    0.01051614
     1559.786    0.01051451
     1560.123     0.0105129
     1560.461    0.01051133
     1560.798    0.01050976
     1561.136    0.01050819
     1561.473    0.01050663
      1561.81    0.01050506
     1562.149    0.01050349
     1562.487    0.01050192
     1562.825    0.01050035
     1563.163    0.01049878
     1563.501    0.01049721
     1563.839    0.01049564
     1564.178    0.01049407
     1564.516     0.0104925
     1564.855    0.01049093
     1565.194    0.01048935
     1565.532    0.01048779
      1565.87    0.01048621
     1566.209    0.01048464
     1566.548    0.01048306
     1566.887    0.01048149
     1567.226    0.01047992
     1567.565    0.01047834
     1567.904    0.01047677
     1568.243     0.0104752
     1568.582    0.01047362
     1568.922    0.01047204
     1569.261    0.01047047
     1569.601    0.01046889
      1569.94    0.01046728
      1570.28    0.01046567
      1570.62      0.010464
      1570.96    0.01046234
       1571.3    0.01046067
      1571.64    0.01045901
      1571.98    0.01045734
      1572.32    0.01045568
      1572.66    0.01045401
     1572.999    0.01045235
     1573.339    0.01045068
      1573.68    0.01044902
     1574.021    0.01044734
     1574.361    0.01044568
     1574.702    0.01044401
     1575.043    0.01044234
     1575.383    0.01044067
     1575.724      0.010439
     1576.065    0.01043733
     1576.406    0.01043566
     1576.747    0.01043399
     1577.088    0.01043232
     1577.429    0.01043065
     1577.771    0.01042898
     1578.112    0.01042731
     1578.453    0.01042563
     1578.795    0.01042396
     1579.136    0.01042229
     1579.478    0.01042062
     1579.819    0.01041892
     1580.161    0.01041722
     1580.503    0.01041542
     1580.846    0.01041363
     1581.188    0.01041184
     1581.529    0.01041005
     1581.871    0.01040826
     1582.213    0.01040647
     1582.555    0.01040467
     1582.899    0.01040288
     1583.241    0.01040108
     1583.584    0.01039929
     1583.926    0.01039749
     1584.269     0.0103957
     1584.611     0.0103939
     1584.954    0.01039211
     1585.297    0.01039031
      1585.64    0.01038851
     1585.983    0.01038672
     1586.325    0.01038493
     1586.668    0.01038313
     1587.013    0.01038133
     1587.356    0.01037953
     1587.699    0.01037773
     1588.043    0.01037593
     1588.386    0.01037413
      1588.73    0.01037233
     1589.073    0.01037053
     1589.418    0.01036873
     1589.762    0.01036693
     1590.105    0.01036512
     1590.449    0.01036342
     1590.793    0.01036169
     1591.137    0.01035996
     1591.481    0.01035823
     1591.826     0.0103565
      1592.17    0.01035477
     1592.514    0.01035304
     1592.859    0.01035131
     1593.204    0.01034957
     1593.549    0.01034784
     1593.894    0.01034611
     1594.238    0.01034438
     1594.582    0.01034265
     1594.927    0.01034091
     1595.272    0.01033918
     1595.618    0.01033744
     1595.964    0.01033571
     1596.309    0.01033397
     1596.654    0.01033224
        1597.     0.0103305
     1597.345    0.01032876
      1597.69    0.01032703
     1598.036    0.01032529
     1598.382    0.01032355
     1598.728    0.01032182
     1599.073    0.01032008
     1599.419    0.01031834
     1599.765     0.0103166
     1600.111    0.01031446
     1600.458    0.01031168
     1600.804    0.01030885
      1601.15    0.01030602
     1601.496    0.01030318
     1601.844    0.01030034
      1602.19    0.01029751
     1602.537    0.01029468
     1602.883    0.01029184
     1603.229    0.01028902
     1603.576    0.01028618
     1603.923    0.01028335
      1604.27    0.01028052
     1604.617    0.01027768
     1604.964    0.01027485
     1605.311    0.01027201
     1605.659    0.01026917
     1606.007    0.01026634
     1606.353    0.01026351
     1606.702    0.01026067
     1607.049    0.01025783
     1607.397    0.01025499
     1607.745    0.01025216
     1608.092    0.01024932
      1608.44    0.01024649
     1608.788    0.01024365
     1609.136    0.01024081
     1609.484    0.01023798
     1609.832    0.01023514
     1610.181    0.01023289
     1610.529    0.01023107
     1610.877    0.01022929
     1611.226     0.0102275
     1611.574    0.01022572
     1611.923    0.01022394
     1612.272    0.01022216
      1612.62    0.01022037
     1612.969    0.01021859
     1613.318    0.01021681
     1613.667    0.01021503
     1614.016    0.01021324
     1614.366    0.01021146
     1614.716    0.01020967
     1615.064    0.01020789
     1615.413    0.01020611
     1615.763    0.01020432
     1616.113    0.01020254
     1616.463    0.01020075
     1616.812    0.01019897
     1617.161    0.01019718
     1617.511     0.0101954
     1617.861    0.01019361
     1618.212    0.01019182
     1618.562    0.01019004
     1618.912    0.01018825
     1619.262    0.01018646
     1619.613    0.01018467
     1619.962    0.01018291
     1620.313    0.01018176
     1620.664    0.01018071
     1621.015    0.01017966
     1621.365    0.01017861
     1621.716    0.01017756
     1622.067     0.0101765
     1622.418    0.01017545
     1622.769     0.0101744
      1623.12    0.01017335
     1623.471     0.0101723
     1623.822    0.01017124
     1624.173    0.01017019
     1624.525    0.01016914
     1624.876    0.01016808
     1625.227    0.01016703
