WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$p1s1748gm_tmg.fits
CMPTABLE t mtab$p1s1748hm_tmc.fits
EXPR     t landolt,B
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 9.771246E-20
PIVWV    r 4433.508
BANDW    r 352.9421
TPEAK    r 1.
EQUVW    r 1010.301
RECTW    r 1010.301
EMFLX    r 1.029395E-16
     3782.121    0.08418773
     3782.287    0.08439028
     3782.449    0.08458805
     3782.613     0.0847882
     3782.777    0.08498807
     3782.941    0.08518822
     3783.105    0.08538838
      3783.27    0.08558883
     3783.431     0.0857863
     3783.598    0.08598914
      3783.76    0.08618662
     3783.924    0.08638707
     3784.088    0.08658722
     3784.252    0.08678738
     3784.416    0.08698753
      3784.58    0.08718769
     3784.742    0.08738547
     3784.906    0.08758593
     3785.071    0.08778608
     3785.235    0.08798623
     3785.399    0.08818669
     3785.561    0.08838447
     3785.725    0.08858462
     3785.891    0.08878745
     3786.053    0.08898523
     3786.218    0.08918568
     3786.384    0.08938853
     3786.546     0.0895863
      3786.71    0.08978675
     3786.875    0.08998691
     3787.037    0.09018497
     3787.203    0.09038782
     3787.365    0.09058559
      3787.53    0.09078604
     3787.694    0.09098649
     3787.858    0.09118695
     3788.022     0.0913874
     3788.185    0.09158517
     3788.349    0.09178563
     3788.513    0.09198608
     3788.675    0.09218386
     3788.842    0.09238699
     3789.004    0.09258477
      3789.17    0.09278791
     3789.335    0.09298836
     3789.497    0.09318642
     3789.661    0.09338688
     3789.826    0.09358733
     3789.988    0.09378541
     3790.155    0.09398854
     3790.319    0.09418899
     3790.481    0.09438707
     3790.648     0.0945902
      3790.81    0.09478827
     3790.974    0.09498873
     3791.139    0.09518918
     3791.301    0.09538725
     3791.466      0.095588
      3791.63    0.09578846
     3791.794     0.0959892
     3791.961    0.09619234
     3792.123    0.09639042
     3792.288    0.09659117
     3792.452    0.09679192
     3792.615    0.09698999
     3792.779    0.09719044
     3792.944     0.0973912
     3793.108    0.09759194
     3793.273     0.0977927
     3793.437    0.09799345
     3793.602     0.0981942
     3793.766    0.09839496
     3793.929    0.09859303
     3794.093    0.09879378
     3794.258    0.09899453
      3794.42     0.0991926
     3794.587    0.09939604
     3794.754    0.09959947
     3794.916    0.09979754
     3795.081     0.0999983
     3795.243     0.1001967
     3795.408     0.1003974
     3795.572     0.1005982
     3795.735     0.1007965
     3795.899     0.1009973
     3796.066     0.1012007
     3796.231     0.1014018
     3796.396     0.1016025
     3796.558     0.1018009
     3796.723     0.1020016
     3796.887     0.1022027
      3797.05     0.1024011
     3797.215     0.1026018
     3797.379     0.1028029
     3797.544     0.1030036
     3797.711     0.1032073
     3797.874     0.1034057
     3798.038     0.1036065
     3798.203     0.1038075
     3798.365     0.1040059
      3798.53     0.1042069
     3798.695      0.104408
      3798.86      0.104609
     3799.027     0.1048125
     3799.189     0.1050108
     3799.354     0.1052119
     3799.519     0.1054129
     3799.682     0.1056116
     3799.846     0.1058126
     3800.011     0.1060332
     3800.176      0.106521
     3800.341     0.1070088
     3800.503     0.1074901
     3800.668     0.1079779
     3800.835     0.1084722
     3800.998     0.1089542
     3801.163      0.109442
     3801.328     0.1099298
      3801.49     0.1104118
     3801.657     0.1109061
     3801.822     0.1113939
     3801.987     0.1118824
     3802.152     0.1123702
     3802.315     0.1128522
      3802.48       0.11334
     3802.645     0.1138285
     3802.808     0.1143105
     3802.975     0.1148048
     3803.137     0.1152869
     3803.302     0.1157754
     3803.467     0.1162632
      3803.63     0.1167452
     3803.797     0.1172402
     3803.962      0.117728
     3804.125     0.1182107
      3804.29     0.1186985
     3804.455      0.119187
      3804.62     0.1196755
     3804.785     0.1201641
      3804.95     0.1206526
     3805.115     0.1211411
      3805.28     0.1216296
     3805.443     0.1221116
     3805.608     0.1226001
     3805.773     0.1230887
     3805.938     0.1235772
     3806.103     0.1240657
     3806.266     0.1245484
     3806.431     0.1250369
     3806.596     0.1255254
     3806.761      0.126014
     3806.927     0.1265032
      3807.09     0.1269852
     3807.257     0.1274802
     3807.422     0.1279695
     3807.585     0.1284515
      3807.75     0.1289407
     3807.917     0.1294357
     3808.081     0.1299185
     3808.246      0.130407
     3808.411     0.1308962
     3808.576     0.1313847
     3808.741      0.131874
     3808.904     0.1323567
     3809.069     0.1328452
     3809.235     0.1333345
     3809.398     0.1338172
     3809.563     0.1343064
     3809.728     0.1347957
     3809.896     0.1352907
     3810.061     0.1357799
     3810.226     0.1362692
     3810.389     0.1367519
     3810.554     0.1372412
      3810.72     0.1377304
     3810.885     0.1382196
      3811.05     0.1387089
     3811.213     0.1391916
     3811.381     0.1396873
     3811.544     0.1401701
     3811.709     0.1406593
     3811.875     0.1411493
     3812.038      0.141632
     3812.203     0.1421213
     3812.369     0.1426112
     3812.532     0.1430939
     3812.701     0.1435962
     3812.867     0.1440854
      3813.03     0.1445689
     3813.195     0.1450581
     3813.361     0.1455474
     3813.524     0.1460308
     3813.689     0.1465208
     3813.855       0.14701
      3814.02        0.1475
     3814.186     0.1479892
     3814.351     0.1484792
     3814.516     0.1489684
      3814.68     0.1494526
     3814.845     0.1499418
     3815.011     0.1504318
     3815.174     0.1509153
      3815.34     0.1514052
     3815.505     0.1518952
     3815.673     0.1523909
     3815.838     0.1528809
     3816.001     0.1533643
     3816.167     0.1538543
     3816.333     0.1543443
     3816.496     0.1548277
     3816.661     0.1553177
     3816.829     0.1558141
     3816.995     0.1563041
      3817.16     0.1567941
     3817.323     0.1572775
     3817.489     0.1577682
     3817.655     0.1582582
     3817.818     0.1587416
     3817.984     0.1592323
     3818.151     0.1597281
     3818.315     0.1602122
      3818.48     0.1607022
     3818.648     0.1611986
     3818.812     0.1616828
     3818.977     0.1621728
     3819.141      0.162657
     3819.307     0.1631477
      3819.47     0.1636318
     3819.638     0.1641283
     3819.806     0.1646248
     3819.969     0.1651089
     3820.135     0.1655989
     3820.301     0.1660896
     3820.464     0.1665738
      3820.63     0.1670645
     3820.795     0.1675544
     3820.961     0.1680451
     3821.127     0.1685358
     3821.291       0.16902
     3821.456     0.1695106
     3821.624     0.1700078
      3821.79     0.1704978
     3821.954     0.1709827
     3822.117     0.1714669
     3822.283     0.1719576
     3822.451     0.1724547
     3822.617     0.1729454
     3822.782     0.1734361
     3822.948     0.1739268
     3823.112      0.174411
     3823.278     0.1749024
     3823.444     0.1753931
     3823.607     0.1758772
     3823.775     0.1763744
     3823.939     0.1768593
     3824.105       0.17735
     3824.271     0.1778414
     3824.434     0.1783256
     3824.602     0.1788228
     3824.768     0.1793142
     3824.934     0.1798049
     3825.098     0.1802898
     3825.266      0.180787
      3825.43     0.1812719
     3825.596     0.1817633
     3825.761      0.182254
     3825.927     0.1827454
     3826.093     0.1832361
     3826.257     0.1837217
     3826.423     0.1842124
     3826.589     0.1847038
     3826.755     0.1851952
     3826.921     0.1856866
     3827.085     0.1861715
     3827.251     0.1866629
     3827.417     0.1871543
     3827.583     0.1876457
     3827.749     0.1881364
     3827.915     0.1886278
     3828.081     0.1891192
     3828.247     0.1896106
     3828.413     0.1901027
     3828.577     0.1905876
     3828.745     0.1910855
     3828.909     0.1915705
     3829.075     0.1920626
     3829.241      0.192554
     3829.407     0.1930454
     3829.573     0.1935368
     3829.737     0.1940224
     3829.903     0.1945139
      3830.07      0.195006
     3830.233     0.1954909
       3830.4      0.195983
     3830.566     0.1964744
     3830.732     0.1969665
       3830.9     0.1974644
     3831.066     0.1979558
      3831.23     0.1984415
     3831.396     0.1989336
     3831.563     0.1994257
     3831.729     0.1999171
     3831.895     0.2004092
     3832.059     0.2008949
     3832.227     0.2013928
     3832.392     0.2018791
     3832.558     0.2023706
     3832.724     0.2028627
     3832.888     0.2033483
     3833.054     0.2038404
      3833.22     0.2043326
     3833.385     0.2048189
     3833.553     0.2053168
     3833.721     0.2058154
     3833.885     0.2063011
     3834.052     0.2067932
     3834.218     0.2072853
     3834.382     0.2077717
     3834.549     0.2082638
     3834.715     0.2087559
     3834.881     0.2092481
      3835.05     0.2097467
     3835.214      0.210233
      3835.38     0.2107252
     3835.544     0.2112115
     3835.711     0.2117037
     3835.877     0.2121965
     3836.042     0.2126829
     3836.208      0.213175
     3836.374     0.2136678
     3836.541       0.21416
     3836.709     0.2146586
     3836.875     0.2151514
      3837.04     0.2156378
     3837.206     0.2161299
      3837.37     0.2166163
     3837.537     0.2171091
     3837.705     0.2176078
     3837.872     0.2181006
     3838.038     0.2185935
     3838.203     0.2190798
     3838.369     0.2195727
     3838.536     0.2200655
       3838.7     0.2205519
     3838.866     0.2210447
     3839.033     0.2215376
     3839.199     0.2220304
     3839.366     0.2225233
      3839.53     0.2230096
     3839.699      0.223509
     3839.865     0.2240018
      3840.03     0.2244889
     3840.197     0.2249817
     3840.361     0.2254681
      3840.53     0.2259675
     3840.696      0.226461
     3840.863     0.2269539
     3841.029     0.2274467
     3841.196     0.2279396
      3841.36     0.2284267
     3841.527     0.2289202
     3841.694     0.2294131
     3841.858     0.2299002
     3842.027     0.2303995
     3842.193     0.2308923
     3842.358     0.2313794
     3842.525      0.231873
     3842.693     0.2323723
     3842.858     0.2328594
     3843.022     0.2333465
     3843.189     0.2338401
     3843.358     0.2343394
     3843.525      0.234833
     3843.689     0.2353201
     3843.858     0.2358201
     3844.023     0.2363072
     3844.189     0.2368008
     3844.356     0.2372944
     3844.521     0.2377814
     3844.688      0.238275
     3844.854     0.2387686
     3845.021     0.2392622
     3845.188     0.2397557
     3845.352     0.2402428
     3845.519     0.2407364
     3845.688     0.2412364
     3845.855       0.24173
      3846.02     0.2422178
     3846.188     0.2427179
     3846.353      0.243205
      3846.52     0.2436993
     3846.687     0.2441928
     3846.854     0.2446864
     3847.021     0.2451807
     3847.185     0.2456678
     3847.352     0.2461621
     3847.519     0.2466556
     3847.686     0.2471499
     3847.853     0.2476435
     3848.017     0.2481313
     3848.184     0.2486256
     3848.351     0.2491192
     3848.516      0.249607
     3848.685     0.2501078
     3848.852     0.2506014
     3849.019     0.2510957
     3849.186       0.25159
     3849.353     0.2520843
     3849.518      0.252572
     3849.685     0.2530663
     3849.852     0.2535606
     3850.018     0.2540872
     3850.185      0.254882
      3850.35     0.2556676
     3850.519     0.2564718
     3850.684     0.2572574
     3850.851     0.2580523
     3851.018     0.2588472
     3851.183     0.2596316
      3851.35     0.2604265
     3851.517     0.2612225
     3851.684     0.2620174
     3851.854     0.2628227
     3852.021     0.2636176
     3852.186     0.2644032
     3852.353     0.2651981
      3852.52      0.265993
     3852.685     0.2667786
     3852.854     0.2675839
     3853.019     0.2683695
     3853.186     0.2691644
     3853.353     0.2699604
      3853.52     0.2707553
     3853.687     0.2715513
     3853.852     0.2723369
     3854.019     0.2731318
     3854.187     0.2739279
     3854.352     0.2747135
     3854.521     0.2755188
      3854.69     0.2763253
     3854.855     0.2771109
     3855.022     0.2779069
      3855.19      0.278703
     3855.355     0.2794886
     3855.522     0.2802846
     3855.689     0.2810806
     3855.856     0.2818767
     3856.026      0.282682
     3856.191     0.2834688
     3856.358     0.2842648
     3856.523     0.2850504
      3856.69     0.2858465
     3856.858     0.2866425
     3857.023     0.2874293
      3857.19     0.2882253
     3857.357     0.2890213
     3857.525     0.2898174
     3857.694     0.2906239
     3857.861     0.2914199
     3858.027     0.2922067
