WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t wfpc2,a2d7,1,f467m
     2211.574   2.359666E-9
     2211.968   2.443530E-9
      2212.36   2.527320E-9
     2212.753   2.611663E-9
     2213.147   2.696299E-9
     2213.541   2.781123E-9
     2213.933   2.865976E-9
     2214.327   2.951334E-9
     2214.722   3.037198E-9
     2215.115   3.122826E-9
     2215.509   3.208961E-9
     2215.903   3.295337E-9
     2216.296   3.381742E-9
      2216.69   3.468656E-9
     2217.085   3.555812E-9
     2217.478   3.642941E-9
     2217.874   3.730909E-9
     2218.268   3.818850E-9
     2218.661   3.906759E-9
     2219.056   3.995239E-9
     2219.451   4.083965E-9
     2219.844   4.172658E-9
     2220.239   4.211417E-9
     2220.634   4.217434E-9
     2221.028   4.223435E-9
     2221.423   4.229457E-9
      2221.82   4.235503E-9
     2222.214   4.241514E-9
     2222.609   4.247546E-9
     2223.004   4.253580E-9
     2223.398   4.259601E-9
     2223.794   4.265643E-9
     2224.189   4.271686E-9
     2224.584   4.277718E-9
     2224.981   4.283789E-9
     2225.377   4.289842E-9
     2225.771   4.295879E-9
     2226.167   4.301942E-9
     2226.563   4.308006E-9
     2226.958   4.314054E-9
     2227.354   4.320126E-9
      2227.75   4.326201E-9
     2228.147   4.332276E-9
     2228.542   4.338337E-9
     2228.939   4.344440E-9
     2229.335   4.350508E-9
     2229.731   4.356600E-9
     2230.128   4.641706E-9
     2230.523   5.511949E-9
      2230.92   6.387244E-9
     2231.317   7.265454E-9
     2231.714   8.145497E-9
     2232.111   9.029004E-9
     2232.508   9.914348E-9
     2232.904   1.079989E-8
     2233.301   1.168999E-8
     2233.698   1.258357E-8
     2234.096   1.347899E-8
     2234.492   1.437459E-8
     2234.889   1.527533E-8
     2235.287   1.617848E-8
     2235.683   1.708178E-8
     2236.082   1.799306E-8
     2236.479   1.890115E-8
     2236.877   1.981499E-8
     2237.275   2.073125E-8
     2237.673   2.164990E-8
     2238.069   2.256814E-8
     2238.468   2.349218E-8
     2238.866   2.441863E-8
     2239.264   2.534749E-8
     2239.662   2.627934E-8
     2240.059   2.699588E-8
     2240.458   2.649087E-8
     2240.856   2.598477E-8
     2241.255   2.547695E-8
     2241.653   2.496929E-8
     2242.051   2.445866E-8
      2242.45   2.394630E-8
     2242.848   2.343443E-8
     2243.248   2.291736E-8
     2243.647   2.240076E-8
     2244.045   2.188403E-8
     2244.444   2.136430E-8
     2244.843   2.084315E-8
     2245.241   2.032186E-8
     2245.641   1.979756E-8
      2246.04   1.927184E-8
      2246.44   1.874437E-8
     2246.839   1.821580E-8
     2247.239   1.768549E-8
     2247.638   1.715504E-8
     2248.037   1.662189E-8
     2248.437   1.608697E-8
     2248.836   1.555194E-8
     2249.236   1.501417E-8
     2249.636   1.447465E-8
     2250.035   1.393530E-8
     2250.437   1.339086E-8
     2250.837   1.284634E-8
     2251.236   1.230209E-8
     2251.636   1.175476E-8
     2252.037   1.120570E-8
     2252.437   1.065691E-8
     2252.837   1.010504E-8
     2253.238   9.551757E-9
     2253.639   8.996730E-9
      2254.04   8.440289E-9
     2254.441   7.882099E-9
      2254.84   7.324537E-9
     2255.241   6.763523E-9
     2255.643   6.201092E-9
     2256.043   5.638620E-9
     2256.444   5.073360E-9
     2256.845   4.506337E-9
     2257.247   3.937548E-9
     2257.648   3.367338E-9
      2258.05   2.796053E-9
      2258.45   2.224392E-9
     2258.852   1.649916E-9
     2259.254   1.073665E-9
     2259.655  4.977439E-10
     2260.057            0.
     2260.458            0.
     2260.861            0.
     2261.263            0.
     2261.665            0.
     2262.067            0.
     2262.469            0.
     2262.871            0.
     2263.273            0.
     2263.675            0.
     2264.078            0.
      2264.48            0.
     2264.882            0.
     2265.286            0.
     2265.689            0.
     2266.091            0.
     2266.494            0.
     2266.897            0.
     2267.299            0.
     2267.702            0.
     2268.106            0.
     2268.509            0.
     2268.913            0.
     2269.316            0.
     2269.719            0.
     2270.123  9.108019E-11
     2270.526  3.916272E-10
     2270.929  6.919581E-10
     2271.333  9.940782E-10
     2271.737   1.296895E-9
      2272.14   1.599492E-9
     2272.545   1.904623E-9
     2272.949   2.209719E-9
     2273.353   2.514589E-9
     2273.757   2.821267E-9
     2274.161   3.128460E-9
     2274.565   3.435608E-9
     2274.969   3.744574E-9
     2275.374   4.054054E-9
     2275.779   4.364423E-9
     2276.184   4.675496E-9
     2276.589   4.987459E-9
     2276.992   5.298995E-9
     2277.397   5.612365E-9
     2277.802   5.926630E-9
     2278.206   6.240461E-9
     2278.612   6.556135E-9
     2279.017   6.872515E-9
     2279.421   7.188838E-9
     2279.828   7.507780E-9
     2280.233   7.528891E-9
     2280.638   7.330939E-9
     2281.043   7.131805E-9
     2281.449   6.932210E-9
     2281.854   6.732755E-9
      2282.26   6.532115E-9
     2282.666   6.331014E-9
     2283.072   6.129448E-9
     2283.478   5.927419E-9
     2283.884   5.724803E-9
     2284.289   5.522335E-9
     2284.695   5.318793E-9
     2285.102   5.114663E-9
     2285.507   4.910682E-9
     2285.914   4.705622E-9
      2286.32   4.499973E-9
     2286.727   4.293981E-9
     2287.134   4.087275E-9
     2287.541   3.880227E-9
     2287.946   3.673208E-9
     2288.353   3.465101E-9
      2288.76   3.256526E-9
     2289.166   3.047985E-9
     2289.573   2.838474E-9
     2289.981   2.628243E-9
     2290.388   2.926019E-9
     2290.795   3.249931E-9
     2291.203   3.574539E-9
     2291.611   3.900038E-9
     2292.017   4.225060E-9
     2292.425   4.551949E-9
     2292.831   4.878554E-9
     2293.239   5.207035E-9
     2293.647   5.536213E-9
     2294.055   5.866089E-9
     2294.463   6.196665E-9
     2294.871   6.528139E-9
     2295.279   6.860313E-9
     2295.686   7.192194E-9
     2296.095   7.526084E-9
     2296.503   7.861095E-9
      2296.91   8.195848E-9
     2297.319   8.532554E-9
     2297.729   8.871020E-9
     2298.136   9.208215E-9
     2298.545   9.547169E-9
     2298.954   9.887078E-9
     2299.362   1.022672E-8
     2299.771   1.056813E-8
      2300.18   1.091043E-8
     2300.588   1.125239E-8
     2300.997   1.159612E-8
     2301.406   1.194080E-8
     2301.816   1.228602E-8
     2302.225   1.263240E-8
     2302.635   1.297932E-8
     2303.043   1.332616E-8
     2303.453   1.367479E-8
     2303.863   1.402416E-8
     2304.271   1.437325E-8
     2304.681   1.472433E-8
     2305.092   1.507742E-8
     2305.501   1.542896E-8
     2305.911   1.578251E-8
     2306.321   1.613682E-8
      2306.73   1.649082E-8
     2307.141   1.684685E-8
     2307.551   1.720363E-8
     2307.961   1.756117E-8
     2308.371   1.791860E-8
     2308.781   1.827786E-8
     2309.192   1.863789E-8
     2309.603   1.899866E-8
     2310.014   1.933395E-8
     2310.423   1.890154E-8
     2310.834   1.846660E-8
     2311.245   1.803092E-8
     2311.656   1.759401E-8
     2312.066   1.715740E-8
     2312.479   1.671695E-8
     2312.889   1.627811E-8
     2313.301   1.583698E-8
     2313.712   1.539459E-8
     2314.122   1.495279E-8
     2314.534   1.450842E-8
     2314.946   1.406280E-8
     2315.357   1.361644E-8
     2315.768   1.317016E-8
      2316.18   1.272128E-8
     2316.592   1.227168E-8
     2317.004   1.182080E-8
     2317.416   1.136894E-8
     2317.829   1.091580E-8
      2318.24   1.046328E-8
     2318.652   1.000815E-8
     2319.064   9.551742E-9
     2319.476   9.095957E-9
      2319.89   8.635920E-9
     2320.301   8.519735E-9
     2320.714   8.528771E-9
     2321.126   8.537816E-9
     2321.539   8.546864E-9
     2321.951   8.555890E-9
     2322.364   8.564949E-9
     2322.777   8.574007E-9
     2323.189   8.583043E-9
     2323.603   8.592115E-9
     2324.016   8.601187E-9
     2324.429   8.610264E-9
     2324.843   8.619347E-9
     2325.255   8.628401E-9
     2325.668   8.637489E-9
     2326.082   8.646587E-9
     2326.496   8.655686E-9
     2326.909   8.664760E-9
     2327.324   8.673892E-9
     2327.738   8.683004E-9
     2328.151   8.692094E-9
     2328.565   8.701212E-9
     2328.978   8.710311E-9
     2329.392   8.719439E-9
     2329.806   8.728569E-9
     2330.221   8.609074E-9
     2330.634   8.376914E-9
     2331.049   8.143571E-9
     2331.463   7.909734E-9
     2331.878   7.675263E-9
     2332.293   7.440294E-9
     2332.708   7.204689E-9
     2333.121   6.969419E-9
     2333.536   6.732820E-9
     2333.951   6.495721E-9
     2334.365   6.258682E-9
     2334.782   6.019746E-9
     2335.197   5.781009E-9
     2335.611   5.542476E-9
     2336.027   5.302601E-9
     2336.442   5.062224E-9
     2336.857   4.822053E-9
     2337.272   4.580532E-9
     2337.688   4.338510E-9
     2338.104   4.095984E-9
     2338.519   3.853670E-9
     2338.935   3.609999E-9
     2339.351   3.365823E-9
     2339.767   3.120999E-9
     2340.183   3.367561E-9
     2340.598   4.238499E-9
     2341.014   5.114773E-9
     2341.431   5.992796E-9
     2341.847   6.872569E-9
     2342.264   7.754093E-9
      2342.68   8.637368E-9
     2343.096   9.520321E-9
     2343.513   1.040762E-8
      2343.93   1.129719E-8
     2344.345   1.218539E-8
     2344.762   1.307901E-8
     2345.179   1.397385E-8
     2345.597   1.487099E-8
     2346.012   1.576673E-8
      2346.43   1.666792E-8
     2346.847   1.757034E-8
     2347.265   1.847506E-8
     2347.682   1.938207E-8
     2348.099   2.028767E-8
     2348.516   2.119823E-8
     2348.934   2.211055E-8
     2349.352   2.302465E-8
      2349.77   2.394106E-8
     2350.188   2.399812E-8
     2350.604   2.300119E-8
     2351.023   2.199877E-8
     2351.441   2.099435E-8
     2351.859   1.998795E-8
     2352.276   1.898191E-8
     2352.695   1.797095E-8
     2353.113   1.695798E-8
     2353.531   1.594598E-8
     2353.949   1.492844E-8
     2354.368   1.390890E-8
     2354.787   1.288735E-8
     2355.206   1.186321E-8
     2355.625   1.083706E-8
     2356.042   9.811910E-9
     2356.461   8.781162E-9
     2356.881   7.748401E-9
       2357.3   6.713633E-9
     2357.719   5.676251E-9
     2358.137   4.640488E-9
     2358.557   3.599085E-9
     2358.976   2.555060E-9
     2359.396   1.509017E-9
     2359.816  4.609558E-10
     2360.234            0.
     2360.654            0.
     2361.073            0.
     2361.493            0.
     2361.914            0.
     2362.333            0.
     2362.753            0.
     2363.173            0.
     2363.594            0.
     2364.013            0.
     2364.433            0.
     2364.854            0.
     2365.275            0.
     2365.695            0.
     2366.115            0.
     2366.536            0.
     2366.957            0.
     2367.378            0.
     2367.798            0.
     2368.219            0.
     2368.639            0.
      2369.06            0.
     2369.483            0.
     2369.903            0.
     2370.325            0.
     2370.746            0.
     2371.168            0.
     2371.589            0.
      2372.01            0.
     2372.432            0.
     2372.854            0.
     2373.276            0.
     2373.699            0.
      2374.12            0.
     2374.542            0.
     2374.964            0.
     2375.385            0.
     2375.808            0.
     2376.231            0.
     2376.652            0.
     2377.076            0.
     2377.499            0.
     2377.921            0.
     2378.344            0.
     2378.767            0.
     2379.188            0.
     2379.612            0.
     2380.035            0.
     2380.458            0.
     2380.882            0.
     2381.305            0.
     2381.728            0.
     2382.151            0.
     2382.575            0.
     2382.998            0.
     2383.421            0.
     2383.845            0.
     2384.268            0.
     2384.694            0.
     2385.118            0.
     2385.542            0.
     2385.965            0.
      2386.39            0.
     2386.813            0.
     2387.237            0.
     2387.663            0.
     2388.087            0.
     2388.511            0.
     2388.936            0.
     2389.361            0.
     2389.785            0.
      2390.21  2.806486E-10
     2390.634  8.472337E-10
     2391.059   1.416752E-9
     2391.485   1.987249E-9
     2391.909   2.557082E-9
     2392.335   3.131504E-9
     2392.761   3.705263E-9
     2393.187   4.280333E-9
     2393.611   4.854401E-9
     2394.037   5.431429E-9
     2394.461   6.007780E-9
     2394.887   6.587101E-9
     2395.315   7.169070E-9
      2395.74   7.748693E-9
     2396.166   8.331302E-9
     2396.592   8.914559E-9
     2397.018   9.499471E-9
     2397.443   1.008336E-8
      2397.87   1.067024E-8
     2398.295   1.125609E-8
     2398.722   1.184528E-8
     2399.148   1.243513E-8
     2399.574   1.302461E-8
     2400.001   1.361586E-8
     2400.429   1.348133E-8
     2400.856   1.334694E-8
     2401.282   1.321270E-8
     2401.709   1.307783E-8
     2402.135   1.294303E-8
     2402.562   1.280761E-8
     2402.991   1.267148E-8
     2403.418   1.253549E-8
     2403.844   1.239974E-8
     2404.272   1.226319E-8
       2404.7   1.212641E-8
     2405.126   1.198986E-8
     2405.554   1.185252E-8
      2405.98   1.171541E-8
     2406.408   1.157758E-8
     2406.837   1.143943E-8
     2407.265   1.130113E-8
     2407.692   1.116289E-8
     2408.121   1.102362E-8
      2408.55   1.088443E-8
     2408.977   1.074539E-8
     2409.405   1.060572E-8
     2409.833   1.046619E-8
     2410.261   1.032585E-8
     2410.691   1.018480E-8
      2411.12   1.004383E-8
     2411.548   9.903104E-9
     2411.977   9.761656E-9
     2412.406   9.619891E-9
     2412.833   9.478371E-9
     2413.263   9.336127E-9
     2413.691   9.194048E-9
      2414.12   9.051245E-9
      2414.55   8.908203E-9
     2414.979   8.764919E-9
     2415.407   8.621805E-9
     2415.838   8.477550E-9
     2416.268   8.333382E-9
     2416.697   8.189466E-9
     2417.126   8.044902E-9
     2417.556   7.899930E-9
     2417.985   7.755211E-9
     2418.415   7.609843E-9
     2418.847   7.463651E-9
     2419.276   7.318129E-9
     2419.706   7.171871E-9
     2420.136   7.025330E-9
     2420.566   6.878895E-9
     2420.996   6.731807E-9
     2421.427   6.584395E-9
     2421.856   6.437166E-9
     2422.287   6.289198E-9
     2422.718   6.140991E-9
     2423.149   5.992546E-9
      2423.58   5.843863E-9
     2424.011   5.694857E-9
     2424.441   5.546037E-9
     2424.872   5.396469E-9
     2425.303   5.246747E-9
     2425.734   5.097127E-9
     2426.165   4.946843E-9
     2426.598   4.795725E-9
     2427.028   4.645389E-9
      2427.46   4.494216E-9
     2427.892   4.342888E-9
     2428.323   4.191665E-9
     2428.754   4.039773E-9
     2429.187   3.887555E-9
     2429.619   3.735096E-9
      2430.05   3.582823E-9
     2430.482   3.429836E-9
     2430.914   3.276526E-9
     2431.346   3.122979E-9
     2431.779   2.969110E-9
      2432.21   2.815524E-9
     2432.643   2.661180E-9
     2433.076   2.506512E-9
     2433.508   2.351693E-9
      2433.94   2.196988E-9
     2434.374   2.041081E-9
     2434.807   1.885374E-9
     2435.239   1.729957E-9
     2435.672   1.573686E-9
     2436.104   1.417707E-9
     2436.538   1.260960E-9
     2436.971   1.103975E-9
     2437.405  9.466623E-10
     2437.837  7.896431E-10
      2438.27  6.318531E-10
     2438.704  4.737348E-10
     2439.138  3.153770E-10
     2439.572  1.567797E-10
     2440.006  1.073375E-11
     2440.438  8.038706E-10
     2440.873   1.600873E-9
     2441.307   2.399510E-9
     2441.741   3.198881E-9
     2442.175   3.999888E-9
      2442.61   4.802531E-9
     2443.043   5.603650E-9
     2443.478   6.408665E-9
     2443.912   7.214869E-9
     2444.346   8.020447E-9
     2444.781   8.829480E-9
     2445.215   9.639704E-9
      2445.65   1.045157E-8
     2446.084   1.126190E-8
     2446.519   1.207615E-8
     2446.954   1.289205E-8
      2447.39   1.370915E-8
     2447.825   1.452744E-8
     2448.259   1.534463E-8
     2448.695   1.616578E-8
      2449.13   1.698811E-8
     2449.566   1.781166E-8
     2450.001   1.863248E-8
     2450.437   1.815845E-8
     2450.872   1.768503E-8
     2451.308   1.720932E-8
     2451.744   1.673290E-8
      2452.18   1.625577E-8
     2452.615   1.577900E-8
     2453.051   1.530019E-8
     2453.488   1.482066E-8
     2453.923   1.434178E-8
     2454.359   1.386057E-8
     2454.796   1.337865E-8
     2455.232   1.289575E-8
     2455.669   1.241214E-8
     2456.106   1.192781E-8
     2456.542   1.144413E-8
     2456.979   1.095812E-8
     2457.416   1.047138E-8
     2457.853   9.983667E-9
      2458.29   9.495235E-9
     2458.726   9.007728E-9
     2459.163   8.517596E-9
     2459.601   8.026746E-9
     2460.038   7.564227E-9
     2460.475   7.404167E-9
     2460.912   7.243423E-9
      2461.35   7.082354E-9
     2461.786   6.921499E-9
     2462.224   6.759869E-9
     2462.664   6.597552E-9
       2463.1   6.435900E-9
     2463.539   6.273469E-9
     2463.977   6.110803E-9
     2464.414   5.948353E-9
     2464.852   5.785213E-9
     2465.291   5.621744E-9
     2465.729   5.458041E-9
     2466.168   5.294006E-9
     2466.606   5.129734E-9
     2467.044   4.965681E-9
     2467.483   4.800934E-9
     2467.922   4.635858E-9
     2468.359   4.471003E-9
     2468.798   4.305451E-9
     2469.238   4.139568E-9
     2469.675   3.974000E-9
     2470.115   3.807542E-9
     2470.555   3.640367E-9
     2470.994   3.473882E-9
     2471.433   3.306696E-9
