WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,fuvmama,f25qtz
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 1.221380E-16
PIVWV    r 1595.281
BANDW    r 97.19807
TPEAK    r 0.01081984
EQUVW    r 2.249232
RECTW    r 207.8804
EMFLX    r 3.969751E-14
     3057.199   1.519776E-8
     3057.816   1.512643E-8
     3058.436   1.505491E-8
     3059.055   1.498337E-8
     3059.674   1.491200E-8
     3060.293   1.484290E-8
     3060.912   1.477672E-8
     3061.532   1.471035E-8
     3062.152   1.464398E-8
     3062.771   1.457779E-8
     3063.391   1.451138E-8
     3064.012   1.444498E-8
     3064.631   1.437873E-8
     3065.252   1.431230E-8
     3065.873   1.424589E-8
     3066.494   1.417942E-8
     3067.114   1.411316E-8
     3067.735   1.404670E-8
     3068.356   1.398022E-8
     3068.978   1.391374E-8
     3069.598   1.384741E-8
      3070.22   1.378262E-8
     3070.842   1.372095E-8
     3071.462   1.365945E-8
     3072.085   1.359776E-8
     3072.707   1.353606E-8
      3073.33   1.347438E-8
     3073.951   1.341282E-8
     3074.572   1.335127E-8
     3075.195   1.328955E-8
     3075.818   1.322780E-8
     3076.439   1.316624E-8
     3077.062   1.310448E-8
     3077.686   1.304270E-8
     3078.309   1.298091E-8
     3078.931   1.291930E-8
     3079.555   1.285751E-8
     3080.179   1.279699E-8
     3080.803   1.273970E-8
     3081.425   1.268257E-8
     3082.051   1.262510E-8
     3082.674   1.256792E-8
     3083.299   1.251058E-8
     3083.922   1.245339E-8
     3084.546   1.239605E-8
     3085.171   1.233871E-8
     3085.794   1.228151E-8
     3086.418   1.222428E-8
     3087.043   1.216690E-8
     3087.669   1.210950E-8
     3088.294   1.205210E-8
     3088.918   1.199483E-8
     3089.544   1.193742E-8
      3090.17   1.188113E-8
     3090.794   1.182802E-8
      3091.42   1.177480E-8
     3092.049   1.172139E-8
     3092.673   1.166827E-8
       3093.3   1.161501E-8
     3093.925   1.156188E-8
     3094.552   1.150860E-8
     3095.178   1.145531E-8
     3095.804   1.140213E-8
     3096.431   1.134882E-8
     3097.057   1.129565E-8
     3097.684   1.124232E-8
      3098.31   1.118911E-8
     3098.938   1.113575E-8
     3099.565   1.108239E-8
     3100.193   1.103017E-8
      3100.82   1.098071E-8
     3101.448   1.093110E-8
     3102.076   1.088146E-8
     3102.705   1.083184E-8
     3103.333   1.078219E-8
     3103.962   1.073254E-8
     3104.589   1.068301E-8
     3105.217   1.063347E-8
     3105.846   1.058376E-8
     3106.475   1.053407E-8
     3107.104   1.048434E-8
     3107.732   1.043476E-8
      3108.36   1.038515E-8
      3108.99   1.033538E-8
      3109.62   1.028560E-8
     3110.248   1.023741E-8
     3110.878   1.019128E-8
     3111.508   1.014515E-8
     3112.138   1.009900E-8
     3112.769   1.005283E-8
       3113.4   1.000665E-8
     3114.031   9.960461E-9
      3114.66   9.914379E-9
     3115.291   9.868169E-9
     3115.922   9.821940E-9
     3116.551   9.775812E-9
     3117.183   9.729553E-9
     3117.812   9.683398E-9
     3118.444   9.637114E-9
     3119.076   9.590807E-9
     3119.706   9.544610E-9
     3120.336   9.500217E-9
     3120.969   9.457298E-9
     3121.601   9.414357E-9
     3122.233   9.371390E-9
     3122.866   9.328434E-9
     3123.499   9.285436E-9
      3124.13   9.242548E-9
     3124.762   9.199542E-9
     3125.396   9.156509E-9
     3126.029   9.113456E-9
      3126.66   9.070510E-9
     3127.294   9.027438E-9
     3127.926   8.984443E-9
     3128.559   8.941349E-9
     3129.193   8.906633E-9
     3129.825   8.890945E-9
     3130.459   8.856866E-9
     3131.092   8.815982E-9
     3131.726   8.774991E-9
     3132.361   8.733981E-9
     3132.995   8.692970E-9
      3133.63   8.651943E-9
     3134.263   8.611027E-9
     3134.898   8.569986E-9
     3135.533   8.528933E-9
     3136.167   8.487992E-9
     3136.802   8.446936E-9
     3137.438   8.405864E-9
     3138.073   8.364777E-9
     3138.708   8.323808E-9
     3139.342   8.282834E-9
     3139.978   8.241734E-9
     3140.614   8.203434E-9
      3141.25   8.165238E-9
     3141.885   8.127133E-9
     3142.521   8.088924E-9
     3143.158   8.050717E-9
     3143.793   8.012583E-9
      3144.43   7.974363E-9
     3145.067   7.936115E-9
     3145.704   7.897868E-9
      3146.34   7.859725E-9
     3146.977   7.821465E-9
     3147.615   7.783207E-9
     3148.252   7.744934E-9
     3148.888   7.706751E-9
     3149.526   7.668465E-9
     3150.164   7.630953E-9
     3150.801   7.595742E-9
     3151.437   7.560516E-9
     3152.078   7.525098E-9
     3152.715   7.489851E-9
     3153.353   7.454510E-9
      3153.99   7.419262E-9
     3154.629   7.383886E-9
     3155.268   7.348525E-9
     3155.906   7.313233E-9
     3156.545   7.277840E-9
     3157.185   7.242442E-9
     3157.824   7.207028E-9
     3158.462   7.171707E-9
     3159.102   7.136276E-9
     3159.742   7.100830E-9
     3160.383   7.067194E-9
     3161.021   7.034860E-9
     3161.661   7.002420E-9
     3162.302   6.969963E-9
     3162.941   6.937586E-9
     3163.582   6.905104E-9
     3164.223   6.872614E-9
     3164.862   6.840207E-9
     3165.503   6.807677E-9
     3166.143   6.775239E-9
     3166.784   6.742687E-9
     3167.426   6.710131E-9
     3168.066   6.677653E-9
     3168.708   6.645071E-9
     3169.349   6.612482E-9
     3169.991   6.579874E-9
     3170.632   6.549208E-9
     3171.274   6.518484E-9
     3171.917   6.487759E-9
      3172.56   6.457010E-9
     3173.202   6.426272E-9
     3173.843   6.395603E-9
     3174.486   6.364839E-9
     3175.128   6.334156E-9
     3175.771   6.303374E-9
     3176.414   6.272594E-9
     3177.056   6.241885E-9
       3177.7   6.211093E-9
     3178.342   6.180370E-9
     3178.986   6.149554E-9
      3179.63   6.118734E-9
     3180.274   6.088639E-9
     3180.917   6.059588E-9
     3181.561   6.030458E-9
     3182.206   6.001332E-9
      3182.85   5.972207E-9
     3183.495   5.943063E-9
     3184.138   5.914013E-9
     3184.783   5.884866E-9
     3185.428   5.855739E-9
     3186.072   5.826672E-9
     3186.718   5.797539E-9
     3187.362   5.768466E-9
     3188.007   5.739319E-9
     3188.651   5.710260E-9
     3189.297   5.681113E-9
     3189.943   5.651968E-9
     3190.588   5.625536E-9
     3191.234   5.599277E-9
     3191.881   5.573010E-9
     3192.528   5.546733E-9
     3193.174   5.520452E-9
      3193.82   5.494224E-9
     3194.467   5.467926E-9
     3195.114   5.441616E-9
     3195.761   5.415301E-9
     3196.407   5.389040E-9
     3197.054   5.362704E-9
       3197.7   5.336429E-9
     3198.348   5.310069E-9
     3198.996   5.283703E-9
     3199.642   5.257407E-9
     3200.291   5.231811E-9
     3200.937   5.207234E-9
     3201.586   5.182589E-9
     3202.234   5.157935E-9
     3202.881   5.133344E-9
     3203.532   5.108611E-9
     3204.179   5.084008E-9
     3204.828   5.059329E-9
     3205.478   5.034649E-9
     3206.127   5.009957E-9
     3206.775   4.985320E-9
     3207.425   4.960617E-9
     3208.074   4.935911E-9
     3208.722   4.911260E-9
     3209.373   4.886533E-9
     3210.021   4.861925E-9
     3210.671   4.838910E-9
     3211.322   4.815892E-9
     3211.971   4.792924E-9
     3212.621   4.769899E-9
     3213.271   4.746925E-9
     3213.921   4.723889E-9
     3214.573   4.700845E-9
     3215.224   4.677790E-9
     3215.875   4.654733E-9
     3216.525   4.631738E-9
     3217.177   4.608673E-9
     3217.828   4.585600E-9
      3218.48   4.562525E-9
     3219.131   4.539500E-9
     3219.783   4.516418E-9
     3220.435   4.494571E-9
     3221.086   4.473401E-9
     3221.738   4.452162E-9
     3222.389   4.430979E-9
     3223.042   4.409731E-9
     3223.693   4.388526E-9
     3224.346   4.367264E-9
        3225.   4.346001E-9
     3225.653   4.324728E-9
     3226.305   4.303500E-9
     3226.958   4.282213E-9
     3227.612   4.260917E-9
     3228.266   4.239618E-9
     3228.918   4.218364E-9
     3229.572   4.197054E-9
     3230.227   4.176198E-9
     3230.881   4.156209E-9
     3231.534   4.136275E-9
     3232.188   4.116289E-9
     3232.842   4.096345E-9
     3233.497   4.076342E-9
     3234.152   4.056339E-9
     3234.807   4.036332E-9
     3235.462   4.016323E-9
     3236.116   3.996358E-9
      3236.77   3.976393E-9
     3237.426   3.956368E-9
     3238.081   3.936344E-9
     3238.737   3.916316E-9
     3239.392   3.896329E-9
     3240.048   3.876400E-9
     3240.705   3.857849E-9
     3241.359   3.839352E-9
     3242.016   3.820791E-9
     3242.673   3.802225E-9
      3243.33   3.783665E-9
     3243.985   3.765145E-9
     3244.642   3.746572E-9
       3245.3   3.727991E-9
     3245.957   3.709408E-9
     3246.613   3.690873E-9
     3247.271   3.672284E-9
     3247.927   3.653738E-9
     3248.585   3.635141E-9
     3249.241   3.616593E-9
     3249.899   3.597984E-9
     3250.558   3.580499E-9
     3251.216   3.563204E-9
     3251.873   3.545960E-9
     3252.532   3.528660E-9
     3253.191   3.511361E-9
      3253.85   3.494053E-9
     3254.507   3.476797E-9
     3255.168   3.459439E-9
     3255.826   3.442170E-9
     3256.484   3.424895E-9
     3257.144   3.407577E-9
     3257.804   3.390253E-9
     3258.464   3.372928E-9
     3259.122   3.355642E-9
     3259.781   3.338355E-9
     3260.441   3.322005E-9
     3261.102   3.306138E-9
      3261.76   3.290311E-9
     3262.421   3.274439E-9
     3263.082   3.258559E-9
     3263.743   3.242673E-9
     3264.403   3.226827E-9
     3265.064   3.210932E-9
     3265.727   3.194987E-9
     3266.387   3.179124E-9
     3267.049   3.163216E-9
     3267.711   3.147300E-9
     3268.371   3.131423E-9
     3269.031   3.115540E-9
     3269.694   3.099608E-9
     3270.356   3.084353E-9
     3271.019   3.069674E-9
     3271.679   3.055030E-9
     3272.341   3.040378E-9
     3273.003   3.025686E-9
     3273.667   3.010985E-9
      3274.33   2.996277E-9
     3274.991   2.981609E-9
     3275.655   2.966888E-9
     3276.318   2.952165E-9
     3276.982   2.937436E-9
     3277.646   2.922704E-9
      3278.31   2.907964E-9
     3278.972   2.893259E-9
     3279.637   2.878508E-9
     3280.299   2.864152E-9
     3280.964   2.850194E-9
     3281.627   2.836266E-9
     3282.292   2.822304E-9
     3282.957   2.808338E-9
      3283.62   2.794407E-9
     3284.285   2.780440E-9
     3284.949   2.766504E-9
     3285.614   2.752528E-9
      3286.28   2.738547E-9
     3286.946   2.724566E-9
     3287.612   2.710588E-9
     3288.278   2.696599E-9
     3288.942   2.682650E-9
     3289.608   2.668661E-9
     3290.275   2.655183E-9
     3290.941   2.642439E-9
     3291.606   2.629718E-9
     3292.271   2.616998E-9
     3292.938   2.604239E-9
     3293.605   2.591476E-9
     3294.273   2.578707E-9
     3294.938   2.565965E-9
     3295.604   2.553227E-9
     3296.272   2.540443E-9
      3296.94   2.527653E-9
     3297.607   2.514866E-9
     3298.276   2.502068E-9
     3298.944   2.489266E-9
      3299.61   2.476498E-9
     3300.279   2.464080E-9
     3300.948   2.452202E-9
     3301.616   2.440321E-9
     3302.283   2.428469E-9
     3302.952   2.416577E-9
     3303.621   2.404687E-9
     3304.289   2.392822E-9
     3304.957   2.380951E-9
     3305.626   2.369045E-9
     3306.296   2.357137E-9
     3306.966   2.345226E-9
     3307.634   2.333340E-9
     3308.304   2.321417E-9
     3308.974   2.309493E-9
     3309.643   2.297593E-9
     3310.313   2.286047E-9
     3310.984   2.274935E-9
     3311.655   2.263825E-9
     3312.324   2.252736E-9
     3312.995   2.241614E-9
     3313.666   2.230492E-9
     3314.337   2.219365E-9
     3315.007   2.208264E-9
     3315.678   2.197134E-9
      3316.35   2.185996E-9
      3317.02   2.174889E-9
     3317.691   2.163772E-9
     3318.365   2.152599E-9
     3319.035   2.141481E-9
     3319.707   2.130329E-9
     3320.378   2.119503E-9
     3321.051   2.108885E-9
     3321.724   2.098268E-9
     3322.395   2.087678E-9
     3323.068   2.077059E-9
     3323.741   2.066437E-9
     3324.415   2.055818E-9
     3325.086   2.045229E-9
      3325.76   2.034609E-9
     3326.434   2.023988E-9
     3327.107   2.013368E-9
      3327.78   2.002773E-9
     3328.454   1.992154E-9
     3329.128   1.981533E-9
     3329.801   1.970940E-9
     3330.475   1.961163E-9
      3331.15   1.951734E-9
     3331.823   1.942327E-9
     3332.498   1.932889E-9
     3333.172   1.923473E-9
     3333.847   1.914028E-9
     3334.522   1.904579E-9
     3335.198   1.895125E-9
     3335.872   1.885692E-9
     3336.547   1.876229E-9
     3337.223   1.866760E-9
       3337.9   1.857285E-9
     3338.574   1.847835E-9
      3339.25   1.838355E-9
     3339.927   1.828869E-9
     3340.604   1.819781E-9
     3341.278   1.810767E-9
     3341.955   1.801725E-9
     3342.631   1.792705E-9
     3343.308   1.783660E-9
     3343.983   1.774638E-9
     3344.661   1.765593E-9
     3345.338   1.756540E-9
     3346.014   1.747514E-9
     3346.692   1.738460E-9
      3347.37   1.729406E-9
     3348.048   1.720348E-9
     3348.725   1.711314E-9
     3349.403   1.702253E-9
     3350.082   1.693272E-9
      3350.76   1.684864E-9
     3351.439   1.676456E-9
     3352.116   1.668066E-9
     3352.796   1.659653E-9
     3353.473   1.651264E-9
     3354.152   1.642848E-9
     3354.832   1.634429E-9
      3355.51   1.626035E-9
     3356.189   1.617617E-9
     3356.868   1.609217E-9
     3357.548   1.600792E-9
     3358.228   1.592368E-9
     3358.906   1.583966E-9
     3359.587   1.575539E-9
     3360.268   1.567371E-9
     3360.948   1.559606E-9
     3361.629   1.551838E-9
      3362.31   1.544068E-9
      3362.99   1.536316E-9
     3363.671   1.528545E-9
     3364.353   1.520766E-9
     3365.032   1.513010E-9
     3365.714   1.505232E-9
     3366.394   1.497470E-9
     3367.076   1.489689E-9
     3367.758   1.481904E-9
     3368.438   1.474138E-9
     3369.121   1.466351E-9
     3369.802   1.458579E-9
     3370.484   1.451285E-9
     3371.167   1.444191E-9
      3371.85   1.437097E-9
     3372.533   1.429997E-9
     3373.215   1.422913E-9
     3373.898   1.415805E-9
     3374.582   1.408698E-9
     3375.265   1.401585E-9
     3375.947   1.394490E-9
     3376.631   1.387373E-9
     3377.315   1.380251E-9
     3377.998   1.373146E-9
     3378.682   1.366017E-9
     3379.365   1.358907E-9
     3380.049   1.351802E-9
     3380.734   1.345050E-9
     3381.417   1.338314E-9
     3382.102   1.331560E-9
     3382.786   1.324822E-9
     3383.471   1.318065E-9
     3384.156   1.311308E-9
     3384.842   1.304546E-9
     3385.528   1.297788E-9
     3386.212   1.291043E-9
     3386.898   1.284279E-9
     3387.584   1.277512E-9
      3388.27   1.270745E-9
     3388.955   1.263995E-9
     3389.641   1.257226E-9
     3390.326   1.250768E-9
     3391.013   1.244615E-9
       3391.7   1.238460E-9
     3392.385   1.232322E-9
     3393.073   1.226160E-9
     3393.758   1.220015E-9
     3394.446   1.213851E-9
     3395.134   1.207684E-9
     3395.821   1.201515E-9
     3396.509   1.195343E-9
     3397.196   1.189184E-9
     3397.884   1.183007E-9
     3398.572   1.176828E-9
     3399.259   1.170661E-9
     3399.948   1.164476E-9
     3400.636   1.158560E-9
     3401.325   1.152666E-9
     3402.012   1.146787E-9
     3402.702   1.140890E-9
     3403.389   1.135010E-9
     3404.079   1.129113E-9
     3404.768   1.123215E-9
     3405.458   1.117317E-9
     3406.146   1.111432E-9
     3406.836   1.105533E-9
     3407.525   1.099646E-9
     3408.215   1.093745E-9
     3408.905   1.087843E-9
     3409.596   1.081939E-9
     3410.285   1.076287E-9
     3410.976   1.070954E-9
     3411.667   1.065621E-9
     3412.358   1.060285E-9
     3413.047   1.054960E-9
     3413.739   1.049617E-9
      3414.43   1.044275E-9
      3415.12   1.038944E-9
     3415.812   1.033597E-9
     3416.504   1.028246E-9
     3417.195   1.022910E-9
     3417.887   1.017555E-9
     3418.577   1.012215E-9
      3419.27   1.006857E-9
     3419.963   1.001497E-9
     3420.654  9.964232E-10
     3421.347  9.913529E-10
      3422.04  9.862809E-10
     3422.733  9.812070E-10
     3423.425  9.761462E-10
     3424.118  9.710708E-10
     3424.812  9.659955E-10
     3425.506  9.609187E-10
     3426.198  9.558545E-10
     3426.894  9.507617E-10
     3427.586  9.456955E-10
     3428.279  9.406299E-10
     3428.973  9.355481E-10
     3429.668  9.304648E-10
     3430.363  9.255929E-10
     3431.056  9.209278E-10
     3431.749  9.162580E-10
     3432.445  9.115757E-10
      3433.14  9.068929E-10
     3433.835  9.022078E-10
     3434.529  8.975347E-10
     3435.225  8.928480E-10
     3435.921  8.881611E-10
     3436.615  8.834833E-10
     3437.312  8.787923E-10
      3438.01  8.740882E-10
     3438.704  8.694079E-10
     3439.401  8.647146E-10
     3440.096  8.600807E-10
     3440.793  8.557447E-10
     3441.488  8.514170E-10
     3442.185  8.470768E-10
     3442.883  8.427365E-10
     3443.578  8.384063E-10
     3444.276  8.340615E-10
     3444.972  8.297287E-10
      3445.67  8.253825E-10
     3446.368  8.210355E-10
     3447.066  8.166862E-10
     3447.762  8.123479E-10
     3448.461  8.079971E-10
      3449.16  8.036440E-10
     3449.858  7.992902E-10
     3450.557  7.951557E-10
     3451.256  7.910771E-10
     3451.954  7.870089E-10
     3452.653  7.829284E-10
     3453.351  7.788591E-10
      3454.05  7.747768E-10
     3454.748  7.707059E-10
     3455.448  7.666223E-10
     3456.146  7.625487E-10
     3456.846  7.584638E-10
     3457.547  7.543796E-10
     3458.245  7.503038E-10
     3458.946  7.462176E-10
     3459.647  7.421287E-10
     3460.348  7.381925E-10
     3461.049  7.344113E-10
      3461.75  7.306283E-10
     3462.451  7.268444E-10
     3463.151  7.230711E-10
     3463.852  7.192858E-10
     3464.554  7.155005E-10
     3465.254  7.117230E-10
     3465.954  7.079464E-10
     3466.656  7.041583E-10
     3467.359  7.003691E-10
     3468.059  6.965890E-10
     3468.762  6.927976E-10
