WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,hrc,f550m
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 5.985469E-19
PIVWV    r 5579.85
BANDW    r 165.2026
TPEAK    r 0.246869
EQUVW    r 131.4178
RECTW    r 532.3381
EMFLX    r 3.231981E-16
       5890.9    0.01724856
     5891.744      0.016614
     5892.592    0.01597685
     5893.439    0.01533963
     5894.281    0.01470711
     5895.128    0.01406976
     5895.973    0.01343454
     5896.821    0.01279675
     5897.666    0.01216144
     5898.515    0.01152312
      5899.36    0.01088731
     5900.208     0.0103198
     5901.057   0.009970005
     5901.899   0.009622779
     5902.749   0.009272698
     5903.594   0.008924009
     5904.443   0.008573895
      5905.29    0.00822497
     5906.139   0.007874805
     5906.985   0.007525614
     5907.835    0.00717518
     5908.682   0.006825943
     5909.528   0.006476684
     5910.378   0.006194745
     5911.225   0.005998915
     5912.075   0.005802407
     5912.922   0.005606546
     5913.773   0.005409882
     5914.621   0.005213883
     5915.471   0.005017188
     5916.319   0.004821154
     5917.167   0.004625107
     5918.018   0.004428267
     5918.866   0.004232061
     5919.717   0.004035067
     5920.565   0.003881282
     5921.417   0.003748166
     5922.266   0.003615495
     5923.118   0.003482267
     5923.966   0.003349559
     5924.815   0.003216842
     5925.664   0.003084027
     5926.517   0.002950661
     5927.369   0.002817281
     5928.218   0.002684423
     5929.071   0.002551016
      5929.92   0.002418049
     5930.773   0.002343336
      5931.62   0.002275184
     5932.473   0.002206517
     5933.323    0.00213808
     5934.177   0.002069366
     5935.031   0.002000614
     5935.881   0.001932167
     5936.731   0.001863685
     5937.585   0.001794921
     5938.439   0.001726152
     5939.287   0.001657891
     5940.142   0.001595003
     5940.993   0.001562073
     5941.847   0.001529012
     5942.699   0.001496059
     5943.554   0.001462973
     5944.405   0.001430017
      5945.26   0.001396924
     5946.116   0.001363811
     5946.964   0.001330957
      5947.82   0.001297838
     5948.672   0.001264848
     5949.528   0.001231704
      5950.38   0.001198689
     5951.236    0.00116554
     5952.089   0.001132524
     5952.945    0.00109937
     5953.798   0.001066326
     5954.651    0.00103326
     5955.508   0.001000079
     5956.361   9.670077E-4
     5957.218   9.338196E-4
     5958.072   9.007255E-4
     5958.929   8.675117E-4
     5959.782   8.344298E-4
      5960.64   8.166092E-4
     5961.494   8.040847E-4
     5962.348   7.915506E-4
     5963.206   7.789723E-4
      5964.06   7.664364E-4
     5964.918   7.538490E-4
     5965.773   7.413040E-4
     5966.631   7.287126E-4
     5967.486   7.161630E-4
     5968.344   7.035628E-4
       5969.2   6.910049E-4
     5970.055   6.784507E-4
      5970.91   6.658703E-4
     5971.769   6.532381E-4
     5972.628   6.405985E-4
     5973.484   6.280164E-4
     5974.343   6.153759E-4
     5975.199   6.027840E-4
     5976.059   5.901349E-4
     5976.915   5.775421E-4
     5977.771   5.649422E-4
     5978.628   5.523346E-4
     5979.488   5.396822E-4
     5980.348   5.270334E-4
     5981.206   5.144267E-4
     5982.066   5.017759E-4
     5982.923   4.891736E-4
     5983.784   4.765111E-4
     5984.641   4.638977E-4
     5985.499   4.512829E-4
     5986.356   4.386663E-4
     5987.217   4.259911E-4
     5988.075   4.133646E-4
     5988.937   4.006856E-4
     5989.798   3.880067E-4
     5990.656   3.753662E-4
     5991.518   3.626734E-4
     5992.376   3.500302E-4
     5993.235   3.373789E-4
     5994.094   3.247266E-4
     5994.956   3.120312E-4
     5995.815   2.993705E-4
     5996.678   2.866662E-4
     5997.541   2.739536E-4
       5998.4   2.612906E-4
     5999.259   2.486267E-4
     6000.122   2.372570E-4
     6000.982   2.340630E-4
     6001.842   2.308688E-4
     6002.705   2.276618E-4
     6003.565   2.244653E-4
     6004.429   2.212578E-4
      6005.29   2.180594E-4
     6006.153   2.148496E-4
     6007.014   2.116525E-4
     6007.878   2.084409E-4
     6008.739   2.052419E-4
       6009.6   2.020429E-4
     6010.464   1.988297E-4
     6011.326   1.956297E-4
      6012.19   1.924187E-4
     6013.052   1.892163E-4
     6013.917   1.860029E-4
     6014.778   1.828003E-4
     6015.644   1.795849E-4
     6016.502   1.763930E-4
     6017.368   1.731773E-4
     6018.233   1.699594E-4
     6019.096   1.667540E-4
     6019.961   1.635356E-4
     6020.824   1.603257E-4
      6021.69   1.571051E-4
     6022.553   1.538950E-4
     6023.419   1.506703E-4
     6024.279   1.474711E-4
     6025.146   1.442479E-4
     6026.012   1.410229E-4
     6026.876   1.378088E-4
     6027.743   1.345835E-4
     6028.606   1.313690E-4
     6029.474   1.281417E-4
     6030.337   1.249282E-4
     6031.205   1.217019E-4
     6032.066   1.185009E-4
     6032.934   1.152738E-4
     6033.798   1.120595E-4
     6034.666   1.088302E-4
     6035.534   1.056005E-4
     6036.399   1.023836E-4
     6037.267   9.915356E-5
     6038.132   9.593387E-5
     6039.001   9.270141E-5
     6039.863   8.949430E-5
     6040.731   8.813191E-5
     6041.597   8.712403E-5
     6042.466   8.611209E-5
     6043.335   8.509992E-5
     6044.202   8.409112E-5
     6045.071   8.307905E-5
     6045.937   8.207014E-5
     6046.807   8.105716E-5
      6047.67   8.005150E-5
      6048.54   7.903786E-5
     6049.407   7.802808E-5
     6050.277   7.701390E-5
     6051.144   7.600316E-5
     6052.014   7.498798E-5
     6052.885   7.397245E-5
     6053.752   7.296102E-5
     6054.623   7.194559E-5
     6055.487   7.093744E-5
     6056.358   6.992125E-5
     6057.226   6.890843E-5
     6058.097   6.789220E-5
     6058.965   6.687917E-5
     6059.837   6.586235E-5
     6060.705   6.484978E-5
     6061.577   6.383272E-5
     6062.445   6.282009E-5
     6063.314   6.180629E-5
     6064.187   6.078902E-5
     6065.055   5.977562E-5
     6065.928   5.875756E-5
     6066.797   5.774359E-5
     6067.669   5.672544E-5
     6068.539   5.571067E-5
     6069.412   5.469182E-5
     6070.282   5.367689E-5
     6071.151   5.266195E-5
     6072.025   5.164250E-5
     6072.895   5.062683E-5
     6073.769   4.960710E-5
     6074.639   4.859138E-5
     6075.513   4.757103E-5
     6076.383   4.655451E-5
     6077.257   4.553392E-5
     6078.128   4.451736E-5
     6078.999   4.350011E-5
      6079.87   4.248278E-5
     6080.745   4.193118E-5
     6081.619   4.146157E-5
     6082.491   4.099352E-5
     6083.366   4.052362E-5
     6084.237   4.005551E-5
     6085.113   3.958530E-5
     6085.984   3.911727E-5
     6086.856   3.864896E-5
     6087.729   3.818023E-5
     6088.604   3.771000E-5
      6089.48   3.723957E-5
     6090.353   3.677132E-5
     6091.229   3.630175E-5
     6092.102   3.583399E-5
     6092.978   3.536407E-5
     6093.848   3.489786E-5
     6094.725   3.442767E-5
     6095.598   3.395953E-5
     6096.475   3.348924E-5
     6097.348   3.302078E-5
     6098.225   3.255045E-5
     6099.103   3.207974E-5
     6099.977   3.161093E-5
     6100.854   3.114022E-5
     6101.725   3.067311E-5
     6102.603   3.020201E-5
     6103.477   2.973300E-5
     6104.354   2.926188E-5
     6105.229   2.879227E-5
     6106.107   2.832109E-5
     6106.982   2.785137E-5
     6107.861   2.737986E-5
     6108.736   2.690986E-5
     6109.612   2.643985E-5
      6110.49   2.596784E-5
     6111.366   2.549684E-5
     6112.245   2.502428E-5
     6113.121   2.455329E-5
        6114.   2.408050E-5
     6114.876   2.360945E-5
     6115.756   2.313657E-5
     6116.632   2.266528E-5
     6117.509   2.219397E-5
     6118.389   2.172081E-5
     6119.266   2.124922E-5
     6120.146   2.082907E-5
     6121.022   2.067712E-5
     6121.903   2.052451E-5
      6122.78   2.037256E-5
     6123.661   2.021990E-5
     6124.539   2.006780E-5
     6125.416   1.991570E-5
     6126.294   1.976354E-5
     6127.175   1.961074E-5
     6128.057   1.945795E-5
     6128.935   1.930574E-5
     6129.816   1.915281E-5
     6130.694   1.899995E-5
     6131.577   1.884617E-5
     6132.455   1.869308E-5
     6133.334   1.853989E-5
     6134.213   1.838669E-5
     6135.095   1.823289E-5
     6135.974   1.807973E-5
     6136.857   1.792586E-5
     6137.739   1.777205E-5
     6138.619   1.761869E-5
     6139.502   1.746482E-5
     6140.382   1.731172E-5
     6141.262   1.715895E-5
     6142.142   1.700614E-5
     6143.025   1.685275E-5
     6143.905   1.669986E-5
     6144.789   1.654634E-5
     6145.673   1.639281E-5
     6146.554   1.623979E-5
     6147.438   1.608617E-5
     6148.319   1.593314E-5
       6149.2   1.578011E-5
     6150.081   1.562698E-5
     6150.965   1.547335E-5
     6151.847   1.532020E-5
     6152.732   1.516637E-5
     6153.613   1.501320E-5
     6154.499   1.485936E-5
     6155.384   1.470551E-5
     6156.266   1.455213E-5
     6157.148   1.439885E-5
      6158.03   1.424548E-5
     6158.916   1.409148E-5
     6159.799   1.393798E-5
     6160.685   1.383864E-5
     6161.567   1.375561E-5
     6162.454   1.367227E-5
      6163.34   1.358889E-5
     6164.223   1.350587E-5
     6165.106   1.342281E-5
      6165.99   1.333968E-5
     6166.877   1.325628E-5
     6167.761   1.317315E-5
     6168.648   1.308970E-5
     6169.532   1.300657E-5
     6170.419   1.292321E-5
     6171.303   1.284037E-5
     6172.191   1.275717E-5
     6173.072   1.267457E-5
      6173.96   1.259134E-5
     6174.848   1.250807E-5
     6175.733   1.242511E-5
     6176.622   1.234179E-5
     6177.506   1.225883E-5
     6178.395   1.217549E-5
      6179.28   1.209246E-5
     6180.169   1.200905E-5
     6181.051   1.192630E-5
      6181.94   1.184283E-5
     6182.826   1.175968E-5
     6183.716   1.167617E-5
     6184.605   1.159268E-5
     6185.491   1.150947E-5
     6186.381   1.142589E-5
     6187.268   1.134266E-5
     6188.158   1.125907E-5
     6189.041   1.117612E-5
     6189.931   1.109252E-5
     6190.818   1.100914E-5
     6191.708   1.092548E-5
     6192.599   1.084176E-5
     6193.487   1.075832E-5
     6194.377   1.067459E-5
     6195.265   1.059113E-5
     6196.156   1.050735E-5
     6197.041   1.042420E-5
     6197.932   1.034038E-5
      6198.82   1.025688E-5
     6199.712   1.017302E-5
       6200.6   1.011307E-5
     6201.492   1.006423E-5
     6202.384   1.001538E-5
     6203.273   9.966718E-6
     6204.166   9.917829E-6
     6205.051   9.869345E-6
     6205.943   9.820458E-6
     6206.833   9.771729E-6
     6207.726   9.722824E-6
     6208.615   9.674082E-6
     6209.508   9.625152E-6
     6210.401   9.576072E-6
     6211.292   9.526970E-6
     6212.185   9.477704E-6
     6213.071   9.428778E-6
     6213.965   9.379458E-6
     6214.855   9.330357E-6
      6215.75   9.281035E-6
      6216.64   9.231892E-6
     6217.535   9.182541E-6
     6218.425   9.133408E-6
      6219.32   9.084057E-6
     6220.214   9.034707E-6
     6221.103   8.985701E-6
     6221.997   8.936322E-6
     6222.889   8.887128E-6
     6223.784   8.837711E-6
     6224.676   8.788506E-6
     6225.571   8.739084E-6
     6226.463   8.689844E-6
     6227.359   8.640414E-6
     6228.254   8.590996E-6
     6229.144   8.541931E-6
     6230.036   8.492673E-6
     6230.933   8.443304E-6
     6231.829   8.393951E-6
     6232.722   8.344765E-6
     6233.618   8.295400E-6
     6234.511   8.246221E-6
     6235.408   8.196824E-6
     6236.302   8.147603E-6
     6237.195   8.098375E-6
     6238.089   8.049128E-6
     6238.986   7.999727E-6
     6239.884   7.950296E-6
     6240.778   7.917307E-6
     6241.676   7.886604E-6
      6242.57   7.856022E-6
     6243.468   7.825336E-6
     6244.363   7.794766E-6
     6245.257   7.764184E-6
     6246.152   7.733588E-6
     6247.051   7.702882E-6
     6247.946   7.672273E-6
     6248.845   7.641546E-6
     6249.744   7.610814E-6
     6250.639   7.580357E-6
     6251.538   7.549866E-6
     6252.434   7.519464E-6
      6253.33   7.489047E-6
     6254.226   7.458637E-6
     6255.125   7.428101E-6
     6256.022   7.397673E-6
     6256.922   7.367117E-6
     6257.822   7.336566E-6
     6258.719   7.306112E-6
     6259.619   7.275551E-6
     6260.512   7.244982E-6
     6261.413   7.214010E-6
      6262.31   7.183175E-6
     6263.211   7.152194E-6
     6264.108   7.121326E-6
     6265.009   7.090365E-6
     6265.907   7.059499E-6
     6266.809   7.028505E-6
      6267.71   6.997521E-6
     6268.604   6.966766E-6
     6269.506   6.935759E-6
     6270.405   6.904978E-6
     6271.307   6.874210E-6
     6272.205   6.843553E-6
     6273.107   6.812760E-6
     6274.006   6.782082E-6
     6274.909   6.751278E-6
     6275.812   6.720469E-6
     6276.708   6.689878E-6
     6277.607   6.659178E-6
      6278.51   6.628360E-6
     6279.413   6.597536E-6
     6280.313   6.575799E-6
     6281.216   6.570931E-6
     6282.116   6.566097E-6
      6283.02   6.561222E-6
      6283.92   6.556373E-6
      6284.82   6.551515E-6
     6285.721   6.546666E-6
     6286.625   6.541800E-6
     6287.529   6.536927E-6
     6288.431   6.532071E-6
     6289.335   6.527195E-6
     6290.236   6.522302E-6
     6291.141   6.517312E-6
     6292.042   6.512342E-6
     6292.944   6.507385E-6
     6293.846   6.502408E-6
     6294.751   6.497421E-6
     6295.653   6.492447E-6
     6296.559   6.487448E-6
     6297.464   6.482448E-6
     6298.367   6.477468E-6
     6299.273   6.472468E-6
     6300.175   6.467502E-6
     6301.078   6.462509E-6
     6301.981   6.457498E-6
     6302.888   6.452483E-6
     6303.791   6.447488E-6
     6304.698   6.442459E-6
     6305.604   6.437434E-6
     6306.508   6.432436E-6
     6307.415   6.427416E-6
     6308.319   6.422411E-6
     6309.223   6.417397E-6
     6310.127   6.412396E-6
     6311.035   6.407372E-6
     6311.939   6.402358E-6
     6312.847   6.397317E-6
     6313.751   6.392304E-6
      6314.66   6.387277E-6
     6315.568   6.382249E-6
     6316.473   6.377228E-6
     6317.378   6.372210E-6
     6318.283   6.367197E-6
     6319.192   6.362161E-6
     6320.098   6.357420E-6
     6321.007   6.354969E-6
     6321.913   6.352535E-6
     6322.822   6.350084E-6
     6323.731   6.347633E-6
     6324.638   6.345201E-6
     6325.544   6.342769E-6
      6326.45   6.340329E-6
      6327.36   6.337881E-6
     6328.267   6.335446E-6
     6329.177   6.332992E-6
     6330.084   6.330549E-6
