WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,ccd,f28x50lp
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 1.637050E-19
PIVWV    r 7218.918
BANDW    r 1140.357
TPEAK    r 0.1240126
EQUVW    r 366.392
RECTW    r 2954.473
EMFLX    r 6.195580E-16
     5384.719   0.008335317
     5385.142    0.00842541
     5385.567   0.008516133
      5385.99   0.008611039
     5386.416    0.00871144
     5386.839   0.008811159
     5387.268   0.008912268
      5387.69   0.009012003
     5388.113   0.009111749
      5388.54   0.009212786
     5388.962   0.009326271
     5389.389   0.009440682
     5389.812   0.009554185
     5390.238   0.009668618
     5390.664    0.00978293
     5391.087   0.009896593
     5391.513   0.009997747
     5391.937    0.01008826
     5392.363     0.0101794
     5392.786    0.01026993
     5393.212    0.01036109
     5393.636    0.01045164
     5394.062    0.01054696
     5394.486    0.01067586
     5394.912    0.01080551
     5395.339    0.01093533
     5395.762    0.01106412
     5396.189    0.01119396
     5396.612    0.01132277
     5397.039    0.01145635
     5397.463    0.01159103
      5397.89    0.01172665
     5398.316    0.01186228
     5398.743    0.01199792
     5399.167    0.01213265
     5399.591     0.0122684
     5400.018    0.01240923
     5400.441    0.01254909
     5400.869     0.0126901
     5401.292    0.01282999
     5401.719    0.01297086
     5402.144    0.01311093
     5402.571    0.01325557
     5402.998    0.01340129
     5403.422    0.01354619
     5403.849     0.0136921
     5404.273    0.01383703
     5404.701    0.01398296
     5405.125    0.01412898
     5405.552    0.01427852
     5405.979    0.01442808
     5406.404    0.01457663
     5406.832    0.01472638
     5407.256    0.01487495
     5407.683    0.01502456
     5408.108    0.01517804
     5408.535    0.01533321
      5408.96    0.01548751
     5409.388    0.01564288
     5409.812    0.01579703
     5410.243     0.0159535
     5410.667    0.01610876
     5411.092     0.0162653
      5411.52    0.01642293
     5411.945     0.0165795
     5412.373    0.01673734
     5412.798    0.01689393
     5413.226    0.01705162
     5413.654    0.01721179
     5414.082    0.01737184
     5414.507    0.01753099
     5414.932    0.01768997
      5415.36    0.01785024
     5415.785    0.01800943
     5416.213    0.01817199
     5416.638    0.01833568
     5417.066    0.01850051
     5417.492    0.01866423
      5417.92    0.01882908
     5418.349    0.01899415
     5418.774    0.01915791
     5419.202    0.01932281
     5419.627     0.0194866
     5420.056    0.01965171
     5420.481    0.01981553
      5420.91    0.01998068
     5421.339    0.02014584
     5421.764    0.02031286
     5422.193     0.0204827
     5422.619     0.0206514
     5423.047    0.02082128
     5423.473       0.02099
     5423.902    0.02115991
     5424.328    0.02132864
     5424.756    0.02149848
     5425.182    0.02166718
     5425.614    0.02183841
      5426.04    0.02200713
     5426.466    0.02217607
     5426.895    0.02234598
     5427.321    0.02251691
      5427.75     0.0226894
     5428.176    0.02286053
     5428.605    0.02303304
     5429.035    0.02320558
     5429.461    0.02337695
      5429.89    0.02355143
     5430.316    0.02372731
     5430.746    0.02390441
     5431.172    0.02408032
     5431.602    0.02425766
     5432.028     0.0244336
     5432.457    0.02461077
     5432.884    0.02478701
     5433.313    0.02496446
     5433.743    0.02514174
     5434.172    0.02531924
     5434.599    0.02549553
     5435.026    0.02567185
     5435.455    0.02585189
     5435.882    0.02603276
     5436.312    0.02621508
     5436.742    0.02639722
     5437.168    0.02657813
     5437.598     0.0267603
     5438.025    0.02694211
     5438.455    0.02712914
     5438.882    0.02731469
     5439.312    0.02750176
     5439.739    0.02768735
     5440.169    0.02787424
     5440.596    0.02805956
     5441.026    0.02824789
     5441.457    0.02843672
     5441.884    0.02862426
     5442.314    0.02881312
     5442.741    0.02900068
     5443.171    0.02918956
     5443.599    0.02937891
     5444.029    0.02957245
     5444.459    0.02976622
      5444.89    0.02995978
     5445.317    0.03015226
     5445.745    0.03034452
     5446.175    0.03053833
     5446.603    0.03073756
     5447.033    0.03093803
     5447.461    0.03113736
     5447.892    0.03133806
     5448.319    0.03153743
      5448.75    0.03173816
     5449.181    0.03194163
     5449.609    0.03214585
      5450.04     0.0323513
     5450.467    0.03255591
     5450.898    0.03276217
     5451.326    0.03296681
     5451.757    0.03317446
     5452.188    0.03338736
     5452.619    0.03360053
     5453.047    0.03381225
     5453.476    0.03402401
     5453.906    0.03423699
     5454.334    0.03444878
     5454.766    0.03466946
     5455.194    0.03489067
     5455.625    0.03511318
     5456.054    0.03533418
     5456.485    0.03555672
     5456.917    0.03577953
     5457.345    0.03600256
     5457.776     0.0362301
     5458.205    0.03645586
     5458.636    0.03668343
     5459.065    0.03690949
     5459.496    0.03713686
     5459.925    0.03736336
     5460.359    0.03760412
     5460.788    0.03784167
      5461.22    0.03808084
     5461.649    0.03831869
     5462.078    0.03855629
     5462.509    0.03879553
     5462.938    0.03903773
      5463.37    0.03928426
     5463.799    0.03952886
     5464.231    0.03977542
     5464.663    0.04002174
     5465.092    0.04026668
     5465.524    0.04051594
     5465.953       0.04077
     5466.385    0.04102584
     5466.814    0.04127995
     5467.247    0.04153582
     5467.676    0.04178998
     5468.111    0.04204763
      5468.54    0.04231035
      5468.97    0.04257415
     5469.402    0.04283946
     5469.831    0.04310301
     5470.264    0.04336867
     5470.693    0.04363254
     5471.125     0.0439029
     5471.555    0.04417592
     5471.988    0.04445083
      5472.42    0.04472576
      5472.85    0.04499884
     5473.283    0.04527382
     5473.712    0.04554899
     5474.145    0.04583574
     5474.575    0.04612056
     5475.007    0.04640736
     5475.438    0.04669257
     5475.873    0.04698136
     5476.303     0.0472666
     5476.733    0.04755707
     5477.166     0.0478511
     5477.596    0.04814319
     5478.029    0.04843728
     5478.459    0.04872908
     5478.892    0.04902323
     5479.322    0.04931857
     5479.755    0.04961983
     5480.189    0.04992145
     5480.619     0.0502207
     5481.052    0.05052203
     5481.482    0.05082135
     5481.916    0.05112399
     5482.346    0.05143245
      5482.78     0.0517434
      5483.21    0.05205193
     5483.646    0.05236503
     5484.077    0.05267397
     5484.508    0.05298292
     5484.941     0.0532993
     5485.372    0.05361539
     5485.806    0.05393367
     5486.236    0.05424981
      5486.67    0.05456814
     5487.101    0.05488434
     5487.535    0.05520576
     5487.968    0.05553098
     5488.399    0.05585401
     5488.833    0.05617965
     5489.264    0.05650311
     5489.698    0.05682842
     5490.129    0.05715205
     5490.563    0.05748022
     5490.994    0.05780621
     5491.431    0.05813666
     5491.862     0.0584627
     5492.293    0.05878876
     5492.728    0.05911709
     5493.159     0.0595488
     5493.593    0.06002811
     5494.024    0.06050475
     5494.458    0.06098413
      5494.89    0.06137257
     5495.324     0.0615624
     5495.759    0.06175248
      5496.19    0.06194128
     5496.625    0.06213139
     5497.056    0.06232001
     5497.491    0.06251014
     5497.922      0.062699
     5498.357    0.06288918
     5498.789    0.06307807
     5499.227    0.06326976
     5499.658    0.06345871
      5500.09    0.06364711
     5500.525    0.06383468
     5500.957    0.06402078
     5501.392    0.06420835
     5501.823    0.06439444
     5502.258    0.06458201
      5502.69    0.06476831
     5503.125    0.06495588
     5503.561    0.06514345
     5503.993    0.06532975
     5504.428    0.06551731
     5504.863    0.06570486
     5505.295    0.06589111
     5505.727    0.06607737
     5506.163    0.06626511
     5506.595    0.06645136
     5507.033    0.06664036
     5507.465    0.06682662
     5507.898    0.06701308
     5508.333     0.0672006
     5508.766    0.06738706
     5509.201    0.06757479
     5509.634    0.06775986
     5510.069     0.0679452
     5510.502    0.06813035
     5510.937    0.06831677
      5511.37    0.06850192
     5511.806    0.06868836
     5512.242    0.06887499
     5512.674    0.06906018
      5513.11    0.06924661
     5513.543    0.06943202
     5513.979    0.06961869
     5514.412    0.06980348
     5514.851    0.06999004
     5515.284    0.07017409
     5515.717    0.07035818
     5516.153    0.07054349
     5516.586    0.07072757
     5517.022    0.07091291
     5517.455      0.071097
     5517.891    0.07128234
     5518.324    0.07146645
     5518.761    0.07165202
     5519.194    0.07183584
      5519.63    0.07201749
     5520.066    0.07219894
       5520.5    0.07237937
     5520.937    0.07256101
      5521.37    0.07274125
     5521.806    0.07292291
      5522.24    0.07310335
     5522.676    0.07328504
     5523.113     0.0734667
     5523.546    0.07364716
     5523.983    0.07382907
     5524.417    0.07400731
     5524.854    0.07418641
     5525.288    0.07436453
     5525.724    0.07454365
     5526.158    0.07472176
     5526.592    0.07489967
     5527.029    0.07507902
     5527.466    0.07525835
     5527.903    0.07543769
     5528.336    0.07561565
     5528.774    0.07579521
     5529.208    0.07596967
     5529.645    0.07614391
     5530.079    0.07631652
     5530.516    0.07648909
     5530.954    0.07666185
     5531.388    0.07683328
     5531.825    0.07700584
     5532.259    0.07717744
     5532.696    0.07735003
     5533.131    0.07752163
     5533.568    0.07769438
     5534.003     0.0778636
      5534.44    0.07803112
     5534.875    0.07819735
     5535.313    0.07836506
      5535.75    0.07853258
     5536.185    0.07869898
     5536.622     0.0788665
     5537.057     0.0790329
     5537.495    0.07920061
     5537.929    0.07936699
      5538.37    0.07953581
     5538.805    0.07970055
      5539.24    0.07986035
     5539.678     0.0800214
     5540.113    0.08018177
     5540.551    0.08034432
     5540.985    0.08050561
     5541.424    0.08066835
     5541.858    0.08082965
     5542.297     0.0809924
     5542.732     0.0811539
      5543.17    0.08131648
     5543.608    0.08147871
     5544.043    0.08163497
     5544.482    0.08179244
     5544.917    0.08194871
     5545.355    0.08210621
     5545.791    0.08226247
     5546.229    0.08241997
     5546.667    0.08257748
     5547.103    0.08273394
     5547.542    0.08289146
     5547.977    0.08304793
     5548.416    0.08320545
     5548.852    0.08335476
      5549.29    0.08350437
     5549.726    0.08365297
     5550.165    0.08380274
       5550.6    0.08395135
     5551.039    0.08410113
     5551.478     0.0842509
     5551.914    0.08439951
     5552.353    0.08454932
     5552.789     0.0846981
     5553.228     0.0848479
     5553.664    0.08499159
     5554.103    0.08513474
     5554.542    0.08527791
     5554.978    0.08542012
     5555.417    0.08556344
     5555.853    0.08570566
     5556.292    0.08584887
     5556.729    0.08599126
     5557.167    0.08613443
     5557.604    0.08627686
      5558.04    0.08641907
     5558.479    0.08655831
     5558.919    0.08669505
     5559.358    0.08683179
     5559.798    0.08696853
     5560.234    0.08710346
     5560.671    0.08723763
     5561.111    0.08737285
     5561.547    0.08750701
      5561.99    0.08764298
     5562.427    0.08777728
     5562.863    0.08791143
     5563.303    0.08804274
      5563.74    0.08816902
      5564.18    0.08829627
     5564.617    0.08842269
     5565.057    0.08854995
     5565.493     0.0886762
     5565.933    0.08880346
      5566.37    0.08892987
     5566.811    0.08905727
      5567.25    0.08918452
     5567.688    0.08931093
     5568.127    0.08943524
     5568.565    0.08955381
     5569.005    0.08967306
     5569.442    0.08979164
     5569.886    0.08991179
     5570.323    0.09003148
      5570.76    0.09015176
     5571.201    0.09027284
     5571.638    0.09039296
     5572.079    0.09051419
     5572.516    0.09063435
     5572.957    0.09075395
     5573.394    0.09086767
     5573.834    0.09098215
     5574.272    0.09109587
     5574.713    0.09121048
     5575.153    0.09132498
     5575.591    0.09143882
     5576.032    0.09155334
      5576.47     0.0916672
     5576.911    0.09178182
     5577.349    0.09189571
      5577.79    0.09200943
      5578.23    0.09211737
     5578.668    0.09222449
     5579.109    0.09233258
      5579.55    0.09244055
     5579.988     0.0925478
     5580.426    0.09265505
     5580.868    0.09276313
     5581.306    0.09287038
     5581.744    0.09297764
     5582.185    0.09308574
     5582.626    0.09319351
     5583.068    0.09329361
     5583.509    0.09339369
     5583.948     0.0934931
     5584.386    0.09359244
     5584.827    0.09369254
     5585.266    0.09379197
     5585.708    0.09389218
     5586.149     0.0939923
     5586.591     0.0940925
     5587.029    0.09419196
     5587.468     0.0942914
      5587.91     0.0943866
     5588.348    0.09448078
      5588.79     0.0945757
     5589.229    0.09466989
     5589.667    0.09476418
     5590.109    0.09485912
     5590.551    0.09495405
     5590.993    0.09504899
     5591.432     0.0951433
     5591.875    0.09523834
     5592.313    0.09533267
     5592.755    0.09542293
     5593.194    0.09551193
      5593.64    0.09560221
     5594.079     0.0956913
     5594.521     0.0957809
      5594.96       0.09587
     5595.399    0.09595902
     5595.842    0.09604871
     5596.281    0.09613783
     5596.724    0.09622753
     5597.163    0.09631664
     5597.605      0.096401
     5598.045    0.09648347
     5598.488     0.0965666
      5598.93    0.09664962
      5599.37    0.09673212
     5599.813    0.09681522
     5600.252    0.09689559
     5600.695    0.09697498
     5601.134    0.09705377
     5601.577    0.09713316
      5602.02    0.09721252
     5602.463    0.09728891
     5602.903    0.09736377
     5603.343    0.09743863
     5603.786    0.09751397
     5604.226    0.09758883
     5604.668    0.09766418
     5605.108    0.09773902
     5605.552    0.09781446
     5605.992     0.0978893
     5606.435    0.09796472
     5606.878    0.09804013
     5607.318    0.09811217
     5607.762    0.09818355
     5608.202    0.09825446
     5608.646    0.09832582
     5609.085    0.09839663
     5609.529    0.09846801
     5609.973    0.09853944
     5610.413    0.09861208
     5610.856    0.09868533
       5611.3    0.09875856
     5611.741    0.09883139
     5612.181    0.09890154
     5612.625    0.09897083
     5613.065    0.09903958
     5613.509    0.09910888
      5613.95    0.09917763
     5614.394    0.09924692
     5614.837     0.0993162
     5615.278    0.09938504
     5615.722    0.09945433
     5616.163    0.09952315
     5616.607    0.09959245
     5617.048    0.09965962
     5617.492    0.09972631
     5617.936    0.09979294
      5618.38    0.09985962
     5618.821    0.09992579
     5619.263    0.09999204
     5619.707     0.1000587
     5620.148     0.1001249
     5620.592     0.1001915
     5621.034     0.1002577
     5621.478     0.1003244
     5621.919      0.100389
     5622.364     0.1004529
     5622.808     0.1005169
      5623.25     0.1005804
     5623.694     0.1006444
     5624.136     0.1007079
     5624.577     0.1007714
     5625.022     0.1008354
     5625.467     0.1008994
     5625.911     0.1009634
     5626.356     0.1010274
     5626.798     0.1010901
      5627.24     0.1011524
     5627.685     0.1012151
     5628.126     0.1012773
     5628.571       0.10134
     5629.013     0.1014022
     5629.458     0.1014649
       5629.9     0.1015272
     5630.345     0.1015899
      5630.79     0.1016525
     5631.232     0.1017148
     5631.677     0.1017759
      5632.12     0.1018356
     5632.565     0.1018956
     5633.007     0.1019552
     5633.452     0.1020152
     5633.897     0.1020753
      5634.34     0.1021349
     5634.785      0.102195
     5635.228     0.1022546
     5635.673     0.1023147
     5636.116     0.1023743
     5636.561     0.1024336
     5637.004     0.1024919
     5637.449     0.1025506
     5637.892      0.102609
     5638.338     0.1026677
     5638.784     0.1027265
     5639.229     0.1027851
     5639.672     0.1028435
     5640.115     0.1029018
     5640.561     0.1029606
     5641.003     0.1030189
     5641.449     0.1030769
     5641.896     0.1031343
     5642.338     0.1031913
     5642.784     0.1032487
     5643.228     0.1033058
     5643.673     0.1033632
     5644.117     0.1034203
     5644.563     0.1034777
     5645.006     0.1035347
     5645.452     0.1035922
     5645.896     0.1036492
     5646.342     0.1037067
     5646.788     0.1037642
     5647.231     0.1038212
     5647.678     0.1038787
     5648.121     0.1039358
     5648.568     0.1039933
     5649.011     0.1040504
     5649.458     0.1041079
     5649.904     0.1041654
     5650.351     0.1042229
     5650.795       0.10428
     5651.238     0.1043371
     5651.685     0.1043946
     5652.129     0.1044518
     5652.576     0.1045093
      5653.02     0.1045664
     5653.466     0.1046239
      5653.91      0.104681
     5654.357     0.1047385
     5654.804     0.1047961
     5655.248     0.1048533
     5655.695     0.1049108
     5656.139      0.104967
     5656.586     0.1050232
      5657.03      0.105079
     5657.478     0.1051352
     5657.925     0.1051914
     5658.372     0.1052476
     5658.816     0.1053034
     5659.261     0.1053592
     5659.708     0.1054155
     5660.152     0.1054713
       5660.6     0.1055275
     5661.044     0.1055823
     5661.492     0.1056372
     5661.936     0.1056917
     5662.384     0.1057466
     5662.832     0.1058015
     5663.276      0.105856
     5663.724     0.1059109
