WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,hrc,f850lp
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 2.286984E-19
PIVWV    r 9145.235
BANDW    r 538.9528
TPEAK    r 0.138128
EQUVW    r 209.575
RECTW    r 1517.252
EMFLX    r 3.622200E-16
     4435.274   3.979907E-8
     4435.722   3.974870E-8
      4436.17   3.969828E-8
     4436.621   3.964757E-8
     4437.069   3.959711E-8
      4437.52   3.954634E-8
     4437.968   3.949582E-8
     4438.416   3.944524E-8
     4438.864   3.939466E-8
     4439.315   3.934382E-8
     4439.764   3.929320E-8
     4440.212   3.924205E-8
     4440.661   3.919017E-8
     4441.109   3.913830E-8
      4441.56   3.908627E-8
     4442.011   3.903416E-8
      4442.46   3.898221E-8
     4442.909   3.893027E-8
     4443.358   3.887826E-8
     4443.807   3.882631E-8
     4444.258   3.877406E-8
     4444.707   3.872205E-8
     4445.156   3.867006E-8
     4445.607   3.861767E-8
     4446.057   3.856554E-8
     4446.505   3.851350E-8
     4446.957   3.846108E-8
     4447.406   3.840897E-8
     4447.855   3.835684E-8
     4448.305   3.830461E-8
     4448.754   3.825243E-8
     4449.206   3.819993E-8
     4449.656   3.814764E-8
     4450.107   3.809519E-8
     4450.557   3.804315E-8
     4451.007   3.799111E-8
     4451.456   3.793911E-8
     4451.908   3.788675E-8
     4452.358   3.783467E-8
     4452.808   3.778253E-8
     4453.258   3.773038E-8
      4453.71   3.767789E-8
      4454.16   3.762570E-8
     4454.612   3.757320E-8
     4455.062   3.752098E-8
     4455.512   3.746876E-8
     4455.962   3.741647E-8
     4456.413   3.736416E-8
     4456.865   3.731155E-8
     4457.315   3.725918E-8
     4457.766   3.720680E-8
     4458.218   3.715412E-8
     4458.669   3.710167E-8
     4459.119   3.704928E-8
     4459.572   3.699656E-8
     4460.022   3.694419E-8
     4460.473   3.689194E-8
     4460.924   3.683968E-8
     4461.375   3.678742E-8
     4461.828   3.673487E-8
     4462.281   3.668232E-8
     4462.731   3.663005E-8
     4463.182   3.657774E-8
     4463.633   3.652540E-8
     4464.084   3.647298E-8
     4464.537   3.642029E-8
     4464.988   3.636780E-8
     4465.439   3.631534E-8
     4465.891   3.626284E-8
     4466.344   3.621008E-8
     4466.795   3.615758E-8
     4467.249   3.610477E-8
       4467.7   3.605221E-8
     4468.151   3.599964E-8
     4468.603   3.594701E-8
     4469.054   3.589442E-8
     4469.508   3.584145E-8
     4469.962   3.578850E-8
     4470.414   3.573562E-8
     4470.865   3.568271E-8
     4471.317   3.562984E-8
     4471.769   3.557698E-8
     4472.223   3.552379E-8
     4472.674   3.547087E-8
     4473.126   3.541787E-8
     4473.578   3.536490E-8
      4474.03   3.531186E-8
     4474.484   3.525857E-8
     4474.939   3.520521E-8
     4475.391   3.515217E-8
     4475.843   3.509911E-8
     4476.295   3.504598E-8
     4476.748   3.499277E-8
       4477.2   3.493959E-8
     4477.654   3.488614E-8
     4478.109   3.483262E-8
     4478.562   3.477936E-8
     4479.014   3.472604E-8
     4479.466   3.467279E-8
     4479.921   3.461918E-8
     4480.374   3.456600E-8
     4480.827   3.451284E-8
     4481.279   3.445963E-8
     4481.732   3.440638E-8
     4482.187   3.435284E-8
      4482.64   3.429959E-8
     4483.095   3.424596E-8
     4483.548   3.419266E-8
     4484.001   3.413929E-8
     4484.454   3.408601E-8
     4484.909   3.403236E-8
     4485.362   3.397895E-8
     4485.815   3.392551E-8
     4486.269   3.387205E-8
     4486.724   3.381826E-8
     4487.177   3.376476E-8
     4487.633   3.371086E-8
     4488.086   3.365729E-8
      4488.54   3.360369E-8
     4488.993   3.355011E-8
     4489.447   3.349645E-8
     4489.903   3.344249E-8
     4490.356   3.338816E-8
      4490.81   3.333365E-8
     4491.266   3.327886E-8
      4491.72   3.322438E-8
     4492.173   3.316985E-8
      4492.63   3.311491E-8
     4493.083   3.306031E-8
     4493.538   3.300566E-8
     4493.991   3.295105E-8
     4494.445   3.289637E-8
     4494.902   3.284138E-8
     4495.358   3.278637E-8
     4495.813   3.273163E-8
     4496.267   3.267688E-8
     4496.721   3.262211E-8
     4497.175   3.256728E-8
     4497.629   3.251244E-8
     4498.086   3.245727E-8
     4498.541   3.240249E-8
     4498.995   3.234764E-8
     4499.452   3.229242E-8
     4499.906   3.223755E-8
     4500.361   3.222221E-8
     4500.818   3.221713E-8
     4501.273   3.221208E-8
     4501.728   3.220703E-8
     4502.182   3.220195E-8
      4502.64   3.219683E-8
     4503.097   3.219172E-8
     4503.552   3.218664E-8
     4504.007   3.218156E-8
     4504.461   3.217649E-8
     4504.917   3.217140E-8
     4505.372   3.216632E-8
     4505.829   3.216120E-8
     4506.285   3.215609E-8
      4506.74   3.215100E-8
     4507.195   3.214590E-8
     4507.653   3.214075E-8
      4508.11   3.213562E-8
     4508.566   3.213050E-8
     4509.021   3.212538E-8
     4509.477   3.212027E-8
     4509.933   3.211517E-8
     4510.391   3.210906E-8
     4510.846   3.210280E-8
     4511.304   3.209652E-8
      4511.76   3.209028E-8
     4512.216   3.208404E-8
     4512.671   3.207780E-8
      4513.13   3.207151E-8
     4513.586   3.206528E-8
     4514.042   3.205905E-8
     4514.498   3.205280E-8
     4514.954   3.204653E-8
      4515.41   3.204024E-8
     4515.871   3.203387E-8
     4516.327   3.202760E-8
     4516.783   3.202134E-8
      4517.24   3.201505E-8
     4517.696   3.200875E-8
     4518.155   3.200241E-8
     4518.611   3.199614E-8
     4519.068   3.198986E-8
     4519.527   3.198349E-8
     4519.983   3.197716E-8
      4520.44   3.197108E-8
     4520.896   3.196502E-8
     4521.355   3.195893E-8
     4521.812   3.195288E-8
     4522.269   3.194681E-8
     4522.726   3.194073E-8
     4523.186   3.193458E-8
     4523.642   3.192847E-8
     4524.102   3.192232E-8
     4524.559   3.191622E-8
     4525.016   3.191012E-8
     4525.473   3.190401E-8
     4525.933   3.189786E-8
      4526.39   3.189177E-8
     4526.847   3.188567E-8
     4527.304   3.187956E-8
     4527.764   3.187339E-8
     4528.222   3.186725E-8
     4528.681   3.186106E-8
     4529.139   3.185491E-8
     4529.596   3.184879E-8
     4530.054   3.184269E-8
     4530.512   3.183666E-8
     4530.969   3.183064E-8
     4531.429   3.182462E-8
     4531.887   3.181862E-8
     4532.348   3.181258E-8
     4532.805   3.180658E-8
     4533.263   3.180057E-8
     4533.724   3.179455E-8
     4534.182   3.178854E-8
      4534.64   3.178248E-8
     4535.098   3.177644E-8
     4535.556   3.177038E-8
     4536.017   3.176428E-8
     4536.475   3.175827E-8
     4536.936   3.175222E-8
     4537.394   3.174618E-8
     4537.852   3.174013E-8
     4538.311   3.173409E-8
     4538.771   3.172802E-8
      4539.23   3.172196E-8
     4539.688   3.171586E-8
     4540.147   3.170985E-8
     4540.605   3.170400E-8
     4541.067   3.169810E-8
     4541.528   3.169218E-8
     4541.987   3.168629E-8
     4542.446   3.168042E-8
     4542.905   3.167455E-8
     4543.363   3.166869E-8
     4543.825   3.166280E-8
     4544.287   3.165689E-8
     4544.746   3.165101E-8
     4545.205   3.164511E-8
     4545.664   3.163922E-8
     4546.123   3.163330E-8
     4546.584   3.162734E-8
     4547.042   3.162144E-8
     4547.503   3.161553E-8
     4547.962   3.160964E-8
     4548.422   3.160372E-8
     4548.881   3.159779E-8
     4549.346   3.159177E-8
     4549.806   3.158582E-8
     4550.265   3.157968E-8
     4550.725   3.157342E-8
     4551.185   3.156713E-8
     4551.645   3.156079E-8
     4552.106   3.155444E-8
     4552.569   3.154809E-8
     4553.029   3.154178E-8
     4553.489   3.153547E-8
     4553.949   3.152915E-8
     4554.411   3.152280E-8
     4554.872   3.151646E-8
     4555.332   3.151014E-8
     4555.792   3.150384E-8
     4556.252   3.149748E-8
     4556.712   3.149108E-8
     4557.175   3.148466E-8
     4557.638   3.147828E-8
     4558.098   3.147195E-8
     4558.559   3.146563E-8
     4559.019   3.145932E-8
     4559.479   3.145290E-8
     4559.943   3.144643E-8
     4560.403   3.144032E-8
     4560.867   3.143420E-8
     4561.327   3.142813E-8
     4561.788   3.142207E-8
     4562.249   3.141596E-8
     4562.712   3.140980E-8
     4563.173   3.140369E-8
     4563.634   3.139758E-8
     4564.095   3.139147E-8
     4564.559   3.138530E-8
      4565.02   3.137916E-8
     4565.481   3.137303E-8
     4565.945   3.136686E-8
     4566.406   3.136078E-8
     4566.867   3.135470E-8
     4567.329   3.134856E-8
     4567.792   3.134236E-8
     4568.254   3.133620E-8
     4568.715   3.133005E-8
     4569.179   3.132385E-8
     4569.641   3.131767E-8
     4570.103   3.131146E-8
     4570.566   3.130522E-8
     4571.028   3.129901E-8
      4571.49   3.129279E-8
     4571.952   3.128657E-8
     4572.414   3.128034E-8
     4572.878   3.127407E-8
      4573.34   3.126784E-8
     4573.802   3.126159E-8
     4574.267   3.125531E-8
     4574.729   3.124907E-8
     4575.191   3.124280E-8
     4575.655   3.123649E-8
     4576.118   3.123021E-8
      4576.58   3.122394E-8
     4577.042   3.121768E-8
     4577.507   3.121140E-8
     4577.972   3.120511E-8
     4578.435   3.119882E-8
     4578.897   3.119251E-8
     4579.359   3.118622E-8
     4579.822   3.117991E-8
     4580.287   3.117350E-8
     4580.748   3.116710E-8
     4581.213   3.116061E-8
     4581.676   3.115414E-8
     4582.138   3.114768E-8
     4582.604   3.114119E-8
     4583.069   3.113470E-8
     4583.532   3.112827E-8
     4583.995   3.112183E-8
     4584.458   3.111533E-8
     4584.921   3.110884E-8
     4585.387   3.110232E-8
      4585.85   3.109584E-8
     4586.316   3.108932E-8
     4586.779   3.108283E-8
     4587.243   3.107634E-8
     4587.706   3.106984E-8
     4588.172   3.106332E-8
     4588.635   3.105681E-8
     4589.099   3.105029E-8
     4589.563   3.104379E-8
     4590.026   3.103726E-8
      4590.49   3.103045E-8
     4590.956   3.102361E-8
     4591.422   3.101678E-8
     4591.886   3.100998E-8
      4592.35   3.100319E-8
     4592.814   3.099639E-8
     4593.278   3.098959E-8
     4593.745   3.098273E-8
     4594.211   3.097588E-8
     4594.675   3.096907E-8
     4595.139   3.096225E-8
     4595.604   3.095543E-8
     4596.068   3.094859E-8
     4596.535   3.094170E-8
     4596.999   3.093484E-8
     4597.463   3.092803E-8
     4597.928   3.092121E-8
     4598.392   3.091435E-8
     4598.859   3.090743E-8
     4599.326   3.090053E-8
     4599.791   3.089367E-8
     4600.255   3.088676E-8
      4600.72   3.087979E-8
     4601.185   3.087283E-8
     4601.652   3.086583E-8
     4602.117   3.085888E-8
     4602.584   3.085189E-8
     4603.049   3.084493E-8
     4603.515   3.083796E-8
     4603.979   3.083099E-8
     4604.447   3.082398E-8
     4604.912   3.081701E-8
     4605.377   3.081001E-8
     4605.843   3.080299E-8
     4606.308   3.079600E-8
     4606.776   3.078897E-8
     4607.241   3.078195E-8
     4607.709   3.077486E-8
     4608.174   3.076785E-8
      4608.64   3.076089E-8
     4609.105   3.075392E-8
     4609.574   3.074684E-8
      4610.04   3.073980E-8
     4610.505   3.073277E-8
     4610.973   3.072571E-8
     4611.439   3.071867E-8
     4611.905   3.071163E-8
     4612.374   3.070459E-8
     4612.839   3.069760E-8
     4613.305   3.069058E-8
     4613.771   3.068356E-8
     4614.237   3.067653E-8
     4614.706   3.066945E-8
     4615.172   3.066241E-8
     4615.638   3.065534E-8
     4616.107   3.064823E-8
     4616.574   3.064119E-8
     4617.042   3.063409E-8
     4617.509   3.062701E-8
     4617.975   3.061993E-8
     4618.442   3.061288E-8
     4618.908   3.060584E-8
     4619.377   3.059871E-8
     4619.844   3.059161E-8
     4620.313   3.058431E-8
      4620.78   3.057697E-8
     4621.247   3.056963E-8
     4621.713   3.056231E-8
     4622.183   3.055491E-8
     4622.647   3.054756E-8
     4623.117   3.054017E-8
     4623.584   3.053287E-8
     4624.051   3.052557E-8
     4624.518   3.051819E-8
     4624.988   3.051078E-8
     4625.458   3.050335E-8
     4625.925   3.049597E-8
     4626.392   3.048858E-8
     4626.859   3.048120E-8
     4627.327   3.047384E-8
     4627.797   3.046644E-8
     4628.267   3.045902E-8
     4628.734   3.045161E-8
     4629.202   3.044419E-8
     4629.669   3.043678E-8
     4630.137   3.042936E-8
     4630.607   3.042188E-8
     4631.075   3.041443E-8
     4631.543   3.040695E-8
     4632.011   3.039948E-8
     4632.479   3.039202E-8
     4632.949   3.038452E-8
      4633.42   3.037701E-8
     4633.888   3.036954E-8
     4634.356   3.036207E-8
     4634.824   3.035460E-8
     4635.292   3.034710E-8
     4635.763   3.033956E-8
     4636.231   3.033206E-8
     4636.702   3.032452E-8
     4637.171   3.031701E-8
     4637.639   3.030947E-8
     4638.108   3.030194E-8
     4638.579   3.029444E-8
     4639.047   3.028698E-8
     4639.516   3.027940E-8
     4639.985   3.027184E-8
     4640.453   3.026439E-8
     4640.925   3.025688E-8
     4641.394   3.024936E-8
     4641.865   3.024178E-8
     4642.334   3.023425E-8
     4642.803   3.022673E-8
     4643.272   3.021923E-8
     4643.743   3.021171E-8
     4644.212   3.020421E-8
     4644.682   3.019666E-8
     4645.153   3.018909E-8
     4645.623   3.018157E-8
     4646.092   3.017404E-8
     4646.564   3.016644E-8
     4647.033   3.015888E-8
     4647.502   3.015133E-8
     4647.972   3.014376E-8
     4648.441   3.013622E-8
     4648.914   3.012863E-8
     4649.383   3.012108E-8
     4649.853   3.011352E-8
     4650.325   3.010595E-8
     4650.795   3.009844E-8
     4651.265   3.009088E-8
     4651.737   3.008323E-8
     4652.207   3.007567E-8
     4652.677   3.006816E-8
     4653.147   3.006063E-8
      4653.62   3.005303E-8
      4654.09   3.004547E-8
     4654.562   3.003790E-8
     4655.033   3.003037E-8
     4655.503   3.002276E-8
     4655.973   3.001516E-8
     4656.443   3.000762E-8
     4656.914   3.000007E-8
     4657.387   2.999245E-8
     4657.857   2.998484E-8
     4658.328   2.997722E-8
     4658.801   2.996955E-8
     4659.271   2.996196E-8
     4659.745   2.995434E-8
     4660.216   2.994692E-8
     4660.687   2.993967E-8
     4661.157   2.993243E-8
     4661.628   2.992519E-8
     4662.102   2.991790E-8
     4662.575   2.991059E-8
     4663.046   2.990332E-8
     4663.517   2.989602E-8
     4663.988   2.988871E-8
     4664.459   2.988147E-8
     4664.931   2.987424E-8
     4665.404   2.986691E-8
     4665.875   2.985962E-8
     4666.347   2.985232E-8
     4666.818   2.984502E-8
     4667.292   2.983769E-8
     4667.766   2.983040E-8
     4668.238   2.982309E-8
     4668.709   2.981574E-8
     4669.181   2.980841E-8
     4669.653   2.980108E-8
     4670.127   2.979352E-8
     4670.599   2.978549E-8
     4671.073   2.977740E-8
     4671.545   2.976937E-8
     4672.017   2.976131E-8
     4672.489   2.975324E-8
     4672.963   2.974512E-8
     4673.436   2.973706E-8
     4673.908   2.972900E-8
      4674.38   2.972094E-8
     4674.852   2.971287E-8
     4675.327   2.970471E-8
     4675.799   2.969656E-8
     4676.274   2.968842E-8
     4676.746   2.968037E-8
     4677.219   2.967229E-8
     4677.691   2.966420E-8
     4678.167   2.965605E-8
     4678.639   2.964791E-8
     4679.114   2.963972E-8
     4679.587   2.963159E-8
      4680.06   2.962352E-8
     4680.532   2.961587E-8
     4681.005   2.960822E-8
      4681.48   2.960047E-8
     4681.954   2.959275E-8
     4682.426   2.958506E-8
     4682.899   2.957736E-8
     4683.375   2.956959E-8
     4683.848   2.956184E-8
     4684.324   2.955404E-8
     4684.797   2.954629E-8
      4685.27   2.953858E-8
     4685.744   2.953091E-8
     4686.219   2.952316E-8
     4686.693   2.951541E-8
     4687.166   2.950767E-8
     4687.642   2.949986E-8
     4688.116   2.949210E-8
     4688.589   2.948433E-8
     4689.065   2.947653E-8
     4689.539   2.946878E-8
     4690.013   2.946103E-8
     4690.487   2.945341E-8
      4690.96   2.944578E-8
     4691.437   2.943809E-8
     4691.911   2.943046E-8
     4692.385   2.942282E-8
     4692.861   2.941513E-8
     4693.335   2.940750E-8
      4693.81   2.939986E-8
     4694.287   2.939219E-8
     4694.761   2.938455E-8
     4695.235   2.937688E-8
     4695.709   2.936919E-8
     4696.186   2.936146E-8
     4696.661   2.935378E-8
     4697.138   2.934608E-8
     4697.612   2.933844E-8
     4698.086   2.933079E-8
     4698.561   2.932310E-8
     4699.036   2.931539E-8
      4699.51   2.930767E-8
     4699.988   2.929989E-8
     4700.462   2.929186E-8
     4700.937   2.928380E-8
     4701.415   2.927573E-8
      4701.89   2.926772E-8
     4702.367   2.925962E-8
