WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t wfpc2,a2d7,1,f547m
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 7.691164E-18
PIVWV    r 5483.873
BANDW    r 205.5184
TPEAK    r 0.01630851
EQUVW    r 10.40373
RECTW    r 637.9322
EMFLX    r 4.990218E-15
      2184.42   5.324001E-9
      2184.81   5.007570E-9
       2185.2   4.690622E-9
     2185.588   4.374350E-9
     2185.979   4.055772E-9
      2186.37   3.737670E-9
     2186.759   3.420245E-9
     2187.149   3.101506E-9
     2187.539   2.782247E-9
     2187.928   2.463668E-9
     2188.319   2.143771E-9
     2188.709   1.823554E-9
     2189.098   1.503819E-9
     2189.489   1.182761E-9
      2189.88  8.613817E-10
     2190.271  7.603624E-10
     2190.661  7.575737E-10
     2191.051  7.547891E-10
     2191.442  7.519914E-10
     2191.833  7.491925E-10
     2192.224  7.463895E-10
     2192.614  7.435905E-10
     2193.006  7.407732E-10
     2193.396  7.379687E-10
     2193.788  7.351529E-10
     2194.179  7.323344E-10
      2194.57  7.295201E-10
     2194.961  7.266944E-10
     2195.353  7.238658E-10
     2195.743  7.210416E-10
     2196.135  7.182058E-10
     2196.527  7.153672E-10
     2196.919  7.125258E-10
     2197.311  7.096802E-10
     2197.702  7.068404E-10
     2198.094  7.039890E-10
     2198.486  7.011333E-10
     2198.878  6.982764E-10
      2199.27  6.954239E-10
     2199.662  6.925581E-10
     2200.055  6.902393E-10
     2200.447  6.913171E-10
      2200.84  6.923965E-10
     2201.231  6.934725E-10
     2201.624  6.945528E-10
     2202.017  6.956336E-10
     2202.409  6.967121E-10
     2202.802  6.977937E-10
     2203.195  6.988764E-10
     2203.586  6.999561E-10
     2203.981  7.010438E-10
     2204.374  7.021284E-10
     2204.766  7.032100E-10
      2205.16  7.042956E-10
     2205.553  7.053821E-10
     2205.946  7.064657E-10
     2206.339  7.075532E-10
     2206.733  7.086417E-10
     2207.127  7.097307E-10
     2207.521  7.108200E-10
     2207.913  7.119064E-10
     2208.307  7.129974E-10
     2208.701  7.140885E-10
     2209.095  7.151804E-10
     2209.488  7.162697E-10
     2209.883  7.173631E-10
     2210.277  7.184429E-10
      2210.67  7.195142E-10
     2211.066  7.205929E-10
     2211.459  7.216655E-10
     2211.854  7.227418E-10
     2212.248  7.238192E-10
     2212.642  7.248936E-10
     2213.037  7.259718E-10
     2213.431  7.270504E-10
     2213.825  7.281267E-10
     2214.221  7.292101E-10
     2214.616  7.302905E-10
      2215.01  7.313687E-10
     2215.406  7.324505E-10
     2215.801  7.335329E-10
     2216.195  7.346122E-10
     2216.591  7.356960E-10
     2216.986  7.367802E-10
      2217.38  7.378615E-10
     2217.776  7.389472E-10
     2218.172  7.400331E-10
     2218.568  7.411197E-10
     2218.964  7.422072E-10
     2219.359  7.432945E-10
     2219.754  7.443795E-10
      2220.15  8.640526E-10
     2220.546   1.178003E-9
     2220.941   1.492073E-9
     2221.339   1.808982E-9
     2221.734   2.125036E-9
     2222.131   2.442963E-9
     2222.527   2.761790E-9
     2222.922   3.080531E-9
     2223.319   3.401354E-9
     2223.716   3.723079E-9
     2224.111   4.044713E-9
     2224.508   4.368439E-9
     2224.905   4.692871E-9
     2225.302   5.018610E-9
     2225.699   5.345051E-9
     2226.095   5.671595E-9
     2226.492   6.000049E-9
      2226.89   6.329414E-9
     2227.287   6.659686E-9
     2227.683   6.990052E-9
     2228.081   7.322347E-9
     2228.478   7.655755E-9
     2228.876   7.990081E-9
     2229.274   8.325316E-9
     2229.671   8.661464E-9
     2230.068   8.890118E-9
     2230.466   8.597713E-9
     2230.863   8.305377E-9
     2231.261   8.011129E-9
     2231.659   7.716048E-9
     2232.056   7.421042E-9
     2232.455   7.123385E-9
     2232.854   6.825619E-9
     2233.251   6.527932E-9
     2233.649   6.228496E-9
     2234.048   5.928224E-9
     2234.445   5.627852E-9
     2234.844   5.325720E-9
     2235.243   5.022750E-9
     2235.642   4.718753E-9
     2236.041   4.413915E-9
     2236.438   4.109173E-9
     2236.837   3.802466E-9
     2237.237   3.494916E-9
     2237.636   3.186523E-9
     2238.034   2.878231E-9
     2238.433   2.567961E-9
     2238.833   2.256845E-9
     2239.231   1.945837E-9
     2239.632   1.631881E-9
      2240.03   1.346223E-9
      2240.43   1.394469E-9
     2240.829   1.442837E-9
     2241.228   1.491210E-9
     2241.628   1.539853E-9
     2242.028   1.588620E-9
     2242.428   1.637540E-9
     2242.828   1.686583E-9
     2243.228   1.735749E-9
     2243.627   1.784889E-9
     2244.028   1.834332E-9
     2244.428   1.883899E-9
     2244.827   1.933469E-9
     2245.228   1.983283E-9
     2245.628   2.033252E-9
     2246.028   2.083223E-9
     2246.429   2.133440E-9
     2246.831   2.183965E-9
      2247.23   2.234308E-9
     2247.631   2.284928E-9
     2248.032   2.335705E-9
     2248.432   2.386450E-9
     2248.833   2.437476E-9
     2249.235   2.488658E-9
     2249.635   2.539808E-9
     2250.038   2.580801E-9
     2250.439   2.519059E-9
     2250.839   2.457380E-9
     2251.241   2.395313E-9
     2251.642   2.333234E-9
     2252.043   2.270841E-9
     2252.445   2.208247E-9
     2252.846   2.145681E-9
     2253.248   2.082723E-9
      2253.65   2.019600E-9
     2254.052   1.956315E-9
     2254.454   1.892865E-9
     2254.856   1.829213E-9
     2255.258   1.765590E-9
      2255.66   1.701610E-9
     2256.062   1.637427E-9
     2256.464   1.573274E-9
     2256.866   1.508762E-9
     2257.269   1.444085E-9
     2257.672   1.379204E-9
     2258.075   1.314158E-9
     2258.478   1.248947E-9
     2258.879   1.183729E-9
     2259.282   1.118148E-9
     2259.686   1.052401E-9
     2260.088   1.170215E-9
     2260.491   1.949583E-9
     2260.894   2.731781E-9
     2261.296   3.513014E-9
     2261.701   4.301358E-9
     2262.104   5.086830E-9
     2262.507   5.876569E-9
     2262.911   6.668200E-9
     2263.313   7.459798E-9
     2263.717   8.255687E-9
     2264.121   9.053954E-9
     2264.524   9.851696E-9
     2264.929   1.065618E-8
     2265.333   1.146014E-8
     2265.736   1.226405E-8
     2266.141   1.307229E-8
     2266.545   1.388244E-8
     2266.948   1.469204E-8
     2267.353   1.550648E-8
     2267.757   1.632283E-8
     2268.161   1.713912E-8
     2268.565   1.795928E-8
      2268.97   1.878185E-8
     2269.375   1.960684E-8
      2269.78   2.043324E-8
     2270.184   2.052714E-8
     2270.589   1.973930E-8
     2270.994   1.894912E-8
     2271.399   1.815705E-8
     2271.803   1.736596E-8
      2272.21   1.656725E-8
     2272.614   1.577146E-8
      2273.02   1.497137E-8
     2273.425   1.416939E-8
     2273.829   1.336795E-8
     2274.235   1.256172E-8
     2274.641   1.175359E-8
     2275.046   1.094552E-8
     2275.451   1.013361E-8
     2275.857   9.319311E-9
     2276.264   8.502625E-9
      2276.67   7.684528E-9
     2277.076   6.864039E-9
     2277.481   6.044121E-9
     2277.887   5.219335E-9
     2278.294   4.392642E-9
     2278.699   3.566534E-9
     2279.106   2.736032E-9
     2279.514   1.900618E-9
     2279.919   1.068298E-9
     2280.326  9.030208E-10
     2280.733  9.040361E-10
     2281.139  9.050485E-10
     2281.546  9.060641E-10
     2281.951  9.070772E-10
     2282.359  9.080942E-10
     2282.766  9.091111E-10
     2283.173  9.101289E-10
     2283.581  9.111466E-10
     2283.988  9.121650E-10
     2284.394  9.131805E-10
     2284.802  9.142001E-10
      2285.21  9.152197E-10
     2285.616  9.162367E-10
     2286.024  9.172569E-10
     2286.432  9.182780E-10
      2286.84  9.192994E-10
     2287.248  9.203214E-10
     2287.656  9.213433E-10
     2288.063  9.223629E-10
     2288.471  9.233858E-10
      2288.88  9.244095E-10
     2289.287  9.254305E-10
     2289.695  9.264547E-10
     2290.104  9.336655E-10
     2290.511  9.590150E-10
     2290.921  9.845696E-10
     2291.329   1.010025E-9
     2291.738   1.035626E-9
     2292.146   1.061280E-9
     2292.554   1.086910E-9
     2292.963   1.112686E-9
     2293.372   1.138500E-9
     2293.782   1.164399E-9
     2294.191   1.190336E-9
       2294.6   1.216341E-9
     2295.009   1.242323E-9
     2295.418   1.268436E-9
     2295.828   1.294618E-9
     2296.236   1.320812E-9
     2296.646   1.347210E-9
     2297.055   1.373649E-9
     2297.464   1.400083E-9
     2297.874   1.426653E-9
     2298.284   1.453281E-9
     2298.694   1.479982E-9
     2299.104   1.506740E-9
     2299.515   1.533573E-9
     2299.924   1.560367E-9
     2300.334   1.546330E-9
     2300.744   1.522871E-9
     2301.154   1.499411E-9
     2301.566   1.475755E-9
     2301.975   1.452184E-9
     2302.386   1.428486E-9
     2302.797   1.404717E-9
     2303.206   1.380963E-9
     2303.617   1.357082E-9
     2304.028   1.333130E-9
     2304.439   1.309122E-9
     2304.849   1.285128E-9
      2305.26   1.261007E-9
     2305.672   1.236814E-9
     2306.083   1.212565E-9
     2306.495   1.188245E-9
     2306.905   1.163955E-9
     2307.317   1.139521E-9
     2307.728   1.115030E-9
     2308.139   1.090541E-9
     2308.551   1.065922E-9
     2308.964   1.041173E-9
     2309.375   1.016498E-9
     2309.787  9.917077E-10
     2310.198  9.881950E-10
      2310.61   1.007752E-9
     2311.022   1.027350E-9
     2311.435   1.046988E-9
     2311.846   1.066609E-9
     2312.258   1.086329E-9
     2312.671   1.106102E-9
     2313.082   1.125856E-9
     2313.496   1.145781E-9
     2313.909   1.165688E-9
     2314.321   1.185577E-9
     2314.733   1.205566E-9
     2315.145   1.225549E-9
     2315.558   1.245631E-9
     2315.971   1.265755E-9
     2316.385   1.285932E-9
     2316.798   1.306150E-9
     2317.211   1.326409E-9
     2317.624   1.346662E-9
     2318.037   1.367016E-9
     2318.451   1.387411E-9
     2318.863   1.407787E-9
     2319.277   1.428276E-9
     2319.691   1.448807E-9
     2320.104   1.468630E-9
     2320.518   1.486494E-9
     2320.933   1.504445E-9
     2321.346   1.522326E-9
      2321.76   1.540306E-9
     2322.174   1.558310E-9
     2322.587   1.576308E-9
     2323.002   1.594404E-9
     2323.416   1.612535E-9
     2323.831   1.630702E-9
     2324.245   1.648904E-9
     2324.659   1.667098E-9
     2325.074   1.685382E-9
     2325.489   1.703701E-9
     2325.902   1.722012E-9
     2326.317   1.740401E-9
     2326.732   1.758848E-9
     2327.146   1.777265E-9
     2327.562   1.795783E-9
     2327.977   1.814337E-9
     2328.392   1.832925E-9
     2328.808   1.851561E-9
     2329.223   1.870233E-9
     2329.637   1.888885E-9
     2330.053   1.909368E-9
     2330.469   1.941689E-9
     2330.885   1.974072E-9
     2331.301   2.006538E-9
     2331.715   2.038953E-9
     2332.131   2.071545E-9
     2332.548   2.104221E-9
     2332.962   2.136844E-9
     2333.379   2.169666E-9
     2333.795   2.202532E-9
     2334.212   2.235480E-9
     2334.627   2.268377E-9
     2335.043   2.301473E-9
      2335.46   2.334613E-9
     2335.877   2.367837E-9
     2336.293   2.401124E-9
     2336.709   2.434397E-9
     2337.126   2.467832E-9
     2337.543   2.501330E-9
     2337.959   2.534795E-9
     2338.376   2.568442E-9
     2338.795   2.602252E-9
     2339.211   2.635928E-9
     2339.628   2.669788E-9
     2340.046   2.705438E-9
     2340.462   2.755081E-9
     2340.879   2.804966E-9
     2341.297   2.854975E-9
     2341.714   2.904933E-9
     2342.131   2.955133E-9
     2342.549   3.005458E-9
     2342.966   3.055732E-9
     2343.385   3.106426E-9
     2343.803   3.157039E-9
      2344.22   3.207629E-9
     2344.639   3.258464E-9
     2345.057   3.309423E-9
     2345.474   3.360331E-9
     2345.893   3.411483E-9
     2346.311   3.462732E-9
      2346.73   3.514108E-9
     2347.149   3.565579E-9
     2347.568   3.617177E-9
     2347.985   3.668691E-9
     2348.404   3.720483E-9
     2348.823   3.772401E-9
     2349.241   3.824235E-9
      2349.66   3.876347E-9
     2350.078   3.903749E-9
     2350.498   3.823565E-9
     2350.917   3.743218E-9
     2351.336   3.662707E-9
     2351.756   3.582034E-9
     2352.176   3.501150E-9
     2352.594   3.420338E-9
     2353.014   3.339127E-9
     2353.434   3.257705E-9
     2353.854   3.176118E-9
     2354.274   3.094320E-9
     2354.692   3.012644E-9
     2355.113   2.930518E-9
     2355.533   2.848228E-9
     2355.953   2.765724E-9
     2356.372   2.683345E-9
     2356.793   2.600465E-9
     2357.213   2.517469E-9
     2357.633   2.434500E-9
     2358.053   2.351125E-9
     2358.474   2.267585E-9
     2358.895   2.183831E-9
     2359.316   2.099911E-9
     2359.735   2.016070E-9
     2360.156   1.958149E-9
     2360.577   1.944771E-9
     2360.997   1.931396E-9
      2361.42   1.917907E-9
     2361.841   1.904429E-9
     2362.261   1.890961E-9
     2362.683   1.877418E-9
     2363.104   1.863854E-9
     2363.525   1.850293E-9
     2363.947   1.836656E-9
     2364.368   1.822999E-9
     2364.789   1.809345E-9
     2365.211   1.795622E-9
     2365.633   1.781863E-9
     2366.055   1.768075E-9
     2366.477   1.754259E-9
     2366.898   1.740445E-9
     2367.321   1.726571E-9
     2367.743   1.712652E-9
     2368.166   1.698713E-9
     2368.587   1.684777E-9
     2369.011   1.670731E-9
     2369.432   1.656738E-9
     2369.855   1.642667E-9
     2370.278   1.789537E-9
     2370.699   2.020105E-9
     2371.123   2.251897E-9
     2371.546   2.484111E-9
     2371.968   2.716076E-9
     2372.391   2.949134E-9
     2372.814   3.182751E-9
     2373.236   3.416115E-9
     2373.661   3.651390E-9
     2374.084   3.886414E-9
     2374.507   4.121047E-9
      2374.93   4.357055E-9
     2375.354   4.593488E-9
     2375.777   4.829528E-9
     2376.201   5.066947E-9
     2376.625   5.304655E-9
     2377.049   5.542928E-9
     2377.473   5.781764E-9
     2377.896   6.020202E-9
      2378.32   6.259890E-9
     2378.744   6.500007E-9
     2379.169   6.740692E-9
     2379.592   6.980969E-9
     2380.017   7.213410E-9
      2380.44   7.222458E-9
     2380.865   7.231543E-9
     2381.291   7.240666E-9
     2381.715   7.249736E-9
     2382.139   7.258841E-9
     2382.564   7.267956E-9
      2382.99   7.277081E-9
     2383.414   7.286183E-9
     2383.839   7.295321E-9
     2384.264   7.304466E-9
      2384.69   7.313622E-9
     2385.115   7.322784E-9
      2385.54   7.331927E-9
     2385.965   7.341101E-9
      2386.39   7.350261E-9
     2386.815   7.359455E-9
     2387.241   7.368653E-9
     2387.667   7.377863E-9
     2388.092   7.387051E-9
     2388.518   7.396274E-9
     2388.944   7.405508E-9
     2389.371   7.414747E-9
     2389.797   7.423994E-9
     2390.222   7.562900E-9
     2390.648   7.821720E-9
     2391.075   8.080978E-9
     2391.502   8.340819E-9
     2391.928   8.601098E-9
     2392.355   8.861814E-9
     2392.781   9.122219E-9
     2393.208   9.383959E-9
     2393.635   9.646139E-9
     2394.061   9.908001E-9
     2394.488   1.017121E-8
     2394.915   1.043485E-8
     2395.341   1.069817E-8
     2395.768   1.096270E-8
     2396.196   1.122781E-8
     2396.622   1.149260E-8
     2397.051   1.175950E-8
     2397.479   1.202609E-8
     2397.905   1.229235E-8
     2398.333   1.255997E-8
      2398.76   1.282711E-8
     2399.188   1.309561E-8
     2399.617   1.336547E-8
     2400.044   1.363000E-8
     2400.472   1.385886E-8
     2400.901   1.408809E-8
     2401.328   1.431702E-8
     2401.756   1.454724E-8
     2402.185   1.477769E-8
     2402.612   1.500785E-8
     2403.041   1.523916E-8
     2403.469   1.547084E-8
     2403.898   1.570303E-8
     2404.326   1.593491E-8
     2404.756   1.616848E-8
     2405.184   1.640110E-8
     2405.613   1.663488E-8
     2406.042   1.686903E-8
     2406.471   1.710301E-8
       2406.9   1.733789E-8
     2407.329   1.757328E-8
     2407.759   1.780916E-8
     2408.189   1.804542E-8
     2408.618   1.828205E-8
     2409.047   1.851837E-8
     2409.477   1.875574E-8
     2409.906   1.899360E-8
     2410.335   1.848956E-8
     2410.765   1.777521E-8
     2411.196   1.705968E-8
     2411.625   1.634501E-8
     2412.055   1.562713E-8
     2412.485   1.490767E-8
     2412.916   1.418702E-8
     2413.346   1.346479E-8
     2413.775   1.274384E-8
     2414.206   1.201924E-8
     2414.637   1.129306E-8
     2415.068   1.056569E-8
     2415.499   9.837136E-9
      2415.93   9.107398E-9
     2416.359   8.378548E-9
     2416.791   7.646027E-9
     2417.222   6.911907E-9
     2417.652   6.179095E-9
     2418.083   5.442601E-9
     2418.515   4.704918E-9
     2418.946   3.965628E-9
     2419.376   3.227660E-9
     2419.808   2.485570E-9
      2420.24   2.529120E-9
     2420.672   3.201613E-9
     2421.103   3.873254E-9
     2421.534   4.547848E-9
     2421.967   5.223879E-9
     2422.397   5.899051E-9
      2422.83   6.577188E-9
     2423.263   7.259069E-9
     2423.696   7.939706E-9
     2424.127   8.619473E-9
     2424.559   9.302223E-9
     2424.991   9.984482E-9
     2425.423   1.066973E-8
     2425.856   1.135643E-8
     2426.288   1.204185E-8
     2426.721   1.273105E-8
     2427.154   1.342094E-8
     2427.587   1.411226E-8
      2428.02   1.480465E-8
     2428.453   1.549850E-8
     2428.885   1.619106E-8
     2429.319   1.688742E-8
     2429.752   1.758446E-8
     2430.184   1.773708E-8
     2430.618   1.715468E-8
     2431.052   1.657170E-8
     2431.485   1.598748E-8
     2431.919   1.540235E-8
     2432.353   1.481632E-8
     2432.786   1.423070E-8
      2433.22   1.364252E-8
     2433.654   1.305343E-8
     2434.087   1.246509E-8
     2434.521   1.187385E-8
     2434.954   1.128337E-8
     2435.389   1.068997E-8
     2435.825   1.009399E-8
     2436.258   9.500439E-9
     2436.693   8.904303E-9
     2437.127   8.306917E-9
     2437.561   7.710296E-9
     2437.996   7.110745E-9
     2438.431   6.510613E-9
     2438.866   5.908891E-9
     2439.301   5.306589E-9
     2439.735   4.705061E-9
      2440.17   4.326618E-9
     2440.606   4.299199E-9
     2441.042   4.271735E-9
     2441.476   4.244320E-9
     2441.911   4.216751E-9
     2442.347   4.189152E-9
     2442.781   4.161570E-9
     2443.217   4.133865E-9
     2443.653   4.106100E-9
     2444.089   4.078289E-9
     2444.525   4.050434E-9
     2444.962   4.022516E-9
     2445.396   3.994647E-9
     2445.833   3.966624E-9
     2446.269   3.938571E-9
     2446.706   3.910456E-9
     2447.142   3.882296E-9
     2447.578   3.854170E-9
     2448.014   3.825904E-9
      2448.45   3.797671E-9
     2448.887   3.769313E-9
     2449.324   3.740894E-9
     2449.761   3.712429E-9
     2450.197   3.768714E-9
     2450.634   3.928823E-9
     2451.071   4.089162E-9
     2451.508   4.249731E-9
     2451.946   4.410619E-9
     2452.382   4.571288E-9
      2452.82   4.732637E-9
     2453.257   4.894308E-9
     2453.695   5.056208E-9
     2454.131   5.217796E-9
     2454.571   5.380793E-9
     2455.007   5.542932E-9
     2455.445   5.705847E-9
     2455.884   5.869085E-9
     2456.322   6.032553E-9
     2456.759   6.195799E-9
     2457.197   6.359731E-9
     2457.634   6.523530E-9
     2458.073   6.688017E-9
     2458.511   6.852738E-9
     2458.949   7.017321E-9
     2459.389   7.183058E-9
     2459.828   7.348659E-9
     2460.267   7.255023E-9
