WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,nuvmama,f25srf2
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 5.838036E-18
PIVWV    r 2306.378
BANDW    r 481.6373
TPEAK    r 0.02686201
EQUVW    r 31.92801
RECTW    r 1188.593
EMFLX    r 6.958812E-15
     1462.737   0.008378444
     1463.067   0.008381933
     1463.397   0.008385421
     1463.727   0.008388914
     1464.057   0.008392407
     1464.387   0.008395894
     1464.718   0.008399398
     1465.049   0.008402889
     1465.379   0.008406345
      1465.71   0.008409801
     1466.041   0.008413259
     1466.372    0.00841672
     1466.703   0.008420182
     1467.033   0.008423645
     1467.365   0.008427117
     1467.696   0.008430576
     1468.028   0.008434051
     1468.359    0.00843752
     1468.689   0.008440983
     1469.021   0.008444455
     1469.352   0.008447926
     1469.684     0.0084514
     1470.016   0.008454834
     1470.347   0.008457985
      1470.68   0.008461113
     1471.012   0.008464236
     1471.344   0.008467361
     1471.676   0.008470489
     1472.008   0.008473615
      1472.34   0.008476743
     1472.672   0.008479873
     1473.005   0.008483006
     1473.337   0.008486138
     1473.669   0.008489272
     1474.002   0.008492406
     1474.334   0.008495543
     1474.667    0.00849868
        1475.   0.008501819
     1475.333   0.008504916
     1475.666   0.008508017
     1475.999   0.008511117
     1476.332   0.008514218
     1476.665   0.008517322
     1476.999   0.008520433
     1477.332    0.00852354
     1477.666   0.008526647
     1477.999   0.008529753
     1478.333   0.008532864
     1478.666   0.008535974
     1478.999    0.00853908
     1479.334     0.0085422
     1479.667   0.008545315
     1480.001    0.00854842
     1480.335   0.008551007
     1480.669   0.008553588
     1481.003   0.008556169
     1481.338   0.008558754
     1481.672   0.008561336
     1482.006   0.008563921
     1482.341   0.008566507
     1482.675   0.008569092
     1483.011   0.008571687
     1483.344    0.00857427
     1483.679   0.008576859
     1484.014   0.008579448
     1484.349    0.00858204
     1484.684   0.008584632
     1485.019   0.008587225
     1485.354   0.008589804
      1485.69   0.008592393
     1486.025   0.008594975
      1486.36   0.008597558
     1486.696   0.008600144
     1487.031   0.008602729
     1487.367   0.008605315
     1487.703   0.008607902
     1488.038   0.008610489
     1488.374   0.008613081
      1488.71    0.00861567
     1489.046   0.008618262
     1489.382   0.008620854
     1489.718   0.008623446
     1490.054   0.008625936
      1490.39   0.008628007
     1490.727   0.008630059
     1491.063   0.008632113
       1491.4   0.008634165
     1491.737   0.008636224
     1492.073    0.00863828
      1492.41   0.008640337
     1492.747   0.008642391
     1493.084    0.00864445
      1493.42   0.008646502
     1493.757    0.00864856
     1494.094    0.00865062
     1494.431   0.008652678
     1494.768   0.008654739
     1495.106   0.008656794
     1495.444   0.008658819
     1495.781   0.008660845
     1496.119    0.00866287
     1496.456   0.008664896
     1496.794   0.008666923
     1497.132   0.008668951
      1497.47   0.008670979
     1497.808   0.008673009
     1498.146   0.008675039
     1498.484   0.008677069
     1498.822   0.008679102
      1499.16    0.00868113
     1499.498   0.008683163
     1499.837   0.008685198
     1500.175   0.008687349
     1500.514   0.008689586
     1500.852   0.008691832
     1501.192   0.008694084
     1501.531   0.008696332
     1501.869   0.008698581
     1502.208   0.008700829
     1502.547   0.008703079
     1502.886    0.00870533
     1503.225   0.008707583
     1503.565   0.008709833
     1503.904   0.008712088
     1504.243    0.00871434
     1504.583   0.008716595
     1504.922    0.00871885
     1505.262   0.008721079
     1505.602   0.008723298
     1505.941   0.008725521
     1506.281   0.008727741
     1506.621   0.008729965
     1506.961   0.008732189
     1507.302   0.008734417
     1507.641   0.008736637
     1507.982   0.008738869
     1508.322   0.008741091
     1508.662   0.008743318
     1509.002   0.008745545
     1509.343   0.008747774
     1509.684   0.008750004
     1510.025    0.00875218
     1510.366    0.00875402
     1510.707   0.008755831
     1511.048   0.008757644
     1511.389   0.008759455
      1511.73   0.008761268
     1512.071   0.008763081
     1512.412   0.008764896
     1512.753    0.00876671
     1513.095   0.008768526
     1513.436   0.008770342
     1513.778   0.008772159
     1514.119   0.008773974
     1514.461   0.008775792
     1514.802   0.008777608
     1515.144   0.008779414
     1515.486   0.008781195
     1515.828   0.008782979
     1516.171   0.008784767
     1516.513   0.008786553
     1516.855   0.008788336
     1517.198   0.008790121
      1517.54   0.008791908
     1517.883   0.008793694
     1518.225   0.008795482
     1518.567   0.008797265
      1518.91   0.008799056
     1519.252   0.008800842
     1519.596   0.008802635
     1519.939   0.008804336
     1520.282   0.008805387
     1520.625   0.008806171
     1520.968   0.008806953
     1521.311   0.008807737
     1521.655   0.008808521
     1521.998   0.008809305
     1522.342    0.00881009
     1522.685   0.008810873
     1523.029   0.008811657
     1523.373   0.008812441
     1523.717   0.008813225
      1524.06   0.008814006
     1524.404   0.008814789
     1524.748   0.008815572
     1525.092   0.008816347
     1525.436   0.008817096
      1525.78   0.008817845
     1526.125   0.008818595
      1526.47   0.008819345
     1526.814   0.008820095
     1527.159   0.008820842
     1527.503   0.008821593
     1527.848   0.008822342
     1528.193   0.008823089
     1528.537   0.008823839
     1528.882   0.008824588
     1529.227   0.008825337
     1529.573   0.008826086
     1529.918     0.0088268
     1530.263   0.008827308
     1530.608   0.008827696
     1530.954   0.008828081
     1531.299   0.008828468
     1531.645   0.008828855
      1531.99   0.008829241
     1532.337   0.008829625
     1532.683   0.008830012
     1533.028   0.008830397
     1533.374   0.008830783
      1533.72   0.008831169
     1534.066   0.008831552
     1534.413   0.008831939
     1534.759   0.008832323
     1535.105   0.008832522
     1535.452   0.008832294
     1535.798   0.008832064
     1536.145   0.008831836
     1536.491   0.008831606
     1536.838   0.008831377
     1537.185   0.008831146
     1537.532   0.008830917
     1537.879   0.008830688
     1538.226   0.008830457
     1538.574   0.008830227
     1538.921   0.008829996
     1539.267   0.008829769
     1539.615   0.008829536
     1539.962   0.008829288
      1540.31   0.008828887
     1540.657   0.008828446
     1541.006   0.008828004
     1541.353   0.008827563
     1541.701   0.008827121
     1542.049   0.008826679
     1542.397   0.008826237
     1542.745   0.008825795
     1543.093   0.008825351
     1543.441   0.008824908
      1543.79   0.008824464
     1544.138   0.008824022
     1544.487   0.008823578
     1544.835   0.008823136
     1545.184   0.008822672
     1545.532   0.008822195
     1545.881   0.008821714
      1546.23   0.008821234
     1546.579   0.008820754
     1546.928   0.008820274
     1547.278   0.008819792
     1547.627   0.008819311
     1547.976   0.008818831
     1548.325    0.00881835
     1548.674    0.00881787
     1549.023   0.008817388
     1549.373   0.008816904
     1549.723   0.008816415
     1550.073   0.008815849
     1550.422   0.008814936
     1550.772   0.008814022
     1551.123   0.008813104
     1551.473   0.008812188
     1551.823   0.008811272
     1552.173   0.008810355
     1552.523   0.008809439
     1552.874   0.008808521
     1553.224   0.008807602
     1553.575   0.008806684
     1553.925   0.008805766
     1554.276   0.008804847
     1554.626   0.008803927
     1554.977   0.008803009
     1555.328   0.008802056
     1555.679   0.008801103
      1556.03   0.008800146
     1556.381   0.008799192
     1556.733   0.008798235
     1557.084   0.008797279
     1557.436   0.008796323
     1557.787   0.008795364
     1558.139   0.008794409
     1558.491    0.00879345
     1558.842   0.008792493
     1559.194   0.008791532
     1559.546   0.008790575
     1559.898   0.008789612
      1560.25   0.008788677
     1560.602   0.008787744
     1560.954   0.008786812
     1561.306   0.008785879
     1561.659   0.008784948
     1562.011   0.008784014
     1562.364    0.00878308
     1562.716   0.008782146
     1563.069   0.008781211
     1563.421   0.008780277
     1563.775   0.008779341
     1564.128   0.008778404
     1564.481   0.008777468
     1564.833   0.008776535
     1565.186   0.008775583
     1565.539   0.008774613
     1565.893   0.008773643
     1566.247   0.008772669
       1566.6     0.0087717
     1566.954   0.008770729
     1567.307   0.008769759
     1567.661   0.008768787
     1568.015   0.008767814
     1568.369   0.008766843
     1568.723   0.008765871
     1569.077   0.008764897
     1569.431   0.008763923
     1569.785   0.008762951
     1570.139   0.008761914
     1570.493   0.008760853
     1570.848   0.008759771
     1571.202   0.008758689
     1571.557   0.008757603
     1571.911   0.008756522
     1572.266   0.008755439
     1572.622   0.008754352
     1572.977   0.008753267
     1573.332   0.008752184
     1573.687   0.008751099
     1574.042   0.008750011
     1574.396   0.008748929
     1574.752   0.008747839
     1575.108   0.008746744
     1575.463   0.008745626
     1575.818    0.00874451
     1576.173    0.00874339
      1576.53   0.008742269
     1576.885    0.00874115
     1577.241   0.008740029
     1577.597    0.00873891
     1577.953   0.008737788
     1578.309   0.008736667
     1578.666   0.008735546
     1579.022   0.008734425
     1579.379     0.0087333
     1579.734   0.008732174
     1580.091    0.00873112
     1580.448   0.008730247
     1580.804   0.008729374
     1581.161   0.008728502
     1581.518   0.008727628
     1581.875   0.008726754
     1582.231   0.008725881
     1582.589   0.008725006
     1582.946   0.008724127
     1583.304   0.008723251
     1583.661   0.008722375
     1584.018     0.0087215
     1584.376   0.008720621
     1584.733   0.008719744
     1585.091   0.008718889
     1585.449   0.008718104
     1585.806   0.008717318
     1586.165   0.008716532
     1586.522   0.008715747
      1586.88    0.00871496
     1587.238   0.008714174
     1587.596   0.008713386
     1587.955   0.008712597
     1588.313   0.008711809
     1588.671    0.00871102
      1589.03   0.008710231
     1589.388   0.008709442
     1589.748   0.008708649
     1590.107   0.008707848
     1590.465   0.008707116
     1590.824   0.008706357
     1591.182   0.008705603
     1591.542   0.008704847
     1591.902    0.00870409
     1592.261   0.008703331
      1592.62   0.008702574
     1592.979   0.008701816
     1593.339   0.008701058
     1593.698     0.0087003
     1594.058   0.008699539
     1594.418   0.008698779
     1594.778   0.008698019
     1595.137   0.008697247
     1595.497   0.008696459
     1595.858   0.008695669
     1596.218    0.00869488
     1596.578    0.00869409
     1596.938   0.008693301
     1597.298   0.008692509
     1597.659   0.008691719
     1598.019   0.008690928
     1598.381   0.008690134
     1598.742   0.008689342
     1599.102   0.008688548
     1599.463   0.008687755
     1599.824   0.008686959
     1600.185   0.008685644
     1600.546   0.008683881
     1600.907     0.0086821
     1601.269   0.008680318
     1601.629   0.008678542
      1601.99   0.008676759
     1602.353   0.008674972
     1602.714   0.008673188
     1603.076   0.008671404
     1603.438   0.008669619
       1603.8   0.008667835
     1604.162   0.008666052
     1604.524   0.008664266
     1604.886   0.008662479
     1605.249   0.008660672
     1605.611   0.008658858
     1605.972    0.00865705
     1606.336   0.008655232
     1606.697   0.008653422
     1607.061   0.008651606
     1607.422   0.008649794
     1607.785   0.008647978
     1608.148   0.008646162
     1608.511   0.008644349
     1608.874   0.008642531
     1609.238   0.008640711
     1609.601   0.008638893
     1609.964   0.008637175
     1610.327   0.008636074
     1610.691   0.008635162
     1611.054    0.00863425
     1611.418   0.008633336
     1611.782   0.008632421
     1612.146   0.008631508
     1612.509   0.008630595
     1612.873   0.008629682
     1613.237   0.008628768
     1613.601   0.008627851
     1613.965   0.008626937
     1614.329   0.008626022
     1614.693   0.008625107
     1615.058   0.008624187
     1615.422   0.008623248
     1615.788   0.008622307
     1616.152   0.008621367
     1616.517   0.008620427
     1616.882   0.008619486
     1617.246   0.008618547
     1617.611   0.008617605
     1617.977   0.008616664
     1618.342   0.008615721
     1618.707   0.008614779
     1619.072   0.008613837
     1619.437   0.008612894
     1619.803   0.008611952
     1620.168   0.008611313
     1620.534   0.008610983
       1620.9    0.00861067
     1621.266   0.008610354
     1621.631   0.008610038
     1621.997   0.008609723
     1622.363   0.008609407
     1622.729   0.008609091
     1623.095   0.008608775
     1623.463   0.008608459
     1623.829   0.008608141
     1624.195   0.008607826
     1624.561   0.008607509
     1624.929    0.00860719
     1625.295   0.008606822
     1625.662    0.00860644
     1626.029   0.008606059
     1626.396    0.00860568
     1626.763   0.008605299
      1627.13   0.008604919
     1627.497   0.008604536
     1627.864   0.008604155
     1628.232   0.008603771
     1628.599   0.008603388
     1628.967   0.008603007
     1629.334   0.008602624
     1629.702   0.008602238
     1630.069   0.008601916
     1630.437   0.008601847
     1630.805   0.008601777
     1631.173   0.008601705
     1631.542   0.008601634
      1631.91   0.008601562
     1632.279   0.008601491
     1632.647    0.00860142
     1633.015   0.008601347
     1633.384   0.008601275
     1633.752   0.008601204
      1634.12   0.008601134
     1634.489    0.00860106
     1634.858   0.008600988
     1635.228   0.008600903
     1635.597    0.00860081
     1635.966   0.008600719
     1636.335   0.008600628
     1636.704   0.008600536
     1637.073   0.008600444
     1637.443   0.008600352
     1637.812   0.008600259
     1638.183   0.008600164
     1638.552   0.008600072
     1638.921    0.00859998
     1639.291   0.008599886
     1639.661   0.008599791
     1640.031   0.008599771
     1640.401   0.008600295
     1640.771   0.008600838
     1641.142   0.008601381
     1641.512   0.008601924
     1641.882   0.008602466
     1642.254   0.008603009
     1642.624    0.00860355
     1642.995   0.008604094
     1643.366   0.008604637
     1643.737   0.008605178
     1644.108    0.00860572
     1644.479   0.008606262
      1644.85   0.008606804
     1645.221   0.008607334
     1645.592    0.00860786
     1645.963   0.008608387
     1646.335   0.008608912
     1646.706   0.008609436
     1647.078   0.008609962
      1647.45   0.008610487
     1647.821   0.008611011
     1648.193   0.008611536
     1648.565   0.008612059
     1648.937   0.008612584
      1649.31   0.008613108
     1649.682   0.008613632
