WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,nuvmama,f25ciii
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 4.702968E-16
PIVWV    r 2011.582
BANDW    r 165.3093
TPEAK    r 0.002297113
EQUVW    r 0.4621071
RECTW    r 201.1686
EMFLX    r 1.141463E-13
     1557.735   9.795684E-6
     1558.072   9.792982E-6
      1558.41   9.790271E-6
     1558.747   9.787565E-6
     1559.085   9.784851E-6
     1559.423   9.782148E-6
     1559.761   9.779440E-6
     1560.099   9.782128E-6
     1560.437   9.797798E-6
     1560.775   9.813504E-6
     1561.113   9.829170E-6
     1561.451   9.844868E-6
     1561.789   9.860525E-6
     1562.128   9.876224E-6
     1562.466   9.891881E-6
     1562.804   9.907579E-6
     1563.142   9.923231E-6
     1563.482   9.938924E-6
     1563.821   9.954609E-6
     1564.159   9.970255E-6
     1564.498   9.985944E-6
     1564.837   1.000159E-5
     1565.175   1.001724E-5
     1565.515   1.003292E-5
     1565.853   1.004856E-5
     1566.194   1.006428E-5
     1566.532   1.007991E-5
     1566.872   1.009558E-5
     1567.211   1.011122E-5
      1567.55   1.012685E-5
      1567.89   1.014252E-5
     1568.229   1.015815E-5
     1568.569   1.017382E-5
     1568.909   1.018944E-5
     1569.249   1.020510E-5
     1569.589   1.022076E-5
     1569.929   1.023634E-5
     1570.269   1.025196E-5
     1570.609   1.026750E-5
     1570.949   1.028306E-5
     1571.289   1.029859E-5
      1571.63   1.031416E-5
      1571.97   1.032968E-5
     1572.311   1.034524E-5
     1572.652   1.036079E-5
     1572.992   1.037630E-5
     1573.333   1.039185E-5
     1573.674   1.040737E-5
     1574.015   1.042291E-5
     1574.355   1.043841E-5
     1574.697   1.045393E-5
     1575.037   1.046942E-5
     1575.379   1.048497E-5
     1575.721   1.050052E-5
     1576.062   1.051602E-5
     1576.403   1.053156E-5
     1576.744   1.054706E-5
     1577.086   1.056260E-5
     1577.427   1.057809E-5
      1577.77   1.059363E-5
     1578.111   1.060912E-5
     1578.453   1.062465E-5
     1578.796   1.064018E-5
     1579.137   1.065564E-5
     1579.479   1.067113E-5
     1579.821   1.068656E-5
     1580.164   1.070202E-5
     1580.506   1.071738E-5
     1580.848   1.073277E-5
      1581.19   1.074812E-5
     1581.532   1.076347E-5
     1581.876   1.077889E-5
     1582.218   1.079423E-5
     1582.562   1.080961E-5
     1582.904   1.082496E-5
     1583.247   1.084030E-5
      1583.59   1.085560E-5
     1583.932   1.087089E-5
     1584.276   1.088625E-5
     1584.619   1.090161E-5
     1584.963   1.091698E-5
     1585.306   1.093230E-5
     1585.649   1.094762E-5
     1585.993   1.096297E-5
     1586.336   1.097828E-5
      1586.68   1.099363E-5
     1587.023   1.100893E-5
     1587.367   1.102424E-5
     1587.711   1.103951E-5
     1588.055   1.105481E-5
     1588.399   1.107015E-5
     1588.743   1.108544E-5
     1589.087   1.110077E-5
     1589.431   1.111606E-5
     1589.776   1.113138E-5
      1590.12   1.114667E-5
     1590.465   1.116209E-5
      1590.81   1.117748E-5
     1591.154   1.119282E-5
     1591.499   1.120818E-5
     1591.843   1.122349E-5
     1592.188   1.123886E-5
     1592.533   1.125420E-5
     1592.878   1.126959E-5
     1593.223   1.128492E-5
     1593.568   1.130030E-5
     1593.913   1.131563E-5
     1594.259   1.133100E-5
     1594.604   1.134637E-5
     1594.949   1.136170E-5
     1595.295   1.137703E-5
      1595.64   1.139232E-5
     1595.986   1.140764E-5
     1596.332   1.142295E-5
     1596.677   1.143827E-5
     1597.024   1.145366E-5
      1597.37   1.146897E-5
     1597.716   1.148432E-5
     1598.062   1.149962E-5
     1598.408   1.151496E-5
     1598.754   1.153026E-5
       1599.1   1.154556E-5
     1599.447   1.156089E-5
     1599.792   1.157618E-5
     1600.139   1.159096E-5
     1600.486   1.160503E-5
     1600.834   1.161911E-5
      1601.18   1.161166E-5
     1601.527   1.158428E-5
     1601.874   1.155697E-5
      1602.22   1.152969E-5
     1602.568   1.150237E-5
     1602.914   1.147512E-5
     1603.263   1.144782E-5
     1603.609   1.142070E-5
     1603.957   1.139351E-5
     1604.304   1.136649E-5
     1604.651   1.133950E-5
     1604.999   1.131245E-5
     1605.347   1.128553E-5
     1605.695   1.125856E-5
     1606.042   1.123170E-5
      1606.39   1.120500E-5
     1606.738   1.117837E-5
     1607.086   1.115171E-5
     1607.435   1.112513E-5
     1607.782   1.109864E-5
     1608.131   1.107217E-5
     1608.479   1.104594E-5
     1608.828   1.101966E-5
     1609.176   1.099356E-5
     1609.525   1.096753E-5
     1609.874   1.094153E-5
     1610.222   1.091645E-5
     1610.571   1.089176E-5
      1610.92   1.086717E-5
     1611.269   1.084278E-5
     1611.618   1.081854E-5
     1611.967   1.079425E-5
     1612.316   1.077031E-5
     1612.666   1.074634E-5
     1613.015   1.072245E-5
     1613.364   1.069874E-5
     1613.714   1.067502E-5
     1614.063   1.065148E-5
     1614.413   1.062831E-5
     1614.763   1.060520E-5
     1615.113   1.058216E-5
     1615.462   1.055941E-5
     1615.813   1.053661E-5
     1616.163   1.051395E-5
     1616.512   1.049150E-5
     1616.863   1.046899E-5
     1617.213   1.044696E-5
     1617.564   1.042513E-5
     1617.913   1.040337E-5
     1618.263   1.038187E-5
     1618.614   1.036042E-5
     1618.965   1.033896E-5
     1619.316   1.031798E-5
     1619.667   1.029699E-5
     1620.018   1.027612E-5
     1620.369   1.025661E-5
     1620.719   1.023715E-5
     1621.071   1.021770E-5
     1621.421   1.019865E-5
     1621.773   1.017956E-5
     1622.124   1.016071E-5
     1622.476   1.014215E-5
     1622.827   1.012368E-5
     1623.179   1.010555E-5
      1623.53   1.008787E-5
     1623.882   1.007017E-5
     1624.234   1.005275E-5
     1624.585   1.003552E-5
     1624.938   1.001824E-5
     1625.289   1.000164E-5
     1625.641   9.985123E-6
     1625.994   9.968613E-6
     1626.346   9.952921E-6
     1626.698   9.937197E-6
      1627.05   9.921592E-6
     1627.403   9.906381E-6
     1627.755   9.891211E-6
     1628.108   9.876295E-6
      1628.46   9.862086E-6
     1628.814   9.847842E-6
     1629.167   9.833961E-6
     1629.519   9.820524E-6
     1629.873   9.807042E-6
     1630.225   9.794242E-6
     1630.579   9.781756E-6
     1630.932   9.769294E-6
     1631.285   9.757759E-6
     1631.638   9.746477E-6
     1631.992   9.735166E-6
     1632.346   9.724583E-6
     1632.699   9.714039E-6
     1633.053   9.703561E-6
     1633.406   9.693636E-6
     1633.761   9.683687E-6
     1634.114   9.674221E-6
     1634.468   9.665699E-6
     1634.822   9.657198E-6
     1635.177   9.649014E-6
     1635.531   9.641171E-6
     1635.885   9.633351E-6
      1636.24   9.626054E-6
     1636.594   9.619042E-6
     1636.949   9.612010E-6
     1637.303   9.606219E-6
     1637.657   9.600632E-6
     1638.012   9.595056E-6
     1638.366   9.590201E-6
     1638.723   9.585319E-6
     1639.077   9.580686E-6
     1639.432   9.576852E-6
     1639.787   9.573009E-6
     1640.143   9.570020E-6
     1640.498   9.568271E-6
     1640.852   9.566533E-6
     1641.208   9.565255E-6
     1641.564   9.564307E-6
      1641.92   9.563359E-6
     1642.275   9.563389E-6
     1642.631   9.563702E-6
     1642.987   9.564016E-6
     1643.342   9.565631E-6
     1643.699   9.567301E-6
     1644.054   9.569095E-6
     1644.411   9.571611E-6
     1644.767   9.574122E-6
     1645.123   9.577170E-6
      1645.48   9.581219E-6
     1645.836   9.585257E-6
     1646.193   9.590000E-6
     1646.549   9.595320E-6
     1646.906   9.600650E-6
     1647.262   9.606635E-6
      1647.62   9.612876E-6
     1647.977   9.619119E-6
     1648.333   9.627039E-6
     1648.691   9.635096E-6
     1649.048   9.643295E-6
     1649.405   9.652545E-6
     1649.762   9.661762E-6
      1650.12   9.671473E-6
     1650.477   9.682029E-6
     1650.835   9.692618E-6
     1651.192   9.704315E-6
      1651.55   9.717031E-6
     1651.908   9.729750E-6
     1652.265   9.743231E-6
     1652.624   9.757029E-6
     1652.981   9.770797E-6
      1653.34   9.785712E-6
     1653.697   9.800656E-6
     1654.056   9.815978E-6
     1654.415   9.833121E-6
     1654.773   9.850230E-6
     1655.131   9.867781E-6
      1655.49   9.885976E-6
     1655.848   9.904176E-6
     1656.207   9.923255E-6
     1656.565   9.942912E-6
     1656.924   9.962619E-6
     1657.284   9.983977E-6
     1657.642   1.000572E-5
     1658.001   1.002747E-5
      1658.36   1.005042E-5
      1658.72   1.007338E-5
      1659.08   1.009674E-5
     1659.438   1.012141E-5
     1659.797   1.014608E-5
     1660.157   1.017197E-5
     1660.517   1.019924E-5
     1660.877   1.022660E-5
     1661.237   1.025476E-5
     1661.596   1.028326E-5
     1661.957   1.031186E-5
     1662.316   1.034223E-5
     1662.677   1.037294E-5
     1663.036   1.040376E-5
     1663.397   1.043637E-5
     1663.757   1.046891E-5
     1664.118   1.050193E-5
     1664.478   1.053573E-5
     1664.839   1.056964E-5
       1665.2   1.060489E-5
      1665.56   1.064115E-5
     1665.921   1.067752E-5
     1666.281   1.071516E-5
     1666.643   1.075329E-5
     1667.003   1.079134E-5
     1667.365   1.083079E-5
     1667.726   1.087025E-5
     1668.087   1.091031E-5
     1668.449   1.095268E-5
      1668.81   1.099496E-5
     1669.172   1.103807E-5
     1669.533   1.108188E-5
     1669.895   1.112582E-5
     1670.256   1.117120E-5
     1670.618   1.121731E-5
      1670.98   1.126335E-5
     1671.342   1.131237E-5
     1671.705   1.136160E-5
     1672.066   1.141097E-5
     1672.429   1.146166E-5
     1672.791   1.151222E-5
     1673.153   1.156364E-5
     1673.515   1.161631E-5
     1673.878   1.166902E-5
     1674.241   1.172362E-5
     1674.604   1.177906E-5
     1674.967   1.183467E-5
     1675.329   1.189150E-5
     1675.691   1.194851E-5
     1676.055   1.200604E-5
     1676.418   1.206555E-5
     1676.781   1.212495E-5
     1677.144   1.218540E-5
     1677.507   1.224765E-5
     1677.871   1.230992E-5
     1678.234   1.237306E-5
     1678.598   1.243698E-5
     1678.961   1.250075E-5
     1679.325   1.256710E-5
     1679.689   1.263362E-5
     1680.053   1.270082E-5
     1680.417   1.277076E-5
     1680.782   1.284077E-5
     1681.145   1.291126E-5
     1681.509   1.298276E-5
     1681.874   1.305452E-5
     1682.237   1.312812E-5
     1682.602   1.320306E-5
     1682.966   1.327785E-5
     1683.331   1.335494E-5
     1683.695   1.343210E-5
     1684.061   1.350977E-5
     1684.426   1.358891E-5
      1684.79   1.366789E-5
     1685.156   1.374863E-5
      1685.52   1.383126E-5
     1685.886   1.391417E-5
      1686.25   1.399828E-5
     1686.616   1.408331E-5
     1686.982   1.416840E-5
     1687.347   1.425505E-5
     1687.713   1.434209E-5
     1688.078   1.442979E-5
     1688.444   1.452084E-5
     1688.809   1.461171E-5
     1689.175   1.470373E-5
     1689.541   1.479651E-5
     1689.907   1.488963E-5
     1690.273   1.498482E-5
     1690.639   1.508111E-5
     1691.006   1.517751E-5
     1691.372   1.527740E-5
     1691.739   1.537760E-5
     1692.104   1.547816E-5
     1692.471   1.558039E-5
     1692.838   1.568244E-5
     1693.204   1.578610E-5
     1693.572   1.589160E-5
     1693.938   1.599662E-5
     1694.306   1.610482E-5
     1694.672   1.621343E-5
      1695.04   1.632260E-5
     1695.406   1.643332E-5
     1695.774   1.654440E-5
     1696.141   1.665651E-5
     1696.509   1.677097E-5
     1696.876   1.688522E-5
     1697.243   1.700167E-5
     1697.611   1.711961E-5
     1697.979   1.723762E-5
     1698.347   1.735759E-5
     1698.715   1.747749E-5
     1699.082   1.759829E-5
     1699.451   1.772241E-5
     1699.818   1.784631E-5
     1700.188   1.797419E-5
     1700.556   1.810468E-5
     1700.923   1.823536E-5
     1701.292   1.836811E-5
      1701.66   1.850116E-5
     1702.029   1.863502E-5
     1702.398   1.877300E-5
     1702.767   1.891077E-5
     1703.135   1.904967E-5
     1703.504   1.919066E-5
     1703.873   1.933150E-5
     1704.242   1.947428E-5
     1704.612   1.961798E-5
     1704.981   1.976147E-5
     1705.351   1.991005E-5
     1705.719   2.005865E-5
     1706.089   2.020833E-5
     1706.458   2.035957E-5
     1706.828   2.051129E-5
     1707.199   2.066468E-5
     1707.568   2.081903E-5
     1707.938   2.097398E-5
     1708.308   2.113248E-5
     1708.678   2.129237E-5
     1709.048   2.145232E-5
     1709.419   2.161492E-5
     1709.788   2.177727E-5
     1710.158   2.194164E-5
     1710.529   2.210914E-5
       1710.9   2.227686E-5
     1711.271   2.244794E-5
     1711.641   2.261988E-5
     1712.012   2.279257E-5
     1712.383   2.296730E-5
     1712.753   2.314219E-5
     1713.125   2.331905E-5
     1713.496   2.349870E-5
     1713.868   2.367852E-5
     1714.239   2.386041E-5
      1714.61   2.404431E-5
     1714.981   2.422789E-5
     1715.352   2.441391E-5
     1715.724   2.460078E-5
     1716.095   2.478833E-5
     1716.468   2.497948E-5
     1716.839   2.517037E-5
     1717.211   2.536367E-5
     1717.583   2.555803E-5
     1717.956   2.575359E-5
     1718.328   2.595025E-5
     1718.699   2.614735E-5
     1719.072   2.634592E-5
     1719.444   2.654740E-5
     1719.817   2.674968E-5
      1720.19   2.695415E-5
     1720.563   2.716055E-5
     1720.935   2.736673E-5
     1721.307   2.757470E-5
     1721.681   2.778384E-5
     1722.053   2.799328E-5
     1722.427   2.820693E-5
     1722.799   2.842025E-5
     1723.173   2.863524E-5
     1723.546   2.885090E-5
     1723.919   2.906734E-5
     1724.292   2.928508E-5
     1724.666   2.950405E-5
      1725.04   2.972368E-5
     1725.413   2.994599E-5
     1725.788   3.016912E-5
     1726.161   3.039268E-5
     1726.535   3.061784E-5
      1726.91   3.084336E-5
     1727.283   3.107013E-5
     1727.658   3.129829E-5
     1728.032   3.152632E-5
     1728.406   3.175766E-5
      1728.78   3.198871E-5
     1729.155   3.222116E-5
     1729.529   3.245421E-5
     1729.904   3.268812E-5
     1730.279   3.292433E-5
     1730.653   3.316182E-5
     1731.028   3.340042E-5
     1731.404   3.364115E-5
     1731.779   3.388225E-5
     1732.154   3.412355E-5
     1732.529   3.436643E-5
     1732.904   3.460910E-5
     1733.279   3.485350E-5
     1733.655   3.509931E-5
     1734.031   3.534559E-5
     1734.407   3.559361E-5
     1734.782   3.584127E-5
     1735.158   3.609033E-5
     1735.534   3.633968E-5
      1735.91   3.658994E-5
     1736.286   3.684131E-5
     1736.661   3.709327E-5
     1737.038   3.734645E-5
     1737.414   3.760025E-5
      1737.79   3.785508E-5
     1738.167   3.811051E-5
     1738.544   3.836675E-5
      1738.92   3.862269E-5
     1739.297   3.888016E-5
     1739.674   3.913891E-5
      1740.05   3.939791E-5
     1740.427   3.965967E-5
     1740.805   3.992204E-5
     1741.182   4.018514E-5
     1741.559   4.044823E-5
     1741.936   4.071173E-5
     1742.313   4.097715E-5
      1742.69   4.124246E-5
     1743.068   4.150885E-5
     1743.445   4.177527E-5
     1743.823   4.204271E-5
     1744.201   4.231012E-5
     1744.579   4.257885E-5
     1744.957   4.284789E-5
     1745.335   4.311721E-5
     1745.713   4.338751E-5
     1746.091   4.365766E-5
     1746.469   4.392830E-5
     1746.847   4.420007E-5
     1747.226   4.447236E-5
     1747.605   4.474508E-5
     1747.983   4.501750E-5
     1748.362   4.529110E-5
      1748.74   4.556441E-5
      1749.12   4.583881E-5
     1749.498   4.611288E-5
     1749.878   4.638795E-5
     1750.256   4.666240E-5
     1750.636   4.693776E-5
     1751.014   4.721286E-5
     1751.394   4.748877E-5
     1751.774   4.776500E-5
     1752.153   4.804083E-5
     1752.532   4.831693E-5
     1752.912   4.859415E-5
     1753.292   4.887130E-5
     1753.671   4.914805E-5
     1754.052   4.942584E-5
     1754.432   4.970359E-5
     1754.812   4.998100E-5
     1755.191   5.025860E-5
     1755.572   5.053703E-5
     1755.953   5.081584E-5
     1756.333   5.109349E-5
     1756.713   5.137203E-5
     1757.093   5.165009E-5
     1757.474   5.192807E-5
     1757.855   5.220707E-5
     1758.235   5.248536E-5
     1758.616   5.276451E-5
     1758.998   5.304397E-5
     1759.378   5.332165E-5
      1759.76   5.360043E-5
      1760.14   5.387974E-5
     1760.522   5.416094E-5
     1760.903   5.444192E-5
     1761.285   5.472338E-5
     1761.667   5.500492E-5
     1762.048   5.528592E-5
      1762.43   5.556638E-5
     1762.811   5.584663E-5
     1763.193   5.612732E-5
     1763.575   5.640731E-5
     1763.957   5.668834E-5
     1764.339   5.696768E-5
     1764.721   5.724725E-5
     1765.103   5.752733E-5
     1765.486   5.780639E-5
     1765.869   5.808577E-5
     1766.251   5.836414E-5
     1766.634   5.864302E-5
     1767.016   5.892160E-5
     1767.399   5.919915E-5
     1767.782   5.947639E-5
     1768.165   5.975388E-5
     1768.549   6.003053E-5
     1768.931   6.030688E-5
     1769.315   6.058345E-5
     1769.698   6.085953E-5
     1770.081   6.113712E-5
     1770.464   6.141541E-5
     1770.847   6.169438E-5
     1771.231   6.197431E-5
     1771.615   6.225387E-5
     1771.999   6.253448E-5
     1772.383   6.281554E-5
     1772.767   6.309702E-5
     1773.151   6.337868E-5
     1773.534   6.366141E-5
     1773.919   6.394530E-5
     1774.304   6.423074E-5
     1774.688   6.451620E-5
     1775.072   6.480308E-5
     1775.457   6.509154E-5
     1775.841   6.537960E-5
     1776.227   6.567140E-5
     1776.611   6.596466E-5
     1776.995   6.625827E-5
      1777.38   6.655575E-5
     1777.765   6.685296E-5
     1778.151   6.715264E-5
     1778.535   6.745404E-5
     1778.921   6.775666E-5
     1779.307   6.806516E-5
     1779.692   6.837466E-5
     1780.078   6.868749E-5
