WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,fuvmama,f25srf2
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 4.311402E-17
PIVWV    r 1453.116
BANDW    r 119.6688
TPEAK    r 0.02648978
EQUVW    r 6.983327
RECTW    r 263.6234
EMFLX    r 1.622220E-14
     1464.387    0.01805414
     1464.718    0.01802583
     1465.049     0.0179976
     1465.379    0.01796929
      1465.71    0.01794097
     1466.041    0.01791265
     1466.372    0.01788435
     1466.703    0.01785603
     1467.033    0.01782773
     1467.365    0.01779937
     1467.696    0.01777114
     1468.028    0.01774277
     1468.359    0.01771447
     1468.689    0.01768624
     1469.021    0.01765795
     1469.352    0.01762967
     1469.684    0.01760138
     1470.016    0.01757313
     1470.347    0.01754543
      1470.68    0.01751769
     1471.012    0.01749001
     1471.344    0.01746233
     1471.676    0.01743466
     1472.008    0.01740698
      1472.34    0.01737932
     1472.672    0.01735166
     1473.005    0.01732399
     1473.337    0.01729633
     1473.669    0.01726869
     1474.002    0.01724104
     1474.334    0.01721339
     1474.667    0.01718574
        1475.     0.0171581
     1475.333    0.01713039
     1475.666    0.01710266
     1475.999    0.01707496
     1476.332    0.01704725
     1476.665    0.01701954
     1476.999    0.01699178
     1477.332    0.01696407
     1477.666    0.01693638
     1477.999    0.01690869
     1478.333    0.01688101
     1478.666    0.01685333
     1478.999    0.01682572
     1479.334    0.01679797
     1479.667    0.01677031
     1480.001    0.01674263
     1480.335    0.01671389
     1480.669    0.01668517
     1481.003    0.01665644
     1481.338    0.01662772
     1481.672    0.01659901
     1482.006     0.0165703
     1482.341    0.01654159
     1482.675     0.0165129
     1483.011    0.01648413
     1483.344    0.01645552
     1483.679    0.01642684
     1484.014    0.01639815
     1484.349    0.01636949
     1484.684    0.01634082
     1485.019    0.01631216
     1485.354    0.01628348
      1485.69    0.01625473
     1486.025    0.01622606
      1486.36     0.0161974
     1486.696    0.01616874
     1487.031    0.01614009
     1487.367    0.01611145
     1487.703    0.01608281
     1488.038    0.01605418
     1488.374    0.01602555
      1488.71    0.01599692
     1489.046     0.0159683
     1489.382     0.0159397
     1489.718    0.01591109
     1490.054    0.01588256
      1490.39    0.01585436
     1490.727    0.01582617
     1491.063    0.01579799
       1491.4    0.01576983
     1491.737    0.01574159
     1492.073    0.01571344
      1492.41    0.01568529
     1492.747    0.01565715
     1493.084    0.01562901
      1493.42    0.01560096
     1493.757    0.01557284
     1494.094    0.01554473
     1494.431    0.01551663
     1494.768    0.01548854
     1495.106    0.01546036
     1495.444    0.01543222
     1495.781    0.01540407
     1496.119    0.01537594
     1496.456    0.01534783
     1496.794    0.01531971
     1497.132     0.0152916
      1497.47    0.01526351
     1497.808    0.01523542
     1498.146    0.01520734
     1498.484    0.01517926
     1498.822     0.0151512
      1499.16    0.01512315
     1499.498    0.01509509
     1499.837    0.01506705
     1500.175    0.01504067
     1500.514    0.01501582
     1500.852    0.01499097
     1501.192    0.01496606
     1501.531    0.01494122
     1501.869    0.01491637
     1502.208    0.01489153
     1502.547    0.01486669
     1502.886    0.01484185
     1503.225    0.01481701
     1503.565    0.01479217
     1503.904    0.01476735
     1504.243    0.01474252
     1504.583    0.01471769
     1504.922    0.01469286
     1505.262    0.01466799
     1505.602    0.01464311
     1505.941    0.01461823
     1506.281    0.01459335
     1506.621    0.01456847
     1506.961     0.0145436
     1507.302    0.01451867
     1507.641    0.01449386
     1507.982    0.01446894
     1508.322    0.01444414
     1508.662    0.01441927
     1509.002    0.01439441
     1509.343    0.01436955
     1509.684     0.0143447
     1510.025    0.01431983
     1510.366    0.01429559
     1510.707    0.01427136
     1511.048    0.01424713
     1511.389     0.0142229
      1511.73    0.01419867
     1512.071    0.01417445
     1512.412    0.01415022
     1512.753    0.01412601
     1513.095     0.0141018
     1513.436    0.01407759
     1513.778    0.01405338
     1514.119    0.01402918
     1514.461    0.01400498
     1514.802    0.01398078
     1515.144    0.01395656
     1515.486    0.01393231
     1515.828    0.01390807
     1516.171    0.01388377
     1516.513    0.01385953
     1516.855     0.0138353
     1517.198    0.01381107
      1517.54    0.01378684
     1517.883    0.01376262
     1518.225     0.0137384
     1518.567    0.01371424
      1518.91    0.01368997
     1519.252    0.01366582
     1519.596    0.01364156
     1519.939    0.01361736
     1520.282    0.01359446
     1520.625    0.01357185
     1520.968    0.01354924
     1521.311    0.01352664
     1521.655    0.01350404
     1521.998    0.01348145
     1522.342     0.0134588
     1522.685    0.01343627
     1523.029    0.01341363
     1523.373    0.01339105
     1523.717    0.01336847
      1524.06    0.01334595
     1524.404    0.01332339
     1524.748    0.01330083
     1525.092    0.01327826
     1525.436    0.01325564
      1525.78    0.01323304
     1526.125    0.01321039
      1526.47    0.01318779
     1526.814     0.0131652
     1527.159    0.01314261
     1527.503    0.01312003
     1527.848    0.01309745
     1528.193    0.01307488
     1528.537    0.01305231
     1528.882    0.01302974
     1529.227    0.01300718
     1529.573    0.01298462
     1529.918    0.01296207
     1530.263    0.01293996
     1530.608    0.01291799
     1530.954    0.01289604
     1531.299    0.01287409
     1531.645    0.01285214
      1531.99    0.01283019
     1532.337     0.0128082
     1532.683    0.01278626
     1533.028    0.01276433
     1533.374     0.0127424
      1533.72    0.01272053
     1534.066    0.01269861
     1534.413    0.01267664
     1534.759    0.01265474
     1535.105    0.01263257
     1535.452     0.0126098
     1535.798    0.01258704
     1536.145    0.01256428
     1536.491    0.01254153
     1536.838    0.01251879
     1537.185    0.01249605
     1537.532    0.01247332
     1537.879    0.01245061
     1538.226     0.0124279
     1538.574    0.01240514
     1538.921    0.01238244
     1539.267    0.01235982
     1539.615    0.01233713
     1539.962    0.01231446
      1540.31    0.01229063
     1540.657    0.01226666
     1541.006    0.01224265
     1541.353     0.0122187
     1541.701    0.01219476
     1542.049    0.01217083
     1542.397     0.0121469
     1542.745    0.01212299
     1543.093    0.01209909
     1543.441     0.0120752
      1543.79    0.01205131
     1544.138    0.01202743
     1544.487    0.01200356
     1544.835     0.0119797
     1545.184    0.01195583
     1545.532    0.01193194
     1545.881    0.01190806
      1546.23    0.01188419
     1546.579    0.01186033
     1546.928    0.01183648
     1547.278    0.01181258
     1547.627    0.01178874
     1547.976    0.01176492
     1548.325    0.01174111
     1548.674    0.01171736
     1549.023    0.01169357
     1549.373    0.01166977
     1549.723      0.011646
     1550.073    0.01162238
     1550.422    0.01159964
     1550.772    0.01157686
     1551.123    0.01155403
     1551.473    0.01153126
     1551.823     0.0115085
     1552.173    0.01148575
     1552.523    0.01146302
     1552.874    0.01144028
     1553.224    0.01141756
     1553.575    0.01139485
     1553.925    0.01137214
     1554.276    0.01134945
     1554.626    0.01132676
     1554.977    0.01130408
     1555.328    0.01128136
     1555.679    0.01125866
      1556.03    0.01123596
     1556.381    0.01121328
     1556.733     0.0111906
     1557.084    0.01116793
     1557.436    0.01114522
     1557.787    0.01112256
     1558.139    0.01109992
     1558.491    0.01107729
     1558.842    0.01105466
     1559.194    0.01103204
     1559.546    0.01100944
     1559.898    0.01098684
      1560.25    0.01096351
     1560.602    0.01093989
     1560.954    0.01091627
     1561.306    0.01089267
     1561.659    0.01086906
     1562.011    0.01084548
     1562.364     0.0108219
     1562.716    0.01079833
     1563.069    0.01077477
     1563.421    0.01075123
     1563.775    0.01072763
     1564.128     0.0107041
     1564.481    0.01068058
     1564.833    0.01065712
     1565.186    0.01063361
     1565.539    0.01061007
     1565.893    0.01058655
     1566.247    0.01056299
       1566.6    0.01053948
     1566.954    0.01051599
     1567.307    0.01049251
     1567.661    0.01046903
     1568.015    0.01044557
     1568.369    0.01042212
     1568.723    0.01039868
     1569.077    0.01037525
     1569.431    0.01035182
     1569.785    0.01032841
     1570.139    0.01030544
     1570.493    0.01028316
     1570.848    0.01026088
     1571.202    0.01023863
     1571.557    0.01021637
     1571.911    0.01019412
     1572.266    0.01017188
     1572.622    0.01014961
     1572.977    0.01012738
     1573.332    0.01010518
     1573.687    0.01008297
     1574.042    0.01006078
     1574.396    0.01003866
     1574.752    0.01001642
     1575.108   0.009994248
     1575.463   0.009972055
     1575.818   0.009949928
     1576.173   0.009927755
      1576.53   0.009905538
     1576.885   0.009883384
     1577.241   0.009861238
     1577.597   0.009839102
     1577.953   0.009816974
     1578.309   0.009794857
     1578.666   0.009772745
     1579.022   0.009750649
     1579.379   0.009728504
     1579.734   0.009706481
     1580.091   0.009684309
     1580.448   0.009661824
     1580.804   0.009639456
     1581.161   0.009617039
     1581.518   0.009594629
     1581.875   0.009572222
     1582.231   0.009549828
     1582.589   0.009527438
     1582.946   0.009505006
     1583.304   0.009482625
     1583.661   0.009460257
     1584.018   0.009437901
     1584.376   0.009415549
     1584.733   0.009393202
     1585.091   0.009370885
     1585.449   0.009348654
     1585.806   0.009326431
     1586.165   0.009304166
     1586.522   0.009282009
      1586.88   0.009259803
     1587.238    0.00923761
     1587.596   0.009215414
     1587.955   0.009193236
     1588.313   0.009171057
     1588.671   0.009148889
      1589.03   0.009126725
     1589.388   0.009104572
     1589.748   0.009082372
     1590.107   0.009060623
     1590.465   0.009039863
     1590.824   0.009018998
     1591.182   0.008998249
     1591.542    0.00897745
     1591.902    0.00895661
     1592.261   0.008935824
      1592.62   0.008915046
     1592.979   0.008894271
     1593.339   0.008873502
     1593.698   0.008852742
     1594.058   0.008831984
     1594.418    0.00881123
     1594.778   0.008790488
     1595.137   0.008769738
     1595.497   0.008748976
     1595.858   0.008728212
     1596.218   0.008707463
     1596.578   0.008686724
     1596.938   0.008665983
     1597.298   0.008645249
     1597.659   0.008624519
     1598.019   0.008603802
     1598.381   0.008583038
     1598.742   0.008562326
     1599.102   0.008541626
     1599.463   0.008520929
     1599.824   0.008500235
     1600.185   0.008481705
     1600.546   0.008465212
     1600.907   0.008448722
     1601.269   0.008432217
     1601.629    0.00841575
      1601.99    0.00839924
     1602.353   0.008382679
     1602.714   0.008366154
     1603.076    0.00834962
     1603.438   0.008333083
       1603.8   0.008316538
     1604.162   0.008299987
     1604.524   0.008283432
     1604.886   0.008266868
     1605.249   0.008250242
     1605.611   0.008233638
     1605.972    0.00821707
     1606.336   0.008200418
     1606.697    0.00818384
     1607.061   0.008167177
     1607.422   0.008150584
     1607.785   0.008133949
     1608.148   0.008117305
     1608.511   0.008100656
     1608.874      0.008084
     1609.238   0.008067297
     1609.601   0.008050629
     1609.964   0.008033957
     1610.327    0.00801842
     1610.691   0.008003001
     1611.054   0.007987576
     1611.418   0.007972139
     1611.782   0.007956662
     1612.146   0.007941218
     1612.509   0.007925802
     1612.873   0.007910341
     1613.237   0.007894876
     1613.601   0.007879399
     1613.965   0.007863923
     1614.329   0.007848432
     1614.693    0.00783294
     1615.058   0.007817432
     1615.422   0.007801902
     1615.788   0.007786333
     1616.152   0.007770789
     1616.517   0.007755238
     1616.882   0.007739683
     1617.246   0.007724156
     1617.611   0.007708554
     1617.977   0.007692974
     1618.342   0.007677391
     1618.707   0.007661805
     1619.072   0.007646204
     1619.437   0.007630601
     1619.803   0.007614995
     1620.168   0.007600052
     1620.534   0.007585888
       1620.9   0.007571716
     1621.266   0.007557535
     1621.631   0.007543347
     1621.997   0.007529158
     1622.363   0.007514953
     1622.729   0.007500744
     1623.095   0.007486532
     1623.463   0.007472271
     1623.829    0.00745804
     1624.195   0.007443835
     1624.561   0.007429589
     1624.929   0.007415299
     1625.295   0.007400997
     1625.662   0.007386671
     1626.029   0.007372342
     1626.396   0.007358004
     1626.763   0.007343662
      1627.13   0.007329305
     1627.497   0.007314949
     1627.864   0.007300582
     1628.232   0.007286207
     1628.599   0.007271827
     1628.967   0.007257435
     1629.334   0.007243041
     1629.702   0.007228637
     1630.069   0.007214458
     1630.437   0.007201243
     1630.805   0.007188024
     1631.173   0.007174798
     1631.542   0.007161528
      1631.91   0.007148285
     1632.279   0.007135032
     1632.647   0.007121773
     1633.015   0.007108504
     1633.384   0.007095226
     1633.752   0.007081944
      1634.12   0.007068683
     1634.489    0.00705538
     1634.858   0.007042074
     1635.228   0.007028711
     1635.597    0.00701537
     1635.966   0.007002024
     1636.335   0.006988664
     1636.704   0.006975302
     1637.073   0.006961928
     1637.443   0.006948547
     1637.812   0.006935157
     1638.183   0.006921728
     1638.552   0.006908323
     1638.921   0.006894941
     1639.291   0.006881517
     1639.661    0.00686809
     1640.031   0.006854596
     1640.401    0.00684048
     1640.771   0.006826359
     1641.142   0.006812225
     1641.512   0.006798079
     1641.882   0.006783921
     1642.254   0.006769723
     1642.624   0.006755546
     1642.995   0.006741363
     1643.366   0.006727163
     1643.737   0.006712959
     1644.108   0.006698738
     1644.479   0.006684511
      1644.85   0.006670273
     1645.221   0.006656015
     1645.592   0.006641744
     1645.963   0.006627463
     1646.335   0.006613168
     1646.706   0.006598867
     1647.078   0.006584555
      1647.45    0.00657023
     1647.821   0.006555897
     1648.193   0.006541548
     1648.565   0.006527196
     1648.937   0.006512829
      1649.31    0.00649842
     1649.682   0.006484033
