WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,fuvmama,25mama
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 2.341392E-17
PIVWV    r 1369.428
BANDW    r 135.2006
TPEAK    r 0.04285724
EQUVW    r 13.62213
RECTW    r 317.849
EMFLX    r 9.694944E-15
     1446.679     0.0246378
     1446.993    0.02459907
     1447.306    0.02456046
     1447.619    0.02452184
     1447.932    0.02448326
     1448.245    0.02444468
     1448.558    0.02440621
     1448.871    0.02436765
     1449.185    0.02432912
     1449.498    0.02429057
     1449.812    0.02425207
     1450.126    0.02421351
      1450.44    0.02417512
     1450.754    0.02413676
     1451.068    0.02409841
     1451.381    0.02406008
     1451.695    0.02402176
     1452.009    0.02398345
     1452.323    0.02394515
     1452.638    0.02390688
     1452.952    0.02386862
     1453.266    0.02383037
     1453.581    0.02379215
     1453.895    0.02375394
     1454.209    0.02371574
     1454.524    0.02367756
     1454.839    0.02363939
     1455.153    0.02360124
     1455.468     0.0235631
     1455.783    0.02352498
     1456.099    0.02348679
     1456.413    0.02344879
     1456.728    0.02341072
     1457.043    0.02337267
     1457.358    0.02333461
     1457.674     0.0232966
     1457.989    0.02325859
     1458.305    0.02322048
     1458.621    0.02318251
     1458.936    0.02314454
     1459.252     0.0231066
     1459.567    0.02306866
     1459.883    0.02303075
     1460.199    0.02299246
     1460.514    0.02295407
      1460.83     0.0229156
     1461.146    0.02287716
     1461.462    0.02283872
     1461.779     0.0228002
     1462.095    0.02276179
     1462.411    0.02272341
     1462.728    0.02268505
     1463.044    0.02264669
     1463.361    0.02260835
     1463.677    0.02257004
     1463.994    0.02253173
     1464.311    0.02249345
     1464.627    0.02245518
     1464.944    0.02241692
     1465.261    0.02237869
     1465.578    0.02234048
     1465.895    0.02230228
     1466.212    0.02226409
     1466.529    0.02222593
     1466.847    0.02218778
     1467.164    0.02214963
     1467.482    0.02211143
     1467.799    0.02207343
     1468.116    0.02203534
     1468.434    0.02199727
     1468.751    0.02195923
     1469.069    0.02192119
     1469.387    0.02188318
     1469.705    0.02184518
     1470.024    0.02180716
     1470.342    0.02177001
      1470.66    0.02173287
     1470.978    0.02169575
     1471.296    0.02165864
     1471.614    0.02162156
     1471.932    0.02158459
      1472.25    0.02154754
     1472.569     0.0215105
     1472.887    0.02147349
     1473.207     0.0214364
     1473.525    0.02139941
     1473.844    0.02136245
     1474.163     0.0213255
     1474.482    0.02128858
     1474.801    0.02125167
      1475.12    0.02121478
     1475.439    0.02117789
     1475.758    0.02114104
     1476.077    0.02110421
     1476.397    0.02106738
     1476.716    0.02103057
     1477.035    0.02099379
     1477.355    0.02095701
     1477.675    0.02092025
     1477.994    0.02088352
     1478.314    0.02084679
     1478.634     0.0208101
     1478.954    0.02077332
     1479.273    0.02073675
     1479.594        0.0207
     1479.914    0.02066346
     1480.234      0.020626
     1480.554    0.02058821
     1480.874    0.02055047
     1481.195    0.02051272
     1481.516    0.02047492
     1481.836    0.02043723
     1482.157    0.02039955
     1482.477    0.02036188
     1482.798    0.02032425
     1483.119    0.02028663
     1483.439    0.02024913
     1483.761    0.02021144
     1484.082    0.02017389
     1484.402    0.02013645
     1484.724    0.02009881
     1485.045    0.02006131
     1485.366    0.02002384
     1485.687    0.01998636
     1486.009    0.01994893
      1486.33    0.01991149
     1486.652    0.01987409
     1486.973     0.0198367
     1487.295    0.01979933
     1487.617    0.01976198
     1487.939    0.01972466
      1488.26    0.01968734
     1488.582    0.01965006
     1488.904    0.01961279
     1489.227    0.01957553
     1489.549     0.0195383
     1489.871    0.01950109
     1490.193    0.01946438
     1490.516    0.01942791
     1490.839    0.01939156
     1491.161    0.01935523
     1491.483    0.01931901
     1491.806    0.01928271
     1492.128    0.01924644
     1492.451    0.01921019
     1492.774    0.01917395
     1493.098    0.01913765
     1493.421    0.01910145
     1493.744    0.01906529
     1494.067    0.01902914
      1494.39      0.018993
     1494.713    0.01895689
     1495.037    0.01892079
      1495.36    0.01888473
     1495.684    0.01884867
     1496.006    0.01881273
     1496.331    0.01877662
     1496.654    0.01874064
     1496.978    0.01870465
     1497.302    0.01866871
     1497.626    0.01863277
      1497.95    0.01859686
     1498.274    0.01856097
     1498.598     0.0185251
     1498.922    0.01848925
     1499.247    0.01845332
     1499.571     0.0184176
     1499.895    0.01838182
      1500.22    0.01834861
     1500.544    0.01831664
     1500.869    0.01828468
     1501.193    0.01825273
     1501.518     0.0182208
     1501.843    0.01818888
     1502.169    0.01815689
     1502.494      0.018125
     1502.819     0.0180931
     1503.144    0.01806123
     1503.469    0.01802937
     1503.794    0.01799752
     1504.119    0.01796576
     1504.444    0.01793394
      1504.77    0.01790204
     1505.096    0.01787024
     1505.421    0.01783845
     1505.747    0.01780666
     1506.073     0.0177749
     1506.399    0.01774314
     1506.724     0.0177114
      1507.05    0.01767966
     1507.376    0.01764795
     1507.702    0.01761624
     1508.029    0.01758454
     1508.355    0.01755285
     1508.681    0.01752118
     1509.007    0.01748952
     1509.334    0.01745788
      1509.66    0.01742623
     1509.987    0.01739461
     1510.314    0.01736374
     1510.641    0.01733285
     1510.968    0.01730204
     1511.294    0.01727131
     1511.621    0.01724053
     1511.948    0.01720975
     1512.275      0.017179
     1512.602    0.01714825
     1512.929     0.0171175
     1513.257    0.01708678
     1513.584    0.01705608
     1513.911    0.01702536
      1514.24    0.01699461
     1514.567    0.01696393
     1514.895    0.01693326
     1515.223    0.01690262
      1515.55    0.01687205
     1515.877    0.01684143
     1516.206    0.01681074
     1516.534    0.01678014
     1516.862    0.01674955
      1517.19    0.01671897
     1517.518    0.01668841
     1517.847    0.01665785
     1518.175    0.01662732
     1518.504    0.01659679
     1518.832    0.01656627
     1519.161    0.01653578
     1519.489    0.01650529
     1519.818    0.01647481
     1520.147     0.0164452
     1520.475    0.01641664
     1520.804     0.0163881
     1521.133    0.01635956
     1521.462    0.01633105
     1521.792    0.01630254
     1522.121    0.01627405
     1522.451    0.01624549
      1522.78    0.01621702
      1523.11    0.01618856
     1523.439    0.01616011
     1523.768    0.01613175
     1524.097    0.01610333
     1524.427    0.01607492
     1524.757    0.01604652
     1525.087    0.01601813
     1525.417    0.01598975
     1525.747     0.0159614
     1526.078    0.01593297
     1526.408    0.01590463
     1526.738    0.01587631
     1527.068    0.01584799
     1527.398    0.01581968
     1527.729     0.0157914
     1528.059    0.01576312
      1528.39    0.01573485
      1528.72     0.0157066
     1529.051    0.01567836
     1529.382    0.01565013
     1529.713    0.01562191
     1530.044     0.0155938
     1530.375    0.01556639
     1530.706    0.01553898
     1531.037    0.01551157
     1531.368    0.01548419
     1531.699    0.01545682
     1532.031    0.01542946
     1532.362    0.01540211
     1532.693    0.01537478
     1533.025    0.01534745
     1533.357    0.01532013
     1533.688    0.01529284
      1534.02    0.01526554
     1534.353    0.01523819
     1534.685    0.01521093
     1535.017    0.01518368
     1535.349    0.01515644
      1535.68    0.01512928
     1536.012    0.01510205
     1536.345    0.01507485
     1536.677    0.01504766
     1537.009    0.01502048
     1537.342    0.01499331
     1537.674    0.01496616
     1538.008    0.01493894
     1538.341    0.01491181
     1538.673    0.01488469
     1539.006    0.01485758
     1539.339    0.01483048
     1539.672     0.0148034
     1540.005    0.01477631
     1540.338    0.01474781
     1540.672    0.01471933
     1541.005    0.01469086
     1541.338    0.01466241
     1541.672    0.01463397
     1542.005    0.01460554
     1542.339    0.01457712
     1542.672    0.01454872
     1543.006    0.01452033
      1543.34    0.01449196
     1543.674    0.01446359
     1544.008    0.01443524
     1544.342     0.0144069
     1544.676    0.01437858
      1545.01    0.01435027
     1545.344    0.01432197
     1545.678    0.01429369
     1546.013    0.01426542
     1546.348    0.01423709
     1546.682    0.01420885
     1547.017    0.01418062
     1547.352     0.0141524
     1547.686    0.01412419
     1548.021    0.01409601
     1548.356    0.01406782
      1548.69    0.01403973
     1549.025    0.01401158
      1549.36    0.01398345
     1549.695    0.01395532
     1550.031    0.01392725
     1550.367    0.01390031
     1550.702    0.01387339
     1551.038    0.01384648
     1551.373    0.01381958
     1551.709    0.01379269
     1552.044    0.01376582
      1552.38    0.01373896
     1552.716    0.01371211
     1553.052    0.01368527
     1553.388    0.01365845
     1553.724    0.01363163
      1554.06    0.01360484
     1554.396    0.01357805
     1554.732    0.01355128
     1555.069    0.01352451
     1555.405    0.01349777
     1555.742    0.01347102
     1556.078     0.0134443
     1556.416    0.01341752
     1556.752    0.01339082
     1557.088     0.0133642
     1557.425    0.01333752
     1557.762    0.01331086
     1558.099    0.01328421
     1558.437     0.0132575
     1558.774    0.01323087
     1559.111    0.01320426
     1559.448    0.01317766
     1559.786    0.01315108
     1560.123    0.01312408
     1560.461    0.01309637
     1560.798    0.01306867
     1561.136    0.01304098
     1561.473    0.01301336
      1561.81     0.0129857
     1562.149    0.01295798
     1562.487    0.01293034
     1562.825    0.01290272
     1563.163    0.01287511
     1563.501    0.01284751
     1563.839    0.01281992
     1564.178    0.01279235
     1564.516    0.01276479
     1564.855    0.01273724
     1565.194    0.01270964
     1565.532    0.01268219
      1565.87    0.01265468
     1566.209    0.01262718
     1566.548     0.0125997
     1566.887    0.01257223
     1567.226    0.01254478
     1567.565    0.01251733
     1567.904     0.0124899
     1568.243    0.01246249
     1568.582    0.01243508
     1568.922    0.01240763
     1569.261    0.01238031
     1569.601    0.01235289
      1569.94     0.0123256
      1570.28    0.01229935
      1570.62    0.01227327
      1570.96    0.01224728
       1571.3    0.01222129
      1571.64    0.01219532
      1571.98    0.01216935
      1572.32    0.01214341
      1572.66    0.01211747
     1572.999    0.01209161
     1573.339    0.01206569
      1573.68    0.01203979
     1574.021    0.01201384
     1574.361    0.01198796
     1574.702    0.01196209
     1575.043    0.01193623
     1575.383    0.01191039
     1575.724    0.01188456
     1576.065    0.01185874
     1576.406    0.01183293
     1576.747    0.01180714
     1577.088    0.01178135
     1577.429    0.01175559
     1577.771    0.01172982
     1578.112    0.01170408
     1578.453    0.01167834
     1578.795    0.01165262
     1579.136    0.01162691
     1579.478     0.0116012
     1579.819    0.01157552
     1580.161    0.01154943
     1580.503     0.0115229
     1580.846    0.01149631
     1581.188     0.0114698
     1581.529    0.01144337
     1581.871    0.01141689
     1582.213    0.01139041
     1582.555    0.01136395
     1582.899    0.01133743
     1583.241    0.01131099
     1583.584    0.01128456
     1583.926    0.01125815
     1584.269    0.01123174
     1584.611    0.01120535
     1584.954    0.01117897
     1585.297     0.0111526
      1585.64    0.01112625
     1585.983     0.0110999
     1586.325    0.01107363
     1586.668    0.01104731
     1587.013    0.01102094
     1587.356    0.01099464
     1587.699    0.01096835
     1588.043    0.01094207
     1588.386    0.01091581
      1588.73    0.01088956
     1589.073    0.01086333
     1589.418    0.01083704
     1589.762    0.01081082
     1590.105    0.01078515
     1590.449     0.0107605
     1590.793    0.01073586
     1591.137    0.01071123
     1591.481    0.01068661
     1591.826      0.010662
      1592.17     0.0106374
     1592.514    0.01061282
     1592.859    0.01058824
     1593.204     0.0105636
     1593.549    0.01053904
     1593.894    0.01051449
     1594.238    0.01048995
     1594.582    0.01046549
     1594.927    0.01044096
     1595.272    0.01041646
     1595.618     0.0103919
     1595.964    0.01036741
     1596.309    0.01034293
     1596.654    0.01031846
        1597.      0.010294
     1597.345    0.01026955
      1597.69    0.01024512
     1598.036    0.01022068
     1598.382    0.01019627
     1598.728    0.01017186
     1599.073    0.01014746
     1599.419    0.01012307
     1599.765     0.0100987
     1600.111    0.01007588
     1600.458    0.01005633
     1600.804    0.01003677
      1601.15    0.01001721
     1601.496   0.009997647
     1601.844   0.009978029
      1602.19   0.009958453
     1602.537   0.009938879
     1602.883   0.009919297
     1603.229   0.009899764
     1603.576   0.009880178
     1603.923   0.009860583
      1604.27   0.009840989
     1604.617   0.009821387
     1604.964   0.009801781
     1605.311   0.009782174
     1605.659   0.009762513
     1606.007   0.009742899
     1606.353   0.009723326
     1606.702   0.009703652
     1607.049   0.009684026
     1607.397   0.009664394
     1607.745   0.009644761
     1608.092   0.009625115
      1608.44   0.009605478
     1608.788   0.009585824
     1609.136   0.009566172
     1609.484   0.009546523
     1609.832   0.009526865
     1610.181   0.009507962
     1610.529   0.009489763
     1610.877   0.009471556
     1611.226   0.009453344
     1611.574    0.00943513
     1611.923   0.009416907
     1612.272   0.009398677
      1612.62   0.009380448
     1612.969   0.009362211
     1613.318   0.009343972
     1613.667   0.009325727
     1614.016   0.009307479
     1614.366   0.009289174
     1614.716   0.009270912
     1615.064   0.009252694
     1615.413   0.009234424
     1615.763   0.009216147
     1616.113   0.009197824
     1616.463   0.009179537
     1616.812   0.009161296
     1617.161   0.009142997
     1617.511   0.009124701
     1617.861   0.009106393
     1618.212   0.009088038
     1618.562    0.00906972
     1618.912   0.009051402
     1619.262   0.009033077
     1619.613   0.009014753
     1619.962   0.008996462
     1620.313   0.008979618
     1620.664   0.008962906
     1621.015   0.008946231
     1621.365   0.008929553
     1621.716   0.008912868
     1622.067   0.008896177
     1622.418   0.008879474
     1622.769   0.008862771
      1623.12   0.008846065
     1623.471   0.008829344
     1623.822   0.008812621
     1624.173   0.008795897
     1624.525   0.008779157
     1624.876   0.008762421
     1625.227    0.00874567
