WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,nuvmama,f25mgii
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 2.080680E-16
PIVWV    r 2874.169
BANDW    r 249.5852
TPEAK    r 0.01245324
EQUVW    r 0.7293755
RECTW    r 58.56913
EMFLX    r 3.753901E-10
     3123.903            0.
     3124.341            0.
      3124.78            0.
     3125.219            0.
     3125.658            0.
     3126.097            0.
     3126.539            0.
     3126.978            0.
     3127.417            0.
     3127.857            0.
     3128.297            0.
     3128.736            0.
     3129.176            0.
     3129.616            0.
     3130.056            0.
     3130.494            0.
     3130.936            0.
     3131.376            0.
     3131.816            0.
     3132.256            0.
     3132.696            0.
     3133.136            0.
     3133.577            0.
     3134.017            0.
     3134.459            0.
     3134.898            0.
     3135.341            0.
      3135.78            0.
      3136.22            0.
     3136.661            0.
     3137.102            0.
     3137.543            0.
     3137.984            0.
     3138.425            0.
     3138.868            0.
     3139.309            0.
      3139.75            0.
     3140.191            0.
     3140.633            0.
     3141.074            0.
     3141.514            0.
     3141.955            0.
     3142.399            0.
      3142.84            0.
     3143.282            0.
     3143.724            0.
     3144.166            0.
     3144.608            0.
      3145.05            0.
     3145.492            0.
     3145.934            0.
     3146.376            0.
     3146.818            0.
      3147.26            0.
     3147.703            0.
     3148.145            0.
     3148.588            0.
      3149.03            0.
     3149.473            0.
     3149.915            0.
      3150.36            0.
     3150.802            0.
     3151.245            0.
     3151.688            0.
      3152.13            0.
     3152.573            0.
     3153.016            0.
     3153.459            0.
     3153.902            0.
     3154.345            0.
     3154.789            0.
     3155.234            0.
     3155.677            0.
     3156.121            0.
     3156.564            0.
     3157.008            0.
     3157.452            0.
     3157.896            0.
     3158.339            0.
     3158.783            0.
     3159.227            0.
     3159.671            0.
     3160.115            0.
      3160.56            0.
     3161.004            0.
     3161.448            0.
     3161.892            0.
     3162.337            0.
     3162.781            0.
     3163.227            0.
      3163.67            0.
     3164.115            0.
      3164.56            0.
     3165.004            0.
     3165.449            0.
     3165.894            0.
     3166.339            0.
     3166.786            0.
     3167.231            0.
     3167.676            0.
     3168.121            0.
     3168.567            0.
     3169.012            0.
     3169.456            0.
     3169.901            0.
     3170.347            0.
     3170.792            0.
      3171.24            0.
     3171.685            0.
     3172.131            0.
     3172.577            0.
     3173.023            0.
     3173.469            0.
     3173.915            0.
     3174.361            0.
     3174.807            0.
     3175.253            0.
     3175.699            0.
     3176.146            0.
     3176.592            0.
     3177.039            0.
     3177.485            0.
     3177.932            0.
     3178.378            0.
     3178.825            0.
     3179.274            0.
      3179.72            0.
     3180.166            0.
     3180.613            0.
      3181.06            0.
     3181.507            0.
     3181.954            0.
     3182.401            0.
      3182.85            0.
     3183.298            0.
     3183.745            0.
     3184.192            0.
      3184.64            0.
     3185.088            0.
     3185.535            0.
     3185.983            0.
     3186.431            0.
     3186.877            0.
     3187.326            0.
     3187.774            0.
     3188.222            0.
     3188.671            0.
     3189.119            0.
     3189.567            0.
     3190.015            0.
     3190.464            0.
     3190.914            0.
     3191.361            0.
     3191.809            0.
     3192.258            0.
     3192.706            0.
     3193.155            0.
     3193.604            0.
     3194.053            0.
     3194.502            0.
     3194.951            0.
     3195.401            0.
     3195.851            0.
       3196.3            0.
     3196.747            0.
     3197.198            0.
     3197.648            0.
     3198.095            0.
     3198.545            0.
     3198.996            0.
     3199.446            0.
     3199.895            0.
     3200.345            0.
     3200.795            0.
     3201.245            0.
     3201.695            0.
     3202.145            0.
     3202.595            0.
     3203.045            0.
     3203.495            0.
     3203.945            0.
     3204.396            0.
     3204.846            0.
     3205.296            0.
     3205.747            0.
     3206.198            0.
     3206.648            0.
     3207.101            0.
     3207.551            0.
     3208.002            0.
     3208.453            0.
     3208.904            0.
     3209.353            0.
     3209.804            0.
     3210.255            0.
     3210.707            0.
     3211.158            0.
     3211.609            0.
     3212.062            0.
     3212.514            0.
     3212.965            0.
     3213.417            0.
     3213.868            0.
      3214.32            0.
     3214.772            0.
     3215.224            0.
     3215.676            0.
     3216.128            0.
      3216.58            0.
     3217.032            0.
     3217.484            0.
     3217.936            0.
     3218.388            0.
     3218.841            0.
     3219.293            0.
     3219.746            0.
     3220.198            0.
     3220.651            0.
     3221.103            0.
     3221.556            0.
     3222.009            0.
     3222.462            0.
     3222.915            0.
     3223.369            0.
     3223.823            0.
     3224.276            0.
     3224.729            0.
     3225.182            0.
     3225.635            0.
     3226.087            0.
      3226.54            0.
     3226.994            0.
     3227.447            0.
     3227.901            0.
     3228.356            0.
      3228.81            0.
     3229.264            0.
     3229.718            0.
     3230.172            0.
     3230.626            0.
      3231.08            0.
     3231.534            0.
      3231.99            0.
     3232.442            0.
     3232.897            0.
     3233.351            0.
     3233.805            0.
      3234.26            0.
     3234.715            0.
     3235.169            0.
     3235.624            0.
     3236.079            0.
     3236.535            0.
      3236.99            0.
     3237.443            0.
     3237.898            0.
     3238.353            0.
     3238.809            0.
     3239.264            0.
     3239.721            0.
     3240.176  7.538220E-10
     3240.632   2.694820E-9
     3241.087   4.620475E-9
     3241.542   6.532844E-9
     3241.998   8.430892E-9
     3242.454   1.031563E-8
     3242.909   1.218503E-8
     3243.365   1.404110E-8
     3243.819   1.587595E-8
     3244.275   1.770438E-8
     3244.733   1.952522E-8
     3245.189   2.132393E-8
     3245.645   2.311021E-8
     3246.101   2.488118E-8
     3246.558   2.663874E-8
     3247.014   2.838192E-8
      3247.47   3.011074E-8
     3247.928   3.183250E-8
     3248.385   3.353343E-8
      3248.84   3.521369E-8
     3249.296   3.688591E-8
     3249.753   3.854616E-8
      3250.21   4.108326E-8
     3250.667   4.464838E-8
     3251.124   4.818951E-8
      3251.58   5.170126E-8
     3252.037   5.518740E-8
     3252.494   5.864602E-8
     3252.953   6.209176E-8
     3253.411   6.549708E-8
     3253.868   6.887488E-8
     3254.325   7.222514E-8
     3254.782   7.554786E-8
     3255.238   7.883254E-8
     3255.696   8.210203E-8
     3256.155   8.535600E-8
     3256.613   8.857197E-8
     3257.071   9.176035E-8
     3257.528   9.492114E-8
     3257.986   9.805432E-8
     3258.444   1.011616E-7
     3258.902   1.042412E-7
      3259.36   1.072932E-7
     3259.818   1.103245E-7
     3260.274   1.113078E-7
     3260.735   1.109514E-7
     3261.193   1.106018E-7
     3261.651   1.102516E-7
      3262.11   1.099009E-7
     3262.568   1.095497E-7
     3263.027   1.091980E-7
     3263.485   1.088458E-7
     3263.944   1.084930E-7
     3264.405   1.081383E-7
     3264.863   1.077845E-7
     3265.322   1.074303E-7
     3265.781   1.070755E-7
      3266.24   1.067202E-7
     3266.697   1.063658E-7
     3267.156   1.060094E-7
     3267.616   1.056525E-7
     3268.075   1.052952E-7
     3268.534   1.049374E-7
     3268.994   1.045790E-7
     3269.455   1.042187E-7
     3269.914   1.038642E-7
     3270.374   1.017733E-7
     3270.833   9.929876E-8
     3271.293   9.684231E-8
     3271.753   9.440016E-8
     3272.213   9.197490E-8
     3272.673   8.956397E-8
     3273.133   8.716865E-8
     3273.593   8.478893E-8
     3274.053   8.242360E-8
     3274.513   8.007387E-8
     3274.973   7.773980E-8
     3275.434   7.542133E-8
     3275.894   7.311732E-8
     3276.354   7.082892E-8
     3276.815   6.855615E-8
     3277.275   6.629906E-8
     3277.736   6.405642E-8
     3278.197   6.182945E-8
     3278.657   5.961815E-8
     3279.118   5.742134E-8
     3279.579   5.524192E-8
      3280.04   5.326065E-8
     3280.501   5.322829E-8
     3280.964   5.319459E-8
     3281.425   5.315976E-8
     3281.886   5.312370E-8
     3282.348   5.308639E-8
     3282.809   5.304786E-8
      3283.27   5.300809E-8
     3283.732   5.296708E-8
     3284.191   5.292500E-8
     3284.653   5.288150E-8
     3285.115   5.283678E-8
     3285.576   5.279082E-8
      3286.04   5.274341E-8
     3286.502   5.269495E-8
     3286.964   5.264526E-8
     3287.426   5.259433E-8
     3287.888   5.254215E-8
      3288.35   5.248873E-8
     3288.812   5.243406E-8
     3289.274   5.237812E-8
     3289.737   5.232418E-8
     3290.201   5.284490E-8
     3290.661   5.410838E-8
     3291.124   5.536851E-8
     3291.586   5.661701E-8
     3292.049   5.785518E-8
     3292.512   5.908237E-8
     3292.975   6.029921E-8
     3293.438   6.150506E-8
       3293.9   6.269989E-8
     3294.363   6.388374E-8
     3294.828   6.506152E-8
     3295.291   6.622393E-8
     3295.752   6.737049E-8
     3296.216   6.851093E-8
     3296.679   6.964095E-8
     3297.142   7.075997E-8
     3297.607   7.187200E-8
     3298.071   7.296949E-8
     3298.535   7.405597E-8
     3298.998   7.513083E-8
     3299.462   7.619580E-8
     3299.926   7.725599E-8
     3300.389   7.671459E-8
     3300.851   7.587921E-8
     3301.317   7.504348E-8
     3301.779   7.421843E-8
     3302.243   7.339401E-8
     3302.708   7.257373E-8
     3303.174   7.175416E-8
     3303.638   7.094216E-8
     3304.102   7.013386E-8
     3304.566   6.932967E-8
     3305.031   6.852922E-8
     3305.495   6.773331E-8
     3305.962   6.693779E-8
     3306.427   6.614977E-8
     3306.891   6.536588E-8
     3307.354   6.458858E-8
     3307.819   6.381254E-8
     3308.284   6.304064E-8
     3308.749   6.227250E-8
     3309.214   6.150888E-8
     3309.679   6.074983E-8
     3310.144   5.957467E-8
     3310.609   5.748149E-8
     3311.075   5.540127E-8
     3311.542   5.332646E-8
     3312.007   5.127442E-8
     3312.473   4.923537E-8
     3312.938   4.721041E-8
     3313.402   4.520685E-8
     3313.868   4.320998E-8
     3314.334   4.122614E-8
     3314.801   3.924918E-8
     3315.267   3.729256E-8
     3315.733   3.535104E-8
     3316.199   3.342261E-8
     3316.665   3.150828E-8
     3317.131   2.960807E-8
     3317.598   2.772096E-8
     3318.064   2.584797E-8
      3318.53   2.398911E-8
     3318.995   2.215110E-8
     3319.463   2.031278E-8
      3319.93   1.849748E-8
     3320.396   1.744489E-8
     3320.863   1.653453E-8
      3321.33   1.563056E-8
     3321.797   1.473296E-8
     3322.263   1.384174E-8
      3322.73   1.295645E-8
     3323.199   1.207433E-8
     3323.666   1.120182E-8
     3324.134   1.033526E-8
     3324.601   9.475529E-9
     3325.066   8.624854E-9
     3325.533   7.777439E-9
     3326.001   6.936416E-9
     3326.468   6.101351E-9
     3326.936   5.272687E-9
     3327.403   4.450422E-9
     3327.871   3.634132E-9
     3328.341   2.821301E-9
     3328.808   2.017847E-9
     3329.276   1.220385E-9
     3329.744  4.297472E-10
      3330.21            0.
      3330.68            0.
     3331.148            0.
     3331.616            0.
     3332.085            0.
     3332.553            0.
     3333.021            0.
      3333.49            0.
     3333.958            0.
     3334.427            0.
     3334.896            0.
     3335.365            0.
     3335.833            0.
     3336.302            0.
     3336.771            0.
      3337.24            0.
     3337.709            0.
     3338.178            0.
     3338.647            0.
     3339.116            0.
     3339.586            0.
     3340.057            0.
     3340.526            0.
     3340.996            0.
     3341.466            0.
     3341.935            0.
     3342.405            0.
     3342.875            0.
     3343.343            0.
     3343.812            0.
     3344.282            0.
     3344.752            0.
     3345.225            0.
     3345.695            0.
     3346.165            0.
     3346.635            0.
     3347.105            0.
     3347.576            0.
     3348.046            0.
     3348.517            0.
     3348.988            0.
     3349.458            0.
     3349.929            0.
       3350.4            0.
     3350.871            0.
     3351.342            0.
     3351.813            0.
     3352.284            0.
     3352.755            0.
     3353.226            0.
     3353.699            0.
     3354.171            0.
      3354.64            0.
     3355.112            0.
     3355.583            0.
     3356.055            0.
     3356.527            0.
        3357.            0.
     3357.472            0.
     3357.944            0.
     3358.416            0.
     3358.888            0.
      3359.36            0.
     3359.832            0.
     3360.303            0.
     3360.777            0.
     3361.247            0.
      3361.72            0.
     3362.194            0.
     3362.667            0.
     3363.139            0.
     3363.612            0.
     3364.085            0.
     3364.557            0.
      3365.03            0.
     3365.505            0.
     3365.978            0.
     3366.449            0.
     3366.923            0.
     3367.396            0.
     3367.869            0.
     3368.342            0.
     3368.816            0.
     3369.289            0.
     3369.763            0.
     3370.236            0.
     3370.712            0.
     3371.186            0.
     3371.659            0.
