WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,wfc1,f850lp
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 1.507451E-19
PIVWV    r 9054.798
BANDW    r 539.4613
TPEAK    r 0.2482886
EQUVW    r 321.105
RECTW    r 1293.273
EMFLX    r 2.473441E-16
        4000.   1.435740E-7
     4000.405   1.435557E-7
     4000.809   1.435374E-7
     4001.215   1.435189E-7
      4001.62   1.435004E-7
     4002.026   1.434818E-7
      4002.43   1.434632E-7
     4002.834   1.434446E-7
     4003.239   1.434259E-7
     4003.646   1.434070E-7
      4004.05   1.433883E-7
     4004.454   1.433693E-7
     4004.859   1.433504E-7
     4005.263   1.433313E-7
      4005.67   1.433122E-7
     4006.077   1.432930E-7
     4006.482   1.432738E-7
     4006.886   1.432546E-7
     4007.291   1.432354E-7
     4007.696   1.432161E-7
     4008.103   1.431967E-7
     4008.508   1.431774E-7
     4008.913   1.431581E-7
      4009.32   1.431386E-7
     4009.725   1.431190E-7
      4010.13   1.430980E-7
     4010.538   1.430737E-7
     4010.943   1.430495E-7
     4011.348   1.430253E-7
     4011.753   1.430011E-7
     4012.158   1.429768E-7
     4012.566   1.429523E-7
     4012.973   1.429277E-7
     4013.379   1.429033E-7
     4013.784   1.428788E-7
      4014.19   1.428543E-7
     4014.595   1.428298E-7
     4015.003   1.428051E-7
     4015.408   1.427805E-7
     4015.814   1.427557E-7
      4016.22   1.427309E-7
     4016.628   1.427058E-7
     4017.033   1.426807E-7
     4017.441   1.426557E-7
     4017.847   1.426307E-7
     4018.253   1.426057E-7
     4018.659   1.425806E-7
     4019.065   1.425555E-7
     4019.473   1.425303E-7
     4019.879   1.425051E-7
     4020.287   1.424852E-7
     4020.694   1.424676E-7
       4021.1   1.424500E-7
     4021.506   1.424324E-7
     4021.914   1.424146E-7
     4022.321   1.423969E-7
     4022.727   1.423791E-7
     4023.133   1.423613E-7
      4023.54   1.423434E-7
     4023.948   1.423255E-7
     4024.357   1.423074E-7
     4024.764   1.422893E-7
      4025.17   1.422712E-7
     4025.577   1.422530E-7
     4025.983   1.422348E-7
     4026.392   1.422164E-7
     4026.799   1.421980E-7
     4027.206   1.421796E-7
     4027.615   1.421611E-7
     4028.022   1.421426E-7
     4028.429   1.421241E-7
     4028.838   1.421054E-7
     4029.245   1.420868E-7
     4029.652   1.420681E-7
     4030.059   1.420481E-7
     4030.466   1.420211E-7
     4030.875   1.419940E-7
     4031.285   1.419669E-7
     4031.692   1.419399E-7
     4032.099   1.419129E-7
     4032.507   1.418857E-7
     4032.914   1.418586E-7
     4033.323   1.418311E-7
     4033.731   1.418038E-7
     4034.138   1.417764E-7
     4034.546   1.417490E-7
     4034.956   1.417214E-7
     4035.363   1.416939E-7
     4035.773   1.416663E-7
     4036.181   1.416387E-7
     4036.589   1.416111E-7
     4036.996   1.415834E-7
     4037.404   1.415556E-7
     4037.814   1.415277E-7
     4038.222   1.414999E-7
     4038.632   1.414719E-7
      4039.04   1.414440E-7
     4039.448   1.414160E-7
     4039.856   1.413879E-7
     4040.267   1.413554E-7
     4040.675   1.413207E-7
     4041.083   1.412859E-7
     4041.491   1.412512E-7
     4041.899   1.412164E-7
      4042.31   1.411813E-7
      4042.72   1.411461E-7
     4043.129   1.411111E-7
     4043.537   1.410761E-7
     4043.946   1.410411E-7
     4044.354   1.410060E-7
     4044.765   1.409707E-7
     4045.174   1.409355E-7
     4045.582   1.409002E-7
     4045.991   1.408649E-7
     4046.402   1.408293E-7
     4046.811   1.407939E-7
     4047.222   1.407583E-7
     4047.631   1.407228E-7
     4048.039   1.406873E-7
     4048.448   1.406518E-7
     4048.857   1.406162E-7
     4049.266   1.405805E-7
      4049.68   1.405443E-7
     4050.089   1.405073E-7
     4050.498   1.404661E-7
     4050.907   1.404249E-7
     4051.316   1.403835E-7
     4051.728   1.403419E-7
     4052.137   1.403004E-7
     4052.546   1.402590E-7
     4052.956   1.402175E-7
     4053.365   1.401759E-7
     4053.777   1.401340E-7
     4054.189   1.400921E-7
     4054.598   1.400504E-7
     4055.008   1.400086E-7
     4055.417   1.399669E-7
     4055.827   1.399252E-7
     4056.237   1.398834E-7
     4056.649   1.398412E-7
     4057.059   1.397992E-7
     4057.471   1.397570E-7
     4057.881   1.397151E-7
     4058.291   1.396730E-7
     4058.703   1.396306E-7
     4059.113   1.395883E-7
     4059.523   1.395459E-7
     4059.933   1.395035E-7
     4060.343   1.394666E-7
     4060.753   1.394307E-7
     4061.168   1.393942E-7
     4061.578   1.393580E-7
     4061.988   1.393216E-7
     4062.399   1.392853E-7
     4062.809   1.392491E-7
     4063.222   1.392125E-7
     4063.632   1.391761E-7
     4064.042   1.391397E-7
     4064.453   1.391032E-7
     4064.866   1.390664E-7
     4065.277   1.390298E-7
     4065.689   1.389928E-7
       4066.1   1.389561E-7
     4066.511   1.389193E-7
     4066.922   1.388826E-7
     4067.333   1.388456E-7
     4067.743   1.388086E-7
     4068.156   1.387714E-7
      4068.57   1.387343E-7
     4068.981   1.386972E-7
     4069.392   1.386601E-7
     4069.803   1.386229E-7
     4070.216   1.385874E-7
     4070.627   1.385536E-7
     4071.039   1.385198E-7
      4071.45   1.384859E-7
     4071.861   1.384520E-7
     4072.275   1.384178E-7
     4072.688   1.383835E-7
       4073.1   1.383493E-7
     4073.511   1.383152E-7
     4073.923   1.382810E-7
     4074.334   1.382468E-7
     4074.746   1.382124E-7
     4075.159   1.381779E-7
     4075.571   1.381437E-7
     4075.985   1.381093E-7
     4076.397   1.380747E-7
     4076.809   1.380400E-7
      4077.22   1.380054E-7
     4077.635   1.379706E-7
     4078.047   1.379358E-7
     4078.458   1.379010E-7
      4078.87   1.378661E-7
     4079.282   1.378312E-7
     4079.699   1.377958E-7
     4080.111   1.377587E-7
     4080.523   1.377156E-7
     4080.936   1.376726E-7
     4081.348   1.376293E-7
      4081.76   1.375861E-7
     4082.175   1.375426E-7
     4082.587   1.374992E-7
        4083.   1.374558E-7
     4083.414   1.374121E-7
     4083.827   1.373685E-7
     4084.241   1.373247E-7
     4084.654   1.372811E-7
     4085.067   1.372375E-7
     4085.479   1.371938E-7
     4085.892   1.371501E-7
     4086.305   1.371063E-7
      4086.72   1.370623E-7
     4087.135   1.370183E-7
     4087.548   1.369744E-7
     4087.961   1.369305E-7
     4088.374   1.368865E-7
     4088.787   1.368423E-7
     4089.202   1.367980E-7
     4089.615   1.367539E-7
     4090.028   1.367099E-7
     4090.441   1.366662E-7
     4090.857   1.366221E-7
     4091.272   1.365782E-7
     4091.685   1.365345E-7
     4092.099   1.364906E-7
     4092.512   1.364466E-7
     4092.926   1.364026E-7
     4093.339   1.363587E-7
     4093.755   1.363146E-7
     4094.168   1.362705E-7
     4094.584   1.362261E-7
     4094.998   1.361819E-7
     4095.411   1.361376E-7
     4095.825   1.360932E-7
     4096.241   1.360486E-7
     4096.655   1.360044E-7
     4097.069   1.359600E-7
     4097.482   1.359155E-7
     4097.896   1.358709E-7
     4098.315   1.358258E-7
     4098.729   1.357811E-7
     4099.143   1.357363E-7
     4099.557   1.356916E-7
     4099.971   1.356467E-7
     4100.385   1.355938E-7
     4100.802   1.355400E-7
     4101.216   1.354863E-7
      4101.63   1.354328E-7
     4102.047   1.353788E-7
     4102.461   1.353250E-7
     4102.878   1.352708E-7
     4103.292   1.352170E-7
     4103.707   1.351630E-7
     4104.122   1.351090E-7
     4104.536   1.350551E-7
     4104.951   1.350011E-7
     4105.368   1.349467E-7
     4105.785   1.348923E-7
     4106.199   1.348381E-7
     4106.614   1.347838E-7
     4107.029   1.347296E-7
     4107.444   1.346753E-7
     4107.861   1.346207E-7
     4108.276   1.345665E-7
     4108.691   1.345121E-7
     4109.106   1.344578E-7
     4109.523   1.344029E-7
     4109.938   1.343483E-7
     4110.356   1.342991E-7
     4110.771   1.342510E-7
     4111.187   1.342030E-7
     4111.602   1.341549E-7
     4112.017   1.341068E-7
     4112.435   1.340585E-7
      4112.85   1.340103E-7
     4113.268   1.339617E-7
     4113.684   1.339133E-7
     4114.099   1.338649E-7
     4114.515   1.338164E-7
     4114.933   1.337676E-7
     4115.348   1.337192E-7
     4115.764   1.336707E-7
      4116.18   1.336221E-7
     4116.596   1.335734E-7
     4117.014   1.335243E-7
     4117.432   1.334752E-7
     4117.848   1.334263E-7
     4118.264   1.333774E-7
      4118.68   1.333287E-7
     4119.096   1.332798E-7
     4119.514   1.332305E-7
      4119.93   1.331814E-7
     4120.346   1.331233E-7
     4120.765   1.330631E-7
     4121.181   1.330031E-7
     4121.598   1.329430E-7
     4122.016   1.328827E-7
     4122.433   1.328225E-7
     4122.849   1.327623E-7
     4123.266   1.327021E-7
     4123.682   1.326420E-7
     4124.101   1.325815E-7
      4124.52   1.325208E-7
     4124.936   1.324605E-7
     4125.353   1.324000E-7
      4125.77   1.323395E-7
     4126.187   1.322790E-7
     4126.605   1.322182E-7
     4127.022   1.321576E-7
     4127.439   1.320971E-7
     4127.856   1.320364E-7
     4128.273   1.319758E-7
     4128.692   1.319149E-7
     4129.112   1.318539E-7
     4129.529   1.317931E-7
     4129.946   1.317323E-7
     4130.363   1.316727E-7
     4130.781   1.316133E-7
       4131.2   1.315537E-7
     4131.617   1.314944E-7
     4132.037   1.314346E-7
     4132.455   1.313750E-7
     4132.872   1.313154E-7
      4133.29   1.312559E-7
     4133.709   1.311961E-7
     4134.127   1.311364E-7
     4134.544   1.310766E-7
     4134.962   1.310168E-7
      4135.38   1.309571E-7
       4135.8   1.308970E-7
      4136.22   1.308368E-7
     4136.638   1.307768E-7
     4137.056   1.307168E-7
     4137.474   1.306568E-7
     4137.892   1.305968E-7
     4138.312   1.305364E-7
     4138.729   1.304762E-7
     4139.148   1.304160E-7
     4139.568   1.303556E-7
     4139.986   1.302954E-7
     4140.405   1.302516E-7
     4140.825   1.302082E-7
     4141.243   1.301649E-7
     4141.662   1.301217E-7
      4142.08   1.300783E-7
     4142.499   1.300348E-7
     4142.919   1.299910E-7
     4143.338   1.299474E-7
     4143.759   1.299034E-7
     4144.177   1.298598E-7
     4144.596   1.298162E-7
     4145.015   1.297725E-7
     4145.436   1.297284E-7
     4145.854   1.296844E-7
     4146.273   1.296405E-7
     4146.692   1.295965E-7
     4147.113   1.295522E-7
     4147.532   1.295080E-7
     4147.953   1.294637E-7
     4148.372   1.294194E-7
     4148.792   1.293750E-7
      4149.21   1.293306E-7
     4149.629   1.292862E-7
     4150.051   1.292387E-7
      4150.47   1.291708E-7
      4150.89   1.291028E-7
     4151.311   1.290344E-7
      4151.73   1.289662E-7
      4152.15   1.288980E-7
     4152.572   1.288295E-7
     4152.991   1.287613E-7
     4153.411   1.286930E-7
      4153.83   1.286246E-7
      4154.25   1.285563E-7
     4154.672   1.284877E-7
     4155.094   1.284190E-7
     4155.513   1.283506E-7
     4155.933   1.282821E-7
     4156.353   1.282135E-7
     4156.773   1.281450E-7
     4157.195   1.280761E-7
     4157.615   1.280075E-7
     4158.035   1.279390E-7
     4158.455   1.278702E-7
     4158.877   1.278010E-7
     4159.297   1.277322E-7
      4159.72   1.276630E-7
      4160.14   1.275956E-7
     4160.561   1.275311E-7
      4160.98   1.274666E-7
     4161.401   1.274020E-7
     4161.824   1.273370E-7
     4162.247   1.272719E-7
     4162.667   1.272071E-7
     4163.087   1.271422E-7
     4163.508   1.270775E-7
     4163.928   1.270128E-7
     4164.352   1.269475E-7
     4164.772   1.268825E-7
     4165.193   1.268175E-7
     4165.613   1.267525E-7
     4166.034   1.266874E-7
     4166.458   1.266219E-7
     4166.881   1.265565E-7
     4167.302   1.264913E-7
     4167.723   1.264260E-7
     4168.144   1.263607E-7
     4168.564   1.262954E-7
     4168.988   1.262296E-7
     4169.409   1.261643E-7
      4169.83   1.260989E-7
     4170.254   1.260355E-7
     4170.675   1.259738E-7
     4171.096   1.259123E-7
      4171.52   1.258505E-7
     4171.941   1.257890E-7
     4172.363   1.257273E-7
     4172.784   1.256655E-7
     4173.206   1.256037E-7
      4173.63   1.255415E-7
     4174.054   1.254793E-7
     4174.475   1.254174E-7
     4174.897   1.253554E-7
     4175.319   1.252934E-7
     4175.741   1.252313E-7
     4176.165   1.251689E-7
     4176.586   1.251068E-7
     4177.008   1.250446E-7
      4177.43   1.249823E-7
     4177.854   1.249196E-7
     4178.277   1.248572E-7
     4178.701   1.247945E-7
     4179.123   1.247321E-7
     4179.545   1.246696E-7
     4179.967   1.246072E-7
      4180.39   1.245440E-7
     4180.814   1.244805E-7
     4181.237   1.244172E-7
     4181.661   1.243537E-7
     4182.084   1.242902E-7
     4182.506   1.242268E-7
     4182.929   1.241633E-7
     4183.354   1.240995E-7
     4183.776   1.240360E-7
     4184.199   1.239725E-7
     4184.622   1.239089E-7
     4185.044   1.238453E-7
     4185.469   1.237813E-7
     4185.895   1.237172E-7
     4186.317   1.236534E-7
      4186.74   1.235896E-7
     4187.163   1.235257E-7
     4187.586   1.234617E-7
     4188.011   1.233973E-7
     4188.435   1.233334E-7
     4188.857   1.232695E-7
     4189.283   1.232050E-7
     4189.706   1.231407E-7
     4190.129   1.230718E-7
     4190.555   1.229924E-7
     4190.978   1.229133E-7
     4191.401   1.228343E-7
     4191.825   1.227551E-7
     4192.249   1.226760E-7
     4192.674   1.225964E-7
       4193.1   1.225169E-7
     4193.523   1.224378E-7
     4193.947   1.223585E-7
     4194.371   1.222791E-7
     4194.794   1.221998E-7
     4195.221   1.221200E-7
     4195.645   1.220407E-7
     4196.068   1.219614E-7
     4196.492   1.218819E-7
     4196.918   1.218019E-7
     4197.342   1.217224E-7
     4197.769   1.216425E-7
     4198.193   1.215629E-7
     4198.617   1.214834E-7
     4199.041   1.214038E-7
     4199.465   1.213242E-7
     4199.892   1.212443E-7
     4200.316   1.211666E-7
     4200.743   1.210891E-7
     4201.167   1.210121E-7
     4201.591   1.209349E-7
     4202.016   1.208577E-7
      4202.44   1.207808E-7
     4202.867   1.207032E-7
     4203.292   1.206261E-7
     4203.716   1.205487E-7
     4204.141   1.204715E-7
     4204.568   1.203938E-7
     4204.995   1.203161E-7
     4205.419   1.202388E-7
     4205.844   1.201614E-7
      4206.27   1.200840E-7
     4206.694   1.200066E-7
     4207.119   1.199292E-7
     4207.546   1.198513E-7
     4207.972   1.197736E-7
     4208.399   1.196957E-7
     4208.824   1.196180E-7
     4209.249   1.195405E-7
     4209.677   1.194624E-7
     4210.102   1.193845E-7
     4210.527   1.193059E-7
     4210.953   1.192272E-7
     4211.378   1.191485E-7
     4211.803   1.190698E-7
     4212.231   1.189907E-7
     4212.659   1.189114E-7
     4213.084   1.188327E-7
      4213.51   1.187539E-7
     4213.936   1.186752E-7
     4214.364   1.185959E-7
      4214.79   1.185170E-7
     4215.215   1.184380E-7
     4215.641   1.183590E-7
     4216.069   1.182795E-7
     4216.495   1.182005E-7
     4216.923   1.181211E-7
     4217.349   1.180420E-7
     4217.775   1.179628E-7
     4218.202   1.178836E-7
     4218.627   1.178046E-7
     4219.054   1.177254E-7
     4219.482   1.176457E-7
     4219.909   1.175664E-7
     4220.337   1.174850E-7
     4220.763   1.174036E-7
      4221.19   1.173221E-7
     4221.619   1.172400E-7
     4222.045   1.171585E-7
     4222.472   1.170770E-7
     4222.898   1.169955E-7
     4223.325   1.169138E-7
     4223.753   1.168317E-7
     4224.183   1.167495E-7
     4224.609   1.166679E-7
     4225.036   1.165862E-7
     4225.463   1.165044E-7
      4225.89   1.164225E-7
     4226.316   1.163407E-7
     4226.746   1.162584E-7
     4227.173   1.161765E-7
       4227.6   1.160946E-7
     4228.029   1.160122E-7
     4228.456   1.159304E-7
     4228.886   1.158479E-7
     4229.313   1.157659E-7
      4229.74   1.156838E-7
     4230.167   1.155998E-7
     4230.595   1.155129E-7
     4231.022   1.154260E-7
     4231.454   1.153383E-7
     4231.882   1.152514E-7
     4232.309   1.151645E-7
     4232.737   1.150774E-7
     4233.164   1.149905E-7
     4233.594   1.149029E-7
     4234.022   1.148159E-7
      4234.45   1.147287E-7
     4234.877   1.146416E-7
     4235.305   1.145545E-7
     4235.735   1.144669E-7
     4236.166   1.143793E-7
     4236.593   1.142923E-7
     4237.021   1.142050E-7
     4237.449   1.141179E-7
     4237.877   1.140306E-7
     4238.306   1.139433E-7
     4238.736   1.138556E-7
     4239.167   1.137679E-7
     4239.595   1.136806E-7
     4240.023   1.135933E-7
     4240.451   1.135037E-7
      4240.88   1.134139E-7
     4241.311   1.133239E-7
     4241.739   1.132343E-7
     4242.167   1.131447E-7
     4242.596   1.130552E-7
     4243.024   1.129656E-7
     4243.456   1.128755E-7
     4243.886   1.127855E-7
     4244.315   1.126958E-7
     4244.744   1.126060E-7
     4245.173   1.125161E-7
     4245.602   1.124265E-7
     4246.033   1.123363E-7
     4246.461   1.122465E-7
     4246.893   1.121560E-7
     4247.322   1.120663E-7
     4247.751   1.119764E-7
      4248.18   1.118865E-7
     4248.611   1.117962E-7
     4249.041   1.117063E-7
      4249.47   1.116164E-7
     4249.899   1.115264E-7
     4250.329   1.114387E-7
      4250.76   1.113512E-7
     4251.192   1.112636E-7
