WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,nuvmama,f25qtz
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 6.213953E-18
PIVWV    r 2361.421
BANDW    r 422.6842
TPEAK    r 0.0260163
EQUVW    r 29.4468
RECTW    r 1131.859
EMFLX    r 7.033336E-15
     3292.938   0.001159711
     3293.605   0.001153394
     3294.273   0.001147073
     3294.938   0.001140767
     3295.604   0.001134462
     3296.272   0.001128136
      3296.94   0.001121806
     3297.607   0.001115479
     3298.276   0.001109145
     3298.944   0.001102811
      3299.61   0.001096494
     3300.279   0.001090437
     3300.948   0.001084549
     3301.616   0.001078725
     3302.283   0.001072915
     3302.952   0.001067086
     3303.621   0.001061259
     3304.289   0.001055444
     3304.957   0.001049626
     3305.626   0.001043791
     3306.296   0.001037955
     3306.966   0.001032119
     3307.634   0.001026295
     3308.304   0.001020453
     3308.974   0.001014611
     3309.643   0.001008793
     3310.313   0.001003145
     3310.984   9.977458E-4
     3311.655   9.923474E-4
     3312.324   9.869603E-4
     3312.995   9.815570E-4
     3313.666   9.761539E-4
     3314.337   9.707486E-4
     3315.007   9.653561E-4
     3315.678   9.599501E-4
      3316.35   9.545402E-4
      3317.02   9.491459E-4
     3317.691   9.437469E-4
     3318.365   9.383205E-4
     3319.035   9.329217E-4
     3319.707   9.275476E-4
     3320.378   9.222791E-4
     3321.051   9.171762E-4
     3321.724   9.120733E-4
     3322.395   9.069841E-4
     3323.068   9.018810E-4
     3323.741   8.967770E-4
     3324.415   8.916747E-4
     3325.086   8.865866E-4
      3325.76   8.814843E-4
     3326.434   8.763814E-4
     3327.107   8.712795E-4
      3327.78   8.661898E-4
     3328.454   8.610887E-4
     3329.128   8.559870E-4
     3329.801   8.508989E-4
     3330.475   8.462272E-4
      3331.15   8.416998E-4
     3331.823   8.371967E-4
     3332.498   8.326795E-4
     3333.172   8.281727E-4
     3333.847   8.236520E-4
     3334.522   8.191301E-4
     3335.198   8.146057E-4
     3335.872   8.100917E-4
     3336.547   8.055637E-4
     3337.223   8.010330E-4
       3337.9   7.964995E-4
     3338.574   7.919782E-4
      3339.25   7.874429E-4
     3339.927   7.829939E-4
     3340.604   7.785974E-4
     3341.278   7.743306E-4
     3341.955   7.700503E-4
     3342.631   7.657810E-4
     3343.308   7.614997E-4
     3343.983   7.572294E-4
     3344.661   7.529487E-4
     3345.338   7.486648E-4
     3346.014   7.443933E-4
     3346.692   7.401088E-4
      3347.37   7.358245E-4
     3348.048   7.315390E-4
     3348.725   7.272646E-4
     3349.403   7.229780E-4
     3350.082   7.187598E-4
      3350.76   7.147857E-4
     3351.439   7.108391E-4
     3352.116   7.069011E-4
     3352.796   7.029522E-4
     3353.473   6.990149E-4
     3354.152   6.950650E-4
     3354.832   6.911141E-4
      3355.51   6.871751E-4
     3356.189   6.832251E-4
     3356.868   6.792834E-4
     3357.548   6.753308E-4
     3358.228   6.713783E-4
     3358.906   6.674362E-4
     3359.587   6.634842E-4
     3360.268   6.596897E-4
     3360.948   6.560443E-4
     3361.629   6.524261E-4
      3362.31   6.488066E-4
      3362.99   6.451963E-4
     3363.671   6.415769E-4
     3364.353   6.379546E-4
     3365.032   6.343426E-4
     3365.714   6.307207E-4
     3366.394   6.271067E-4
     3367.076   6.234835E-4
     3367.758   6.198590E-4
     3368.438   6.162437E-4
     3369.121   6.126182E-4
     3369.802   6.090188E-4
     3370.484   6.056187E-4
     3371.167   6.023360E-4
      3371.85   5.990531E-4
     3372.533   5.957680E-4
     3373.215   5.924907E-4
     3373.898   5.892021E-4
     3374.582   5.859144E-4
     3375.265   5.826238E-4
     3375.947   5.793416E-4
     3376.631   5.760496E-4
     3377.315   5.727558E-4
     3377.998   5.694695E-4
     3378.682   5.661726E-4
     3379.365   5.628843E-4
     3380.049   5.596603E-4
     3380.734   5.565087E-4
     3381.417   5.534245E-4
     3382.102   5.503315E-4
     3382.786   5.472466E-4
     3383.471   5.441529E-4
     3384.156   5.410594E-4
     3384.842   5.379637E-4
     3385.528   5.348697E-4
     3386.212   5.317823E-4
     3386.898   5.286860E-4
     3387.584   5.255888E-4
      3388.27   5.224918E-4
     3388.955   5.194025E-4
     3389.641   5.163243E-4
     3390.326   5.133571E-4
     3391.013   5.105571E-4
       3391.7   5.077568E-4
     3392.385   5.049638E-4
     3393.073   5.021605E-4
     3393.758   4.993647E-4
     3394.446   4.965608E-4
     3395.134   4.937555E-4
     3395.821   4.909494E-4
     3396.509   4.881419E-4
     3397.196   4.853409E-4
     3397.884   4.825315E-4
     3398.572   4.797217E-4
     3399.259   4.769173E-4
     3399.948   4.741257E-4
     3400.636   4.714375E-4
     3401.325   4.687817E-4
     3402.012   4.661328E-4
     3402.702   4.634763E-4
     3403.389   4.608271E-4
     3404.079   4.581708E-4
     3404.768   4.555139E-4
     3405.458   4.528573E-4
     3406.146   4.502067E-4
     3406.836   4.475499E-4
     3407.525   4.448988E-4
     3408.215   4.422414E-4
     3408.905   4.395838E-4
     3409.596   4.369256E-4
     3410.285   4.344054E-4
     3410.976   4.319966E-4
     3411.667   4.296077E-4
     3412.358   4.272174E-4
     3413.047   4.248324E-4
     3413.739   4.224397E-4
      3414.43   4.200474E-4
      3415.12   4.176599E-4
     3415.812   4.152655E-4
     3416.504   4.128698E-4
     3417.195   4.104804E-4
     3417.887   4.080831E-4
     3418.577   4.056923E-4
      3419.27   4.032937E-4
     3419.963   4.009423E-4
     3420.654   3.986441E-4
     3421.347   3.963967E-4
      3422.04   3.941487E-4
     3422.733   3.919000E-4
     3423.425   3.896571E-4
     3424.118   3.874080E-4
     3424.812   3.851590E-4
     3425.506   3.829094E-4
     3426.198   3.806655E-4
     3426.894   3.784092E-4
     3427.586   3.761649E-4
     3428.279   3.739207E-4
     3428.973   3.716696E-4
     3429.668   3.694329E-4
     3430.363   3.672675E-4
     3431.056   3.652155E-4
     3431.749   3.631618E-4
     3432.445   3.611025E-4
      3433.14   3.590432E-4
     3433.835   3.569830E-4
     3434.529   3.549281E-4
     3435.225   3.528675E-4
     3435.921   3.508068E-4
     3436.615   3.487503E-4
     3437.312   3.466881E-4
      3438.01   3.446203E-4
     3438.704   3.425630E-4
     3439.401   3.405000E-4
     3440.096   3.384890E-4
     3440.793   3.365735E-4
     3441.488   3.346856E-4
     3442.185   3.327922E-4
     3442.883   3.308989E-4
     3443.578   3.290101E-4
     3444.276   3.271151E-4
     3444.972   3.252254E-4
      3445.67   3.233300E-4
     3446.368   3.214343E-4
     3447.066   3.195378E-4
     3447.762   3.176461E-4
     3448.461   3.157490E-4
      3449.16   3.138512E-4
     3449.858   3.119737E-4
     3450.557   3.101630E-4
     3451.256   3.084005E-4
     3451.954   3.066425E-4
     3452.653   3.048794E-4
     3453.351   3.031212E-4
      3454.05   3.013574E-4
     3454.748   2.995988E-4
     3455.448   2.978347E-4
     3456.146   2.960750E-4
     3456.846   2.943106E-4
     3457.547   2.925466E-4
     3458.245   2.907863E-4
     3458.946   2.890216E-4
     3459.647   2.872634E-4
     3460.348   2.855622E-4
     3461.049   2.839415E-4
      3461.75   2.823202E-4
     3462.451   2.806986E-4
     3463.151   2.790816E-4
     3463.852   2.774597E-4
     3464.554   2.758377E-4
     3465.254   2.742192E-4
     3465.954   2.726012E-4
     3466.656   2.709784E-4
     3467.359   2.693551E-4
     3468.059   2.677359E-4
     3468.762   2.661121E-4
     3469.463   2.644953E-4
     3470.166   2.629041E-4
     3470.869   2.614290E-4
     3471.572   2.599540E-4
     3472.275   2.584782E-4
     3472.979   2.570022E-4
      3473.68   2.555297E-4
     3474.384   2.540525E-4
     3475.088   2.525750E-4
     3475.792   2.510968E-4
     3476.494   2.496227E-4
     3477.198   2.481440E-4
     3477.903   2.466644E-4
     3478.606   2.451889E-4
     3479.309   2.437135E-4
     3480.013   2.422379E-4
     3480.719   2.408733E-4
     3481.422   2.395158E-4
     3482.127   2.381540E-4
     3482.833   2.367915E-4
     3483.538   2.354289E-4
     3484.242   2.340695E-4
     3484.948   2.327062E-4
     3485.654   2.313421E-4
      3486.36   2.299779E-4
     3487.064   2.286166E-4
     3487.771   2.272518E-4
     3488.478   2.258859E-4
     3489.184   2.245204E-4
     3489.889   2.231646E-4
     3490.596   2.218638E-4
     3491.302   2.205869E-4
     3492.009   2.193066E-4
     3492.714   2.180294E-4
     3493.424   2.167453E-4
      3494.13   2.154681E-4
     3494.838   2.141872E-4
     3495.544   2.129098E-4
     3496.252   2.116291E-4
      3496.96   2.103477E-4
     3497.669   2.090663E-4
     3498.375   2.077886E-4
     3499.084   2.065072E-4
