WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,sbc,f122m
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 2.809785E-16
PIVWV    r 1273.737
BANDW    r 90.86664
TPEAK    r 0.0095276
EQUVW    r 1.223294
RECTW    r 128.3948
EMFLX    r 7.300118E-14
     1257.917   0.006274348
     1258.004     0.0062662
     1258.091   0.006258054
     1258.178   0.006249907
     1258.265   0.006241761
     1258.352   0.006233617
     1258.439   0.006225471
     1258.526   0.006217327
     1258.613   0.006209184
       1258.7   0.006201039
     1258.787   0.006192897
     1258.874   0.006184744
      1258.96   0.006176669
     1259.047   0.006168516
     1259.135   0.006160376
     1259.222   0.006152223
     1259.309   0.006144014
     1259.397   0.006135863
     1259.484   0.006127723
      1259.57   0.006119641
     1259.657   0.006111493
     1259.744   0.006103343
     1259.832   0.006095194
     1259.919   0.006087046
     1260.006   0.006078875
     1260.093   0.006071244
      1260.18    0.00606356
     1260.267   0.006055878
     1260.354   0.006048196
     1260.442   0.006040515
     1260.529   0.006032824
     1260.616   0.006025145
     1260.703   0.006017467
      1260.79   0.006009844
     1260.878   0.006002103
     1260.965   0.005994417
     1261.052   0.005986742
     1261.139   0.005979058
     1261.226    0.00597144
     1261.313   0.005963769
       1261.4   0.005956087
     1261.488   0.005948406
     1261.576   0.005940673
     1261.663   0.005932995
      1261.75   0.005925369
     1261.837   0.005917693
     1261.924   0.005910018
     1262.011   0.005902343
     1262.099   0.005894669
     1262.186   0.005886997
     1262.273   0.005879324
     1262.361   0.005871642
     1262.448   0.005863972
     1262.535   0.005856303
     1262.623   0.005848624
      1262.71   0.005840956
     1262.797   0.005833279
     1262.885   0.005825614
     1262.972   0.005817939
     1263.059   0.005810329
     1263.147    0.00580259
     1263.234   0.005794929
     1263.321   0.005787258
     1263.409   0.005779586
     1263.496   0.005771917
     1263.583   0.005764312
      1263.67   0.005756645
     1263.758   0.005748977
     1263.845   0.005741301
     1263.933   0.005733635
     1264.021   0.005725908
     1264.107   0.005718308
     1264.195   0.005710636
     1264.282   0.005702974
      1264.37   0.005695314
     1264.457   0.005687645
     1264.545   0.005679986
     1264.632   0.005672317
      1264.72    0.00566465
     1264.807   0.005656995
     1264.895   0.005649329
     1264.982   0.005641665
      1265.07   0.005634001
     1265.157   0.005626339
     1265.245   0.005618688
     1265.332   0.005611027
     1265.419   0.005603421
     1265.507   0.005595762
     1265.595    0.00558804
     1265.682   0.005580383
      1265.77   0.005572728
     1265.857   0.005565072
     1265.944   0.005557472
     1266.032   0.005549819
      1266.12   0.005542156
     1266.207   0.005534504
     1266.295   0.005526791
     1266.383    0.00551913
      1266.47   0.005511535
     1266.557   0.005503877
     1266.645   0.005496231
     1266.733   0.005488574
      1266.82   0.005480919
     1266.908   0.005473264
     1266.996    0.00546561
     1267.083   0.005458023
     1267.171   0.005450307
     1267.259   0.005442657
     1267.346   0.005435007
     1267.434   0.005427358
     1267.521   0.005419711
     1267.609   0.005412054
     1267.696   0.005404472
     1267.784   0.005396816
     1267.872   0.005389108
      1267.96   0.005381464
     1268.048   0.005373813
     1268.135   0.005366172
     1268.222   0.005358585
      1268.31   0.005350935
     1268.398   0.005343285
     1268.486   0.005335649
     1268.573   0.005328001
     1268.661   0.005320356
     1268.749   0.005312711
     1268.837   0.005305067
     1268.924   0.005297422
     1269.012    0.00528978
       1269.1    0.00528214
     1269.188     0.0052745
     1269.276    0.00526686
     1269.363    0.00525921
     1269.451   0.005251573
     1269.539   0.005243937
     1269.627    0.00523629
     1269.715   0.005228656
     1269.802   0.005221012
      1269.89    0.00521338
     1269.977   0.005205801
     1270.065   0.005199544
     1270.153   0.005193766
     1270.241   0.005187998
     1270.329   0.005182223
     1270.417   0.005176399
     1270.505   0.005170627
     1270.593   0.005164902
      1270.68   0.005159131
     1270.768    0.00515336
     1270.856   0.005147591
     1270.944   0.005141822
     1271.033   0.005136007
      1271.12    0.00513028
     1271.208   0.005124514
     1271.296    0.00511875
     1271.384   0.005112978
     1271.472   0.005107215
      1271.56   0.005101445
     1271.648   0.005095683
     1271.736   0.005089917
     1271.823   0.005084197
     1271.911   0.005078439
        1272.   0.005072626
     1272.088   0.005066862
     1272.176   0.005061099
     1272.264   0.005055337
     1272.351   0.005049624
     1272.439   0.005043863
     1272.527   0.005038104
     1272.616   0.005032298
     1272.704   0.005026541
     1272.791   0.005020833
      1272.88   0.005015029
     1272.967   0.005009315
     1273.055   0.005003562
     1273.143   0.004997802
     1273.231   0.004992049
     1273.319   0.004986291
     1273.407   0.004980542
     1273.495   0.004974785
     1273.583   0.004969037
     1273.672   0.004963283
      1273.76   0.004957529
     1273.848   0.004951776
     1273.936   0.004946033
     1274.024   0.004940283
     1274.112   0.004934533
       1274.2   0.004928784
     1274.288   0.004923035
     1274.377    0.00491729
     1274.465   0.004911535
     1274.552   0.004905837
      1274.64   0.004900094
     1274.729   0.004894344
     1274.817   0.004888601
     1274.905    0.00488286
     1274.993   0.004877112
     1275.081   0.004871229
      1275.17   0.004865327
     1275.258   0.004859426
     1275.346   0.004853535
     1275.434   0.004847636
     1275.522   0.004841739
     1275.611   0.004835851
     1275.699   0.004829958
     1275.787   0.004824064
     1275.875   0.004818173
     1275.964   0.004812282
     1276.052   0.004806394
      1276.14   0.004800505
     1276.228   0.004794619
     1276.317   0.004788725
     1276.404    0.00478289
     1276.493   0.004777008
     1276.581   0.004771119
     1276.669   0.004765238
     1276.758    0.00475931
     1276.847   0.004753425
     1276.935    0.00474755
     1277.022   0.004741715
     1277.111   0.004735834
     1277.199   0.004729954
     1277.287   0.004724083
     1277.377   0.004718157
     1277.465    0.00471228
     1277.553   0.004706455
     1277.641   0.004700581
     1277.729   0.004694709
     1277.818   0.004688838
     1277.906   0.004682968
     1277.995     0.0046771
     1278.083   0.004671233
     1278.171   0.004665359
     1278.259   0.004659543
     1278.348   0.004653631
     1278.437   0.004647762
     1278.525   0.004641902
     1278.614   0.004636035
     1278.702   0.004630176
      1278.79   0.004624361
     1278.878   0.004618497
     1278.967   0.004612595
     1279.056   0.004606734
     1279.144   0.004600875
     1279.233   0.004595017
     1279.321    0.00458916
     1279.409   0.004583353
     1279.498   0.004577499
     1279.586   0.004571647
     1279.675   0.004565795
     1279.763   0.004559945
     1279.852   0.004554097
      1279.94   0.004548241
     1280.029   0.004542587
     1280.117   0.004537332
     1280.206   0.004532073
     1280.294    0.00452682
     1280.383   0.004521563
     1280.471   0.004516314
      1280.56   0.004511059
     1280.649   0.004505813
     1280.737   0.004500561
     1280.826    0.00449531
     1280.914   0.004490061
     1281.003   0.004484812
     1281.092   0.004479573
      1281.18   0.004474363
     1281.268   0.004469118
     1281.357   0.004463876
     1281.445   0.004458634
     1281.535    0.00445335
     1281.623   0.004448111
     1281.711   0.004442917
       1281.8   0.004437673
     1281.889   0.004432437
     1281.977   0.004427204
     1282.066   0.004421964
     1282.155   0.004416733
     1282.243   0.004411495
     1282.332    0.00440626
     1282.421   0.004401033
      1282.51   0.004395799
     1282.598   0.004390567
     1282.687   0.004385337
     1282.776   0.004380115
     1282.864   0.004374886
     1282.953   0.004369696
     1283.041    0.00436447
      1283.13   0.004359248
     1283.219   0.004353981
     1283.308    0.00434876
     1283.396   0.004343583
     1283.486   0.004338322
     1283.574    0.00433314
     1283.663   0.004327924
     1283.752   0.004322666
     1283.841   0.004317446
      1283.93   0.004312233
     1284.018   0.004307059
     1284.107   0.004301842
     1284.195   0.004296634
     1284.284    0.00429142
     1284.373   0.004286207
     1284.462   0.004280996
     1284.551   0.004275793
      1284.64   0.004270584
     1284.729   0.004265376
     1284.817   0.004260171
     1284.906   0.004254966
     1284.995   0.004249755
     1285.084   0.004244553
     1285.173   0.004239352
     1285.261   0.004234196
     1285.351   0.004228948
      1285.44   0.004223751
     1285.529   0.004218555
     1285.618   0.004213354
     1285.706   0.004208161
     1285.795   0.004203005
     1285.884   0.004197808
     1285.973    0.00419262
     1286.062   0.004187424
     1286.151   0.004182231
      1286.24   0.004177039
     1286.328   0.004171848
     1286.417   0.004166659
     1286.506   0.004161471
     1286.595   0.004156284
     1286.684   0.004151098
     1286.773   0.004145914
     1286.862   0.004140732
     1286.951    0.00413555
      1287.04    0.00413037
      1287.13   0.004125183
     1287.219   0.004120006
     1287.308   0.004114822
     1287.397   0.004109648
     1287.486   0.004104467
     1287.574   0.004099338
     1287.663    0.00409416
     1287.752   0.004088983
     1287.841   0.004083815
      1287.93   0.004078641
      1288.02   0.004073426
     1288.109   0.004068254
     1288.198   0.004063127
     1288.287   0.004057958
     1288.376    0.00405279
     1288.465   0.004047624
     1288.554    0.00404246
     1288.643   0.004037296
     1288.733   0.004032092
     1288.822   0.004026967
     1288.911   0.004021807
        1289.   0.004016642
     1289.089   0.004011485
     1289.178   0.004006329
     1289.267   0.004001168
     1289.357   0.003996009
     1289.446   0.003990857
     1289.534   0.003985742
     1289.624   0.003980544
     1289.713   0.003975396
     1289.802   0.003970243
     1289.892    0.00396509
      1289.98   0.003959982
     1290.069   0.003955318
     1290.159   0.003950792
     1290.249   0.003946231
     1290.338   0.003941708
     1290.427   0.003937217
     1290.516    0.00393266
     1290.605   0.003928177
     1290.694   0.003923652
     1290.784   0.003919135
     1290.873   0.003914613
     1290.962   0.003910098
     1291.052   0.003905579
     1291.141   0.003901066
      1291.23    0.00389655
     1291.319   0.003892033
     1291.409   0.003887524
     1291.498   0.003883011
     1291.587   0.003878499
     1291.676   0.003874024
     1291.766   0.003869477
     1291.855   0.003864969
     1291.945   0.003860462
     1292.034   0.003855955
     1292.124   0.003851451
     1292.213   0.003846946
     1292.302   0.003842438
     1292.391   0.003837973
      1292.48   0.003833467
      1292.57   0.003828968
     1292.659    0.00382447
     1292.749   0.003819967
     1292.838   0.003815471
     1292.927   0.003810972
     1293.017   0.003806472
     1293.106   0.003801981
     1293.196   0.003797484
     1293.285   0.003792989
     1293.375   0.003788494
     1293.464   0.003784002
     1293.554   0.003779509
     1293.643   0.003775019
     1293.733    0.00377053
     1293.822   0.003766041
     1293.912   0.003761554
     1294.001   0.003757069
      1294.09   0.003752615
     1294.179   0.003748131
     1294.269   0.003743643
     1294.359   0.003739162
     1294.449   0.003734646
     1294.538   0.003730162
     1294.627   0.003725715
     1294.717   0.003721202
     1294.806   0.003716758
     1294.896   0.003712279
     1294.985   0.003707806
     1295.076   0.003703292
     1295.165   0.003698816
     1295.254   0.003694378
     1295.344   0.003689904
     1295.433   0.003685432
     1295.523   0.003680961
     1295.613   0.003676491
     1295.702   0.003672022
     1295.792   0.003667549
     1295.881   0.003663119
     1295.971   0.003658617
     1296.061   0.003654147
      1296.15   0.003649685
      1296.24   0.003645218
      1296.33   0.003640757
     1296.419   0.003636292
     1296.508   0.003631865
     1296.598   0.003627408
     1296.688    0.00362291
     1296.778   0.003618451
     1296.868   0.003613992
     1296.958    0.00360954
     1297.047   0.003605083
     1297.136   0.003600658
     1297.226   0.003596204
     1297.316   0.003591751
     1297.406     0.0035873
     1297.495    0.00358285
     1297.585   0.003578401
     1297.675   0.003573947
     1297.765   0.003569499
     1297.854   0.003565054
